paper_id,author_id,author_order
P01132,A00737,9
P01133,A02894,1
P01133,A02895,2
P01133,A02896,3
P01133,A00597,4
P01133,A02365,5
P01133,A00362,6
P01133,A02277,7
P01133,A02235,8
P01133,A01019,9
P01134,A00239,1
P01134,A02897,2
P01134,A00284,3
P01135,A02588,1
P01135,A00284,2
P01135,A02898,3
P01135,A00239,4
P01136,A02899,1
P01136,A01555,2
P01136,A01773,3
P01136,A02598,4
P01137,A02900,1
P01137,A02901,2
P01137,A02902,3
P01138,A02325,1
P01138,A01521,2
P01138,A00922,3
P01138,A01067,4
P01138,A01637,5
P01138,A02803,6
P01138,A00930,7
P01138,A01943,8
P01138,A01713,9
P01139,A02903,1
P01139,A02904,2
P01139,A02905,3
P01139,A02906,4
P01139,A02907,5
P01139,A02908,6
P01140,A01617,1
P01140,A02909,2
P01140,A00322,3
P01140,A00467,4
P01140,A02910,5
P01140,A00067,6
P01140,A02911,7
P01141,A02580,1
P01141,A02581,2
P01142,A02689,1
P01142,A00709,2
P01142,A00004,3
P01142,A00828,4
P01142,A00265,5
P01143,A02912,1
P01143,A00585,2
P01144,A02913,1
P01144,A02914,2
P01144,A02915,3
P01144,A02916,4
P01144,A02917,5
P01145,A02918,1
P01145,A02919,2
P01145,A02920,3
P01145,A02695,4
P01146,A00406,1
P01146,A01311,2
P01146,A01613,3
P01147,A00722,1
P01147,A01805,2
P01147,A00086,3
P01147,A02111,4
P01147,A01988,5
P01147,A02238,6
P01147,A02008,7
P01148,A02694,1
P01148,A00597,2
P01148,A01228,3
P01148,A02365,4
P01149,A02582,1
P01149,A02584,2
P01149,A02921,3
P01149,A02922,4
P01149,A02585,5
P01149,A02583,6
P01149,A01824,7
P01149,A02923,8
P01150,A02924,1
P01150,A02925,2
P01151,A01235,1
P01151,A00222,2
P01152,A02926,1
P01152,A02927,2
P01152,A02928,3
P01152,A02929,4
P01152,A02930,5
P01153,A01228,1
P01153,A01800,2
P01153,A01801,3
P01153,A00597,4
P01153,A01229,5
P01153,A02240,6
P01153,A01519,7
P01153,A00738,8
P01153,A02230,9
P01154,A02931,1
P01154,A02932,2
P01154,A02933,3
P01154,A02934,4
P01155,A02935,1
P01155,A01513,2
P01155,A02136,3
P01155,A02936,4
P01156,A02937,1
P01156,A00585,2
P01156,A00180,3
P01157,A02938,1
P01157,A02939,2
P01157,A02940,3
P01158,A02941,1
P01158,A02942,2
P01158,A02943,3
P01159,A02944,1
P01159,A02945,2
P01159,A02946,3
P01159,A02743,4
P01159,A01697,5
P01160,A02802,1
P01160,A01521,2
P01160,A01412,3
P01160,A02325,4
P01160,A00922,5
P01160,A01637,6
P01160,A01866,7
P01160,A02947,8
P01160,A00974,9
P01160,A00762,10
P01160,A01474,11
P01161,A01786,1
P01161,A02948,2
P01161,A02949,3
P01161,A00922,4
P01161,A02511,5
P01161,A01715,6
P01162,A02950,1
P01162,A02951,2
P01162,A02952,3
P01162,A02953,4
P01163,A02954,1
P01163,A02955,2
P01164,A01531,1
P01164,A00815,2
P01164,A01691,3
P01164,A02956,4
P01164,A02957,5
P01165,A02958,1
P01165,A02584,2
P01165,A02582,3
P01165,A02585,4
P01166,A02959,1
P01166,A02960,2
P01166,A02961,3
P01166,A02962,4
P01166,A02963,5
P01166,A02964,6
P01166,A02965,7
P01166,A02966,8
P01167,A02967,1
P01167,A02968,2
P01167,A00953,3
P01167,A02969,4
P01167,A02970,5
P01167,A00554,6
P01168,A01431,1
P01168,A01657,2
P01168,A00004,3
P01168,A01101,4
P01168,A01658,5
P01168,A01659,6
P01169,A02971,1
P01169,A02264,2
P01169,A02972,3
P01169,A02973,4
P01169,A02974,5
P01169,A02975,6
P01169,A02976,7
P01169,A02977,8
P01170,A02978,1
P01170,A02979,2
P01170,A02980,3
P01170,A00865,4
P01170,A02038,5
P01171,A01045,1
P01171,A02981,2
P01171,A02436,3
P01171,A02798,4
P01171,A01039,5
P01171,A01040,6
P01171,A00555,7
P01172,A02982,1
P01172,A02983,2
P01172,A02984,3
P01172,A02985,4
P01172,A02986,5
P01172,A02987,6
P01173,A02988,1
P01173,A02989,2
P01173,A02776,3
P01173,A00756,4
P01173,A02990,5
P01174,A02603,1
P01174,A02991,2
P01174,A02992,3
P01174,A02993,4
P01174,A02606,5
P01175,A02069,1
P01175,A02994,2
P01175,A00916,3
P01175,A00914,4
P01175,A00406,5
P01175,A01052,6
P01175,A01865,7
P01176,A02995,1
P01176,A00369,2
P01176,A02996,3
P01177,A02695,1
P01177,A02997,2
P01177,A02998,3
P01177,A01082,4
P01177,A01808,5
P01177,A00722,6
P01177,A02999,7
P01178,A02016,1
P01178,A02017,2
P01178,A03000,3
P01178,A01690,4
P01178,A03001,5
P01178,A01264,6
P01178,A03002,7
P01178,A02434,8
P01178,A00922,9
P01179,A01009,1
P01179,A03003,2
P01179,A03004,3
P01179,A00597,4
P01179,A02741,5
P01179,A02273,6
P01179,A02232,7
P01179,A02457,8
P01179,A01941,9
P01179,A00719,10
P01180,A02386,1
P01180,A00062,2
P01180,A00169,3
P01180,A01598,4
P01180,A01292,5
P01181,A03005,1
P01181,A02895,2
P01181,A02894,3
P01181,A00597,4
P01181,A02277,5
P01181,A01200,6
P01182,A03006,1
P01182,A00784,2
P01183,A03007,1
P01183,A03008,2
P01183,A03009,3
P01184,A03010,1
P01184,A03011,2
P01184,A03012,3
P01184,A03013,4
P01184,A01877,5
P01184,A03014,6
P01184,A03015,7
P01184,A03016,8
P01184,A03017,9
P01184,A03018,10
P01184,A00588,11
P01185,A03019,1
P01185,A03020,2
P01185,A03021,3
P01185,A00869,4
P01185,A03022,5
P01186,A03023,1
P01186,A03024,2
P01186,A03025,3
P01186,A03026,4
P01186,A03027,5
P01187,A00088,1
P01187,A00757,2
P01187,A02588,3
P01187,A02589,4
P01187,A00436,5
P01187,A00815,6
P01187,A01690,7
P01187,A00437,8
P01188,A01007,1
P01188,A01183,2
P01188,A00709,3
P01188,A00732,4
P01189,A03028,1
P01189,A01877,2
P01190,A02589,1
P01190,A00757,2
P01190,A01470,3
P01190,A01912,4
P01191,A03029,1
P01191,A02608,2
P01192,A02741,1
P01192,A01715,2
P01192,A01009,3
P01192,A03003,4
P01192,A03030,5
P01192,A03031,6
P01192,A03032,7
P01192,A02742,8
P01192,A02719,9
P01192,A00931,10
P01192,A02743,11
P01193,A03003,1
P01193,A02887,2
P01193,A02571,3
P01193,A02572,4
P01193,A01009,5
P01193,A00597,6
P01193,A00931,7
P01193,A02274,8
P01193,A03033,9
P01193,A02276,10
P01193,A02275,11
P01193,A00718,12
P01194,A03034,1
P01194,A00722,2
P01194,A01309,3
P01195,A01871,1
P01195,A01045,2
P01195,A01491,3
P01195,A01033,4
P01195,A00234,5
P01196,A01805,1
P01196,A00171,2
P01196,A00865,3
P01196,A03035,4
P01197,A03036,1
P01197,A03037,2
P01197,A03038,3
P01197,A03039,4
P01198,A00264,1
P01198,A03040,2
P01198,A03041,3
P01199,A03042,1
P01199,A03043,2
P01199,A03044,3
P01199,A03045,4
P01199,A03046,5
P01200,A01431,1
P01200,A00004,2
P01200,A03047,3
P01200,A01016,4
P01200,A03048,5
P01200,A03049,6
P01200,A00709,7
P01200,A00555,8
P01201,A02612,1
P01201,A02613,2
P01201,A02614,3
P01201,A03050,4
P01201,A02615,5
P01201,A02617,6
P01201,A02618,7
P01201,A02619,8
P01202,A03051,1
P01203,A03052,1
P01203,A01991,2
P01203,A00033,3
P01203,A00417,4
P01203,A02576,5
P01204,A00033,1
P01204,A03053,2
P01204,A03052,3
P01205,A03054,1
P01205,A03055,2
P01205,A03056,3
P01205,A03057,4
P01206,A01423,1
P01206,A00591,2
P01206,A03058,3
P01206,A03059,4
P01206,A00434,5
P01206,A03060,6
P01206,A03061,7
P01207,A03062,1
P01207,A03063,2
P01207,A03064,3
P01207,A03065,4
P01207,A03066,5
P01207,A03067,6
P01207,A03068,7
P01207,A03069,8
P01207,A03070,9
P01207,A03071,10
P01207,A03072,11
P01207,A03073,12
P01207,A03074,13
P01207,A03075,14
P01207,A03076,15
P01207,A03077,16
P01207,A03078,17
P01207,A03079,18
P01207,A03080,19
P01207,A03081,20
P01207,A03082,21
P01207,A03083,22
P01207,A03084,23
P01207,A03085,24
P01207,A03086,25
P01207,A03087,26
P01207,A03088,27
P01207,A03089,28
P01207,A03090,29
P01207,A03091,30
P01207,A03092,31
P01207,A03093,32
P01207,A03094,33
P01207,A03095,34
P01207,A03096,35
P01207,A03097,36
P01207,A03098,37
P01207,A03099,38
P01207,A03100,39
P01207,A03101,40
P01207,A03102,41
P01207,A03103,42
P01207,A03104,43
P01207,A03105,44
P01207,A03106,45
P01207,A03107,46
P01207,A03108,47
P01207,A03109,48
P01207,A03110,49
P01207,A03111,50
P01207,A03112,51
P01207,A03113,52
P01207,A03114,53
P01207,A03115,54
P01207,A03116,55
P01207,A03117,56
P01207,A03118,57
P01207,A03119,58
P01207,A03120,59
P01207,A03121,60
P01207,A03122,61
P01207,A03123,62
P01207,A03124,63
P01207,A03125,64
P01207,A03126,65
P01207,A03127,66
P01207,A03128,67
P01208,A03129,1
P01208,A01519,2
P01208,A01019,3
P01208,A00597,4
P01208,A03130,5
P01208,A02269,6
P01208,A02755,7
P01208,A02070,8
P01208,A02234,9
P01208,A00738,10
P01208,A02230,11
P01209,A02779,1
P01209,A02043,2
P01209,A02354,3
P01209,A01943,4
P01209,A00974,5
P01209,A02511,6
P01209,A03131,7
P01209,A03003,8
P01209,A02781,9
P01209,A03132,10
P01209,A03133,11
P01210,A03134,1
P01210,A03135,2
P01210,A00815,3
P01211,A03136,1
P01211,A00472,2
P01211,A03137,3
P01212,A01214,1
P01212,A03138,2
P01212,A00865,3
P01212,A00260,4
P01212,A03139,5
P01212,A02452,6
P01212,A03140,7
P01213,A02673,1
P01213,A01877,2
P01214,A02094,1
P01214,A03141,2
P01214,A01522,3
P01214,A00554,4
P01215,A00543,1
P01215,A01036,2
P01216,A01877,1
P01217,A01521,1
P01217,A01637,2
P01217,A00922,3
P01217,A02325,4
P01217,A00218,5
P01217,A01657,6
P01217,A00597,7
P01218,A02582,1
P01218,A02584,2
P01218,A02585,3
P01219,A02582,1
P01219,A02585,2
P01220,A01181,1
P01220,A01769,2
P01220,A01770,3
P01220,A01839,4
P01221,A01271,1
P01221,A02631,2
P01221,A03142,3
P01221,A00927,4
P01221,A01540,5
P01221,A03143,6
P01221,A01039,7
P01222,A03144,1
P01222,A03145,2
P01222,A00931,3
P01222,A03146,4
P01222,A00934,5
P01222,A03147,6
P01223,A02731,1
P01223,A03148,2
P01223,A02368,3
P01223,A00922,4
P01223,A00990,5
P01223,A02049,6
P01224,A01871,1
P01224,A01045,2
P01224,A01491,3
P01224,A03149,4
P01224,A00930,5
P01224,A03150,6
P01224,A01033,7
P01224,A00234,8
P01225,A01552,1
P01225,A03151,2
P01225,A01417,3
P01225,A00406,4
P01225,A00067,5
P01225,A02255,6
P01225,A00755,7
P01225,A02256,8
P01226,A01786,1
P01226,A01264,2
P01226,A03152,3
P01227,A03129,1
P01227,A01519,2
P01227,A01019,3
P01227,A01228,4
P01227,A03130,5
P01227,A00597,6
P01227,A02755,7
P01227,A02269,8
P01227,A02070,9
P01227,A02234,10
P01227,A00738,11
P01227,A02230,12
P01228,A01142,1
P01228,A03153,2
P01228,A01143,3
P01229,A02804,1
P01229,A01660,2
P01229,A01423,3
P01230,A00794,1
P01230,A03153,2
P01230,A01346,3
P01231,A01706,1
P01232,A02881,1
P01232,A00597,2
P01232,A02457,3
P01232,A01713,4
P01232,A01570,5
P01232,A02277,6
P01232,A00719,7
P01232,A02882,8
P01233,A03003,1
P01233,A01009,2
P01233,A02741,3
P01233,A03004,4
P01233,A00597,5
P01233,A00931,6
P01233,A02274,7
P01233,A02273,8
P01233,A00718,9
P01233,A01540,10
P01233,A01039,11
P01233,A01045,12
P01233,A00231,13
P01233,A03154,14
P01233,A03155,15
P01234,A02689,1
P01234,A00709,2
P01234,A00004,3
P01234,A01563,4
P01235,A00658,1
P01235,A00974,2
P01235,A00651,3
P01235,A00597,4
P01235,A00922,5
P01235,A03148,6
P01235,A02274,7
P01236,A01045,1
P01236,A01878,2
P01236,A00004,3
P01236,A02436,4
P01236,A02798,5
P01236,A01040,6
P01237,A03003,1
P01237,A01009,2
P01237,A02741,3
P01237,A00597,4
P01237,A00931,5
P01238,A03156,1
P01238,A01009,2
P01238,A02642,3
P01238,A00597,4
P01238,A01198,5
P01239,A00930,1
P01239,A00916,2
P01239,A03157,3
P01239,A03158,4
P01239,A00714,5
P01239,A02069,6
P01239,A03159,7
P01239,A03160,8
P01239,A01607,9
P01239,A03161,10
P01239,A03031,11
P01239,A01617,12
P01239,A03162,13
P01239,A03163,14
P01239,A03032,15
P01239,A03030,16
P01240,A03164,1
P01240,A03165,2
P01240,A03166,3
P01240,A03167,4
P01240,A03168,5
P01240,A03169,6
P01240,A02584,7
P01240,A02923,8
P01241,A02678,1
P01241,A03170,2
P01241,A00732,3
P01241,A03171,4
P01241,A00180,5
P01242,A02093,1
P01242,A00086,2
P01242,A01105,3
P01242,A00584,4
P01242,A01379,5
P01242,A01198,6
P01242,A00448,7
P01243,A03172,1
P01243,A03173,2
P01243,A03174,3
P01244,A00550,1
P01244,A03175,2
P01244,A00869,3
P01244,A02763,4
P01244,A03176,5
P01244,A02002,6
P01244,A00311,7
P01245,A02415,1
P01245,A03177,2
P01245,A03178,3
P01245,A03179,4
P01245,A00086,5
P01246,A03180,1
P01246,A03181,2
P01246,A02144,3
P01246,A03182,4
P01246,A03183,5
P01247,A03004,1
P01247,A01201,2
P01247,A03003,3
P01247,A00597,4
P01247,A02273,5
P01247,A01256,6
P01247,A02043,7
P01247,A00718,8
P01248,A01009,1
P01248,A03003,2
P01248,A03184,3
P01248,A02741,4
P01248,A03185,5
P01248,A00597,6
P01248,A03155,7
P01248,A02742,8
P01248,A00719,9
P01249,A03003,1
P01249,A01201,2
P01249,A02741,3
P01249,A00597,4
P01249,A01941,5
P01250,A03186,1
P01250,A02481,2
P01250,A03187,3
P01250,A03188,4
P01250,A03189,5
P01250,A01653,6
P01251,A01095,1
P01251,A00406,2
P01251,A00264,3
P01251,A00234,4
P01251,A01033,5
P01251,A01409,6
P01252,A02695,1
P01252,A03190,2
P01253,A01992,1
P01253,A03191,2
P01253,A03192,3
P01253,A03193,4
P01253,A03194,5
P01254,A02124,1
P01254,A00153,2
P01255,A03195,1
P01255,A03196,2
P01255,A03197,3
P01255,A03198,4
P01255,A03199,5
P01255,A03200,6
P01256,A00360,1
P01256,A03201,2
P01256,A02126,3
P01256,A02114,4
P01256,A03202,5
P01256,A03203,6
P01256,A03204,7
P01256,A03205,8
P01256,A02611,9
P01256,A03206,10
P01256,A03207,11
P01256,A00260,12
P01257,A01430,1
P01257,A02980,2
P01257,A00815,3
P01257,A03208,4
P01257,A01690,5
P01257,A01691,6
P01257,A02043,7
P01257,A02237,8
P01257,A00718,9
P01257,A02273,10
P01258,A02092,1
P01258,A02038,2
P01258,A00992,3
P01258,A02003,4
P01258,A01061,5
P01258,A01344,6
P01258,A00597,7
P01258,A02384,8
P01258,A02234,9
P01259,A03209,1
P01259,A03210,2
P01259,A03211,3
P01259,A03212,4
P01259,A03213,5
P01259,A00597,6
P01259,A03214,7
P01259,A03215,8
P01259,A02277,9
P01259,A02232,10
P01259,A02230,11
P01259,A02236,12
P01259,A00862,13
P01259,A00403,14
P01259,A02002,15
P01259,A02524,16
P01259,A03216,17
P01259,A03158,18
P01259,A03217,19
P01259,A03189,20
P01259,A03188,21
P01259,A03187,22
P01259,A01742,23
P01259,A00958,24
P01260,A03218,1
P01261,A03219,1
P01261,A03220,2
P01261,A03221,3
P01261,A03222,4
P01261,A03223,5
P01261,A03224,6
P01261,A03225,7
P01261,A03226,8
P01261,A03227,9
P01261,A03228,10
P01262,A02705,1
P01262,A02196,2
P01262,A00963,3
P01262,A00964,4
P01262,A00965,5
P01263,A03229,1
P01263,A03230,2
P01263,A03231,3
P01263,A02567,4
P01263,A03232,5
P01263,A02522,6
P01264,A03233,1
P01264,A00805,2
P01264,A01573,3
P01264,A01575,4
P01265,A02203,1
P01265,A02204,2
P01265,A02719,3
P01265,A03234,4
P01265,A02206,5
P01265,A02205,6
P01265,A00927,7
P01265,A00292,8
P01265,A01539,9
P01265,A01273,10
P01265,A03235,11
P01265,A01126,12
P01265,A01706,13
P01265,A01180,14
P01265,A00815,15
P01266,A03236,1
P01266,A03237,2
P01266,A03238,3
P01266,A03239,4
P01266,A03240,5
P01266,A03241,6
P01267,A02872,1
P01267,A02544,2
P01267,A02548,3
P01267,A02550,4
P01267,A02546,5
P01267,A01943,6
P01267,A01711,7
P01267,A02873,8
P01268,A03242,1
P01268,A03243,2
P01269,A02299,1
P01269,A02300,2
P01269,A03244,3
P01269,A02304,4
P01269,A02301,5
P01269,A00260,6
P01269,A02302,7
P01269,A02305,8
P01269,A02306,9
P01269,A02307,10
P01269,A02308,11
P01269,A02309,12
P01269,A02310,13
P01269,A02311,14
P01269,A03245,15
P01269,A02312,16
P01270,A02237,1
P01270,A02285,2
P01270,A02284,3
P01270,A00597,4
P01270,A01020,5
P01270,A02384,6
P01270,A00573,7
P01270,A01711,8
P01270,A00738,9
P01271,A03246,1
P01271,A01711,2
P01271,A02736,3
P01271,A02233,4
P01271,A02237,5
P01271,A02238,6
P01271,A00597,7
P01271,A00738,8
P01271,A02723,9
P01271,A00573,10
P01271,A02510,11
P01271,A02369,12
P01271,A01019,13
P01271,A02739,14
P01271,A02740,15
P01272,A03058,1
P01272,A00180,2
P01272,A01423,3
P01272,A03059,4
P01272,A03247,5
P01272,A00221,6
P01273,A03248,1
P01273,A03249,2
P01273,A03250,3
P01273,A03251,4
P01273,A03252,5
P01274,A03253,1
P01274,A00360,2
P01274,A00738,3
P01274,A03156,4
P01275,A02845,1
P01275,A03254,2
P01275,A03255,3
P01275,A03256,4
P01276,A02557,1
P01276,A00406,2
P01276,A01598,3
P01276,A00169,4
P01276,A00062,5
P01276,A01613,6
P01277,A01913,1
P01277,A01434,2
P01277,A02235,3
P01277,A00597,4
P01278,A01027,1
P01278,A03257,2
P01278,A00086,3
P01278,A02415,4
P01279,A03258,1
P01279,A03259,2
P01279,A03260,3
P01279,A03261,4
P01279,A03262,5
P01279,A03263,6
P01280,A02116,1
P01280,A00965,2
P01280,A02112,3
P01280,A03264,4
P01280,A02121,5
P01280,A02118,6
P01281,A03208,1
P01281,A03265,2
P01281,A03266,3
P01281,A01943,4
P01281,A03267,5
P01281,A02273,6
P01282,A03268,1
P01282,A02574,2
P01282,A03269,3
P01283,A02870,1
P01283,A00916,2
P01283,A00917,3
P01283,A00597,4
P01283,A00623,5
P01283,A00692,6
P01283,A03176,7
P01283,A02002,8
P01284,A00474,1
P01284,A03270,2
P01284,A00264,3
P01284,A00478,4
P01284,A03271,5
P01284,A01656,6
P01285,A03272,1
P01285,A03273,2
P01285,A03274,3
P01285,A03275,4
P01285,A03276,5
P01285,A03277,6
P01285,A03278,7
P01285,A03279,8
P01285,A03280,9
P01285,A03281,10
P01285,A03282,11
P01285,A03283,12
P01285,A03284,13
P01285,A03285,14
P01285,A03286,15
P01286,A02584,1
P01286,A02582,2
P01286,A02921,3
P01286,A02922,4
P01286,A03287,5
P01286,A02923,6
P01287,A03288,1
P01287,A03289,2
P01287,A03290,3
P01287,A03291,4
P01288,A03292,1
P01288,A03293,2
P01288,A03294,3
P01288,A03291,4
P01289,A03295,1
P01289,A03234,2
P01289,A03003,3
P01289,A01540,4
P01289,A02070,5
P01289,A02719,6
P01289,A00597,7
P01289,A00931,8
P01289,A02043,9
P01290,A02681,1
P01290,A03296,2
P01290,A02683,3
P01290,A02684,4
P01290,A03297,5
P01290,A03298,6
P01290,A01470,7
P01291,A03299,1
P01291,A01647,2
P01291,A03300,3
P01291,A00930,4
P01291,A03301,5
P01291,A02457,6
P01291,A03302,7
P01291,A03303,8
P01291,A01749,9
P01292,A03304,1
P01292,A01519,2
P01292,A03129,3
P01292,A03305,4
P01293,A02513,1
P01293,A02272,2
P01293,A02281,3
P01293,A00597,4
P01293,A02273,5
P01293,A02450,6
P01294,A00990,1
P01294,A03306,2
P01294,A00408,3
P01295,A00438,1
P01295,A00439,2
P01295,A02574,3
P01295,A02575,4
P01295,A02576,5
P01295,A00710,6
P01295,A02577,7
P01295,A01034,8
P01295,A02579,9
P01296,A00348,1
P01296,A00340,2
P01296,A02574,3
P01296,A02575,4
P01296,A02799,5
P01296,A00710,6
P01296,A02801,7
P01296,A01416,8
P01296,A00153,9
P01297,A02405,1
P01297,A02404,2
P01297,A03307,3
P01297,A03308,4
P01297,A00597,5
P01298,A00088,1
P01298,A00757,2
P01298,A02588,3
P01298,A02591,4
P01299,A03309,1
P01300,A01952,1
P01300,A03310,2
P01300,A03311,3
P01300,A01113,4
P01300,A00998,5
P01300,A03312,6
P01300,A03313,7
P01301,A02437,1
P01301,A00873,2
P01301,A03314,3
P01301,A03315,4
P01301,A03316,5
P01301,A03317,6
P01301,A00067,7
P01301,A01707,8
P01301,A00848,9
P01301,A03318,10
P01301,A03319,11
P01301,A03320,12
P01301,A03321,13
P01302,A02292,1
P01302,A03322,2
P01302,A02006,3
P01302,A02432,4
P01302,A03030,5
P01302,A00737,6
P01303,A03323,1
P01303,A00597,2
P01303,A02365,3
P01303,A03324,4
P01303,A02384,5
P01303,A00738,6
P01303,A02230,7
P01303,A01020,8
P01304,A02958,1
P01304,A02583,2
P01304,A02582,3
P01304,A03325,4
P01305,A01552,1
P01305,A02880,2
P01305,A00360,3
P01305,A02114,4
P01306,A03326,1
P01306,A03169,2
P01306,A03327,3
P01306,A00315,4
P01306,A02442,5
P01306,A03328,6
P01306,A03329,7
P01306,A00234,8
P01306,A01033,9
P01306,A02631,10
P01307,A02325,1
P01307,A00922,2
P01307,A01521,3
P01307,A01067,4
P01308,A01124,1
P01308,A03330,2
P01308,A00732,3
P01308,A02208,4
P01308,A01839,5
P01309,A03331,1
P01309,A03332,2
P01309,A03333,3
P01309,A03334,4
P01309,A03335,5
P01309,A03336,6
P01309,A03337,7
P01309,A03338,8
P01309,A03339,9
P01310,A02457,1
P01310,A00597,2
P01310,A03340,3
P01310,A02282,4
P01310,A01607,5
P01310,A03003,6
P01310,A00930,7
P01310,A02272,8
P01310,A02273,9
P01310,A02043,10
P01310,A02369,11
P01310,A00718,12
P01310,A00151,13
P01310,A01713,14
P01310,A00974,15
P01311,A03341,1
P01311,A03342,2
P01311,A03343,3
P01311,A03344,4
P01311,A03345,5
P01311,A03346,6
P01311,A03347,7
P01312,A03348,1
P01312,A03349,2
P01312,A03350,3
P01313,A03351,1
P01313,A03352,2
P01313,A03353,3
P01313,A03354,4
P01314,A01630,1
P01314,A03355,2
P01314,A01258,3
P01314,A00867,4
P01314,A02267,5
P01315,A00151,1
P01315,A01088,2
P01315,A01089,3
P01316,A03356,1
P01316,A01283,2
P01316,A01215,3
P01316,A01214,4
P01316,A03357,5
P01317,A02460,1
P01317,A02461,2
P01317,A02462,3
P01317,A02463,4
P01317,A01075,5
P01318,A03358,1
P01318,A02797,2
P01318,A00916,3
P01318,A00914,4
P01318,A02421,5
P01318,A03359,6
P01319,A03360,1
P01319,A02011,2
P01319,A03361,3
P01319,A03362,4
P01320,A00722,1
P01321,A03363,1
P01321,A00965,2
P01321,A03364,3
P01321,A02112,4
P01321,A02118,5
P01321,A03365,6
P01321,A02113,7
P01322,A03156,1
P01322,A02215,2
P01322,A02571,3
P01322,A02572,4
P01322,A01009,5
P01322,A00597,6
P01322,A01198,7
P01322,A02384,8
P01322,A02284,9
P01322,A00846,10
P01322,A02275,11
P01322,A01020,12
P01323,A03366,1
P01323,A03367,2
P01323,A03368,3
P01323,A03369,4
P01324,A03370,1
P01324,A03371,2
P01324,A02760,3
P01324,A03372,4
P01324,A03373,5
P01324,A03374,6
P01324,A01266,7
P01324,A00221,8
P01324,A00790,9
P01324,A03375,10
P01325,A03264,1
P01325,A00965,2
P01325,A02371,3
P01325,A02112,4
P01325,A02116,5
P01325,A02118,6
P01325,A02113,7
P01326,A03376,1
P01326,A03377,2
P01326,A03378,3
P01326,A03379,4
P01326,A03380,5
P01326,A03381,6
P01327,A01430,1
P01327,A03208,2
P01327,A01690,3
P01327,A02894,4
P01327,A00762,5
P01327,A02415,6
P01327,A02572,7
P01327,A00597,8
P01328,A03382,1
P01328,A01607,2
P01328,A01474,3
P01328,A03383,4
P01328,A00715,5
P01328,A02917,6
P01328,A03384,7
P01328,A03385,8
P01328,A01866,9
P01328,A02269,10
P01328,A03386,11
P01328,A00597,12
P01328,A02369,13
P01328,A02272,14
P01328,A02273,15
P01329,A00895,1
P01329,A03387,2
P01329,A01388,3
P01330,A03247,1
P01330,A00180,2
P01330,A01423,3
P01330,A03388,4
P01330,A00554,5
P01331,A03060,1
P01331,A01423,2
P01331,A00180,3
P01331,A03059,4
P01331,A02049,5
P01331,A01521,6
P01331,A01533,7
P01331,A02094,8
P01331,A00221,9
P01331,A03389,10
P01332,A01607,1
P01332,A00715,2
P01332,A03390,3
P01332,A03130,4
P01332,A00597,5
P01332,A01866,6
P01332,A01768,7
P01332,A03003,8
P01332,A02457,9
P01332,A01713,10
P01332,A02870,11
P01332,A00916,12
P01332,A02510,13
P01332,A02043,14
P01332,A01570,15
P01332,A02273,16
P01332,A02232,17
P01333,A03201,1
P01333,A00360,2
P01333,A03019,3
P01333,A03391,4
P01334,A03392,1
P01334,A00784,2
P01335,A03393,1
P01335,A02629,2
P01335,A03394,3
P01335,A03395,4
P01336,A03208,1
P01336,A03396,2
P01336,A01430,3
P01336,A01943,4
P01336,A03397,5
P01336,A03398,6
P01336,A03399,7
P01336,A03266,8
P01336,A03033,9
P01336,A03400,10
P01337,A03266,1
P01337,A01943,2
P01337,A01715,3
P01337,A02456,4
P01337,A03003,5
P01338,A03401,1
P01338,A01016,2
P01338,A01183,3
P01338,A00406,4
P01339,A03402,1
P01339,A01172,2
P01340,A03403,1
P01340,A00757,2
P01340,A01690,3
P01340,A00762,4
P01340,A01536,5
P01341,A02589,1
P01341,A00757,2
P01341,A01470,3
P01341,A00436,4
P01341,A01912,5
P01342,A00757,1
P01342,A03403,2
P01342,A01521,3
P01342,A00436,4
P01342,A01536,5
P01342,A02591,6
P01342,A03404,7
P01342,A00088,8
P01342,A03405,9
P01342,A02436,10
P01343,A03406,1
P01343,A03407,2
P01343,A03408,3
P01343,A03409,4
P01343,A03410,5
P01343,A03411,6
P01343,A03412,7
P01343,A03413,8
P01343,A03414,9
P01343,A03415,10
P01343,A03416,11
P01344,A03417,1
P01344,A03418,2
P01345,A02689,1
P01345,A00709,2
P01345,A00004,3
P01345,A01007,4
P01345,A01016,5
P01346,A02513,1
P01346,A02281,2
P01346,A00597,3
P01346,A03419,4
P01346,A02457,5
P01347,A00088,1
P01347,A03296,2
P01347,A00757,3
P01347,A03420,4
P01347,A01470,5
P01347,A02598,6
P01347,A02897,7
P01347,A03421,8
P01347,A03422,9
P01347,A01536,10
P01347,A01690,11
P01347,A00815,12
P01347,A00934,13
P01347,A01084,14
P01347,A02681,15
P01347,A02683,16
P01347,A02684,17
P01347,A03423,18
P01347,A02536,19
P01348,A02804,1
P01348,A01660,2
P01348,A01423,3
P01348,A00407,4
P01349,A01283,1
P01349,A03424,2
P01349,A03356,3
P01349,A02477,4
P01349,A03425,5
P01349,A01219,6
P01350,A02755,1
P01350,A03426,2
P01350,A01707,3
P01350,A02450,4
P01350,A00873,5
P01350,A02521,6
P01350,A03427,7
P01350,A01412,8
P01350,A00862,9
P01350,A02720,10
P01350,A02473,11
P01350,A03129,12
P01350,A02482,13
P01350,A03428,14
P01350,A02444,15
P01350,A00131,16
