author_id,author_name
A01078,Olivier Le Contel
A01079,N. Cornilleau-Wehrlin
A01080,K. H. Yearby
A01081,N. V. Yagova
A01082,L. N. Baransky
A01083,A. D. Bazarzhapov
A01084,David H. Boteler
A01085,G. V. Haines
A01086,J. C. Foster
A01087,D. R. Weimer
A01088,C. R. Clauer
A01089,T. L. Hansen
A01090,H. Gleisner
A01091,I. Maslova
A01092,P. Kokoszka
A01093,J. Sojka
A01094,L. Zhu
A01095,N. Mbatha
A01096,V. Sivakumar
A01097,H. Bencherif
A01098,S. R. Pillay
A01099,J. Yang
A01100,F. R. Toffoletto
A01101,G. M. Erickson
A01102,R. A. Wolf
A01103,R. Nomura
A01104,Y. Hamaguchi
A01105,M. Satoh
A01106,Y. Katoh
A01107,Y. Yamamoto
A01108,S. Smirnov
A01109,I. Poddelsky
A01110,Z. Y. Pu
A01111,X. N. Chu
A01112,X. Cao
A01113,V. Mishin
A01114,J. Wang
A01115,Y. Wei
A01116,Q. G. Zong
A01117,S. Y. Fu
A01118,L. Xie
A01119,L. A. Sapronova
A01120,M. V. Tolochko
A01121,T. I. Saifudinova
A01122,Z. H. Yao
A01123,X. G. Wang
A01124,C. J. Xiao
A01125,X. Z. Zhou
A01126,E. Lucek
A01127,P. Wild
A01128,Yasumasa Kasaba
A01129,Hiroaki Misawa
A01130,Fuminori Tsuchiya
A01131,Akira Kadokura
A01132,D. J. Menietti
A01133,Kan Liou
A01134,A. Dubietis
A01135,R. Balčiunas
A01136,Alvaro J. Ribeiro
A01137,Lasse Boy Novock Clausen
A01138,Sebastien De Larquier
A01139,Y.-M. Cho
A01140,G.G. Shepherd
A01141,M.G. Shepherd
A01142,W.K. Hocking
A01143,N.J. Mitchell
A01144,Y.-I. Won
A01145,T. W. Garner
A01146,R. B. Harris
A01147,J. A. York
A01148,C. S. Herbster
A01149,C. F. Minter
A01150,D. L. Hampton
A01151,James LaBelle
A01152,Ari Viljanen
A01153,David Murr
A01154,I. M. Ivanova
A01155,Luca Spogli
A01156,Marcio Aquino
A01157,Alan Dodson
A01158,Y. S. Ge
A01159,Danny Summers
A01160,Watson C.
A01161,J. B. H. Baker
A01162,R.-Y. Liu
A01163,H.-G. Yang
A01164,H.-Q. Hu
A01165,B.-C. Zhang
A01166,Z.-J. Hu
A01167,S. R. Crothers
A01168,C. La Hoz
A01169,C. P. Nielsen
A01170,K. Seki
A01171,T. Sakanoi
A01172,M. Hirahara
A01173,C. W. Carlson
A01174,J. J. Liu
A01175,Hong-Qiao Hu
A01176,D. S. Han
A01177,Q. H. Zhang
A01178,Hui-Gen Yang
A01179,S. Shalimov
A01180,M. Sitnov
A01181,Greenwood R.I.
A01182,Schulz E.W.
A01183,Vickers H.
A01184,Robinson T.
A01185,G. Consolini
A01186,Simon G. Shepherd
A01187,F.C.P. Bertoni
A01188,Y. Sahai
A01189,J.-P. Raulin
A01190,P.R. Fagundes
A01191,V.G. Pillat
A01192,C.G. Gimenez de Castro
A01193,W.L.C. Lima
A01194,V. M. Mishin
A01195,V. V. Mishin
A01196,U. Sukhbaatar
A01197,BinBin Ni
A01198,M. Kubyshkina
A01199,R. M. Thorne
A01200,A. M. Du
A01201,Evgeny V. Panov
A01202,Hao Luo
A01203,W. Y. Xu
A01204,Q. M. Lu
A01205,B. Zieger
A01206,J. Spaleta
A01207,R. T. Parris
A01208,N. Ravindran Varrier
A01209,Nathaniel A. Frissell
A01210,Mary Lou West
A01211,E. Panov
A01212,A. A. Petrukovich
A01213,B. Shevtsov
A01214,Hing‐Lan Lam
A01215,Vladimir B. Belakhovsky
A01216,Richard Thorne
A01217,Chris Cully
A01218,Wen Li
A01219,Xiaojia Zhang
A01220,Michael Hartinger
A01221,Alain Roux
A01222,D. Megan Gillies
A01223,C. Watson
A01224,T. D. Kelly
A01225,Karim Meziane
A01226,M. L. Gilson
A01227,Joe Kinrade
A01228,Baiqi Ning
A01229,G. Li
A01230,Pierre J. Cilliers
A01231,Mike Terkildsen
A01232,Allan T. Weatherwax
A01233,Chigomezyo M. Ngwira
A01234,B. D. L. Opperman
A01235,Patrick T. Newell
A01236,J. Berchem
A01237,J. P. Eastwood
A01238,P. Escoubet
A01239,H. Hasegawa
A01240,E. V. Panov
A01241,J. K. Shi
A01242,J. M. Weygand
A01243,Eftyhia Zesta
A01244,Yong Shi
A01245,Larry R. Lyons
A01246,Hans-Ulrich Auster
A01247,M. A. McCready
A01248,C. J. Heinselman
A01249,R. Doe
A01250,Urbano Tancredi
A01251,Alfredo Renga
A01252,Michele Grassi
A01253,Killian Miller
A01254,Geoffrey Sanders
A01255,Sarah L. Jones
A01256,Marc R. Lessard
A01257,K. Rychert
A01258,Y. Kitanoya
A01259,T. Abe
A01260,G. Kishore Kumar
A01261,Y. C. Zhang
A01262,Z. X. Liu
A01263,I. Dandouras
A01264,Y. Khotyaintsev
A01265,M. Andre
A01266,G. Björnsson
A01267,M. Stepanova
A01268,E. E. Antonova
A01269,J. C. Samson
A01270,J. Wiid
A01271,Michael J. Nicolls
A01272,De Sterck H.
A01273,Van Henson E.
A01274,Sanders G.
A01275,Sandahl I.
A01276,Brändstöm U.
A01277,Sergienko T.
A01278,Leyser T.
A01279,Audrius Dubietis
A01280,Peter Dalin
A01281,Ričardas Balčiūnas
A01282,Kazimieras Černis
A01283,Nikolay Pertsev
A01284,Vladimir Sukhodoev
A01285,Vladimir Perminov
A01286,Mark Zalcik
A01287,Alexander Zadorozhny
A01288,Ian Schofield
A01289,Tom McEwan
A01290,Iain McEachran
A01291,Soeren Frandsen
A01292,Ole Hansen
A01293,Holger Andersen
A01294,Jesper Grønne
A01295,Dmitry Melnikov
A01296,Alexander Manevich
A01297,Vitaly Romejko
A01298,I. Silin
A01299,K. Sauer
A01300,R. L. Mace
A01301,Guan Le
A01302,J. A. Slavin
A01303,S.-L. Liu
A01304,V.V. Kumar
A01305,R.A. Makarevich
A01306,T.A. Kane
A01307,H. Ye
A01308,J.C. Devlin
A01309,P.L. Dyson
A01310,Zimi Zhang
A01311,Clinton Groth
A01312,Y. Hiraki
A01313,H. M. Kim
A01314,K. Hayashi
A01315,M. A. Abdu
A01316,M.O. Fillingim
A01317,J.P. Eastwood
A01318,S.B. Mende
A01319,A.T. Weatherwax
A01320,H.-J. Kim
A01321,Tomoaki Hori
A01322,Kevin D. Urban
A01323,Andrew J. Gerrard
A01324,Yajnavalkya Bhattacharya
A01325,Louis J. Lanzerotti
A01326,A. Yoshikawa
A01327,R. Yu. Lukianova
A01328,A. A. Kruglov
A01329,A. V. Frank-Kamenetskii
A01330,A. L. Kotikov
A01331,G. B. Berns
A01332,V. D. R. French
A01333,M. D. Sciffer
A01334,Lun C. Tan
A01335,A. S. Sharma
A01336,Shing F. Fung
A01337,J. I. Moen
A01338,E. H. Rekaa
A01339,W. H. Li
A01340,Y. Deng
A01341,F. Rich
A01342,D. Ober
A01343,Y. L. Zhang
A01344,L. Paxton
A01345,M. Hairston
A01346,P. Newell
A01347,Y. Nishimura
A01348,A. J. Ribeiro
A01349,M. H. Saito
A01350,D. Fairfield
A01351,G. Le
A01352,L.-N. Hau
A01353,J. P. McFadden
A01354,P.R. Sutcliffe
A01355,D.C. Ndiitwani
A01356,B. Heilig
A01357,V. Sergeev
A01358,X.-Z. Zhou
A01359,Howard Singer
A01360,Eija Tanskanen
A01361,C.-C. Wu
A01362,Kevin A. Sterne
A01363,Mardina Abdullah
A01364,Sabirin Abdullah
A01365,Siti Aminah Bahari
A01366,Asnawi
A01367,Wayan Suparta
A01368,Ahmad Faizal Mohd. Zain
A01369,Gunnlaugur Bjornsson
A01370,Russell Cosgrove
A01371,Mary McCready
A01372,Roland Tsunoda
A01373,Anja Stromme
A01374,M. S. Olsen
A01375,T. V. Callaghan
A01376,J. D. Reist
A01377,L. O. Reiersen
A01378,D. Dahl-Jensen
A01379,M. A. Granskog
A01380,B. Goodison
A01381,G. K. Hovelsrud
A01382,M. Johansson
A01383,R. Kallenborn
A01384,J. Key
A01385,A. Klepikov
A01386,W. Meier
A01387,J. E. Overland
A01388,T. D. Prowse
A01389,M. Sharp
A01390,W. F. Vincent
A01391,J. Walsh
A01392,V.M. Mishin
A01393,M.A. Kurikalova
A01394,V.V. Mishin
A01395,E. P. Cousins
A01396,G. Jin
A01397,M. B. Cohen
A01398,N. G. Lehtinen
A01399,N. L. Borodkova
A01400,P. M. Klimov
A01401,R. A. Rakhmatulin
A01402,C.-C. Cheng
A01403,Lucian Ivan
A01404,Scott Northrup
A01405,A. D. Akchurin
A01406,V. V. Bochkarev
A01407,V. R. Ildiryakov
A01408,K. M. Usupov
A01409,N. Tsyganenko
A01410,A. Schekotov
A01411,E. Fedorov
A01412,C. E. J. Watt
A01413,K. R. Murphy
A01414,N. G. Kleimenova
A01415,O. V. Kozyreva
A01416,M. Kubicki
A01417,S. Michnowski
A01418,D. Summers
A01419,Ying Zou
A01420,E. X. Liu
A01421,Rui-Yuan Liu
A01422,Z. S. Wu
A01423,B. S. R. Kunduri
A01424,L. B. N. Clausen
A01425,E. G. Thomas
A01426,E. R. Talaat
A01427,Z. T. Katamzi
A01428,N. D. Smith
A01429,P. Spalla
A01430,Eric Steinbring
A01431,T. F. Chang
A01432,Chio-Zong Cheng
A01433,C.-Y. Chiang
A01434,A. B. Chen
A01435,Gerhard Haerendel
A01436,Christopher C. Chaston
A01437,E. Seran
A01438,Zhigang Yuan
A01439,Ying Xiong
A01440,Dedong Wang
A01441,Ming Li
A01442,Xiaohua Deng
A01443,T. Raita
A01444,Jingfang Wang
A01445,John C. Devlin
A01446,Andrew J. McDonald
A01447,James B. Brundell
A01448,Neil R. Thomson
A01449,Neil Cobbett
A01450,Pekka T. Verronen
A01451,Ye Gao
A01452,Claudia Stolle
A01453,Tero Raita
A01454,Ennio Sanchez
A01455,L.C. Chang
A01456,W.E. Ward
A01457,S.E. Palo
A01458,D.-Y. Wang
A01459,H.-L. Liu
A01460,M.E. Hagan
A01461,Y. Portnyagin
A01462,J. Oberheide
A01463,T. Nakamura
A01464,P. Hoffmann
A01465,W. Singer
A01466,P. Batista
A01467,B. Clemesha
A01468,A.H. Manson
A01469,D.M. Riggin
A01470,C.-Y. She
A01471,T. Tsuda
A01472,T. Yuan
A01473,Ilya A. Kornilov
A01474,M. H. Lin
A01475,X. H. Deng
A01476,S. Y. Huang
A01477,Wang X.
A01478,Teng Y.
A01479,Wang C.
A01480,Fan X.
A01481,Ma J.
A01482,Liu E.-X.
A01483,Wu Z.-S.
A01484,Wu M.-J.
A01485,Yang H.-G.
A01486,Zhang B.-C.
A01487,A. M. Tian
A01488,Yong-Fu Wang
A01489,Bing Yang
A01490,X. Y. Zhang
A01491,A. S.Kalishin
A01492,L. Baddelley
A01493,T. K.Yeoman
A01494,Richard M. Thorne
A01495,Richard B. Horne
A01496,Marina Kubyshkina
A01497,Dirk Lummerzheim
A01498,A. Vaivads
A01499,G. Andersson
A01500,S. D. Bale
A01501,J. De Keyser
A01502,S. Grahn
A01503,S. Haaland
A01504,H. Ji
A01505,Yu. V. Khotyaintsev
A01506,A. Lazarian
A01507,T. K. M. Nakamura
A01508,Y. Narita
A01509,F. Sahraoui
A01510,A. Schekochihin
A01511,S. J. Schwartz
A01512,I. Shinohara
A01513,L. Sorriso-Valvo
A01514,B. Ni
A01515,S. Lee
A01516,K.‐H. Fornacon
A01517,A. Shinbori
A01518,S. Fujita
A01519,T. Nagatsuma
A01520,O. Troshichev
A01521,A. Moiseyev
A01522,Zhi Huang
A01523,Hong Yuan
A01524,Qi Yao Zuo
A01525,I. Haggstrøm
A01526,Michael Rietveld
A01527,Tsutomu Nagatsuma
A01528,H. Zhang
A01529,D. G. Sibeck
A01530,Q.-G. Zong
A01531,Anthony A. Chan
A01532,T. A. Kane
A01533,Christopher J. Owen
A01534,Roberto Bruno
A01535,Johan De Keyser
A01536,Malcolm W. Dunlop
A01537,Jonathan P. Eastwood
A01538,Andrew N. Fazakerley
A01539,Dominique Fontaine
A01540,Hiroshi Hasegawa
A01541,Petr Hellinger
A01542,David Hercik
A01543,Christian Jacquey
A01544,Steven Milan
A01545,Stepan Stverak
A01546,Pavel Travnicek
A01547,R. Schunk
A01548,L. Scherliess
A01549,V. Eccles
A01550,T. A. Bekkeng
A01551,J. K. Bekkeng
A01552,Feifei Jiang
A01553,Margaret G. Kivelson
A01554,Raymond J. Walker
A01555,Krishan K. Khurana
A01556,K. B. Deshpande
A01557,G. S. Bust
A01558,J. E. Macon
A01559,T. E. Humphreys
A01560,J. A. Bhatti
A01561,S. B. Musko
A01562,G. Crowley
A01563,Nykiel G.
A01564,Figurski M.
A01565,Takahiro Obara
A01566,Oleg A. Troshichev
A01567,T. Ulich
A01568,Y. Zheng
A01569,A. J. Coster
A01570,S. Sazykin
A01571,D.‐H. Lee
A01572,E. Lee
A01573,J.‐S. Park
A01574,H.‐J. Kwon
A01575,Y.‐D. Park
A01576,J. Hwang
A01577,K. Koga
A01578,T. Obara
A01579,D. G. Baishev
A01580,X. Xing
A01581,L. Lyons
A01582,M. Nowada
A01583,R. L. Guo
A01584,J. Zhong
A01585,J. X. Li
A01586,R. G. Gillies
A01587,G. C. Hussey
A01588,H. G. James
A01589,T. E. Theurer
A01590,A.V. Suvorova
A01591,L.-C. Tsai
A01592,A.V. Dmitriev
A01593,Maria Spasojevic
A01594,Jacob Bortnik
A01595,Hermann Lühr
A01596,J. S. Gosling
A01597,D. Mori
A01598,H. Liu
A01599,T. L. Polozova
A01600,M. Engebretson
A01601,H. Dahlgren
A01602,Gareth William Perry
A01603,J. L. Semeter
A01604,K. Axelsson
A01605,U. Brändström
A01606,A. K. Singh
A01607,A. K. Sinha
A01608,R. Rajaram
A01609,B. M. Pathan
A01610,K. A. Lynch
A01611,D. Hampton
A01612,M. Mella
A01613,Binzheng Zhang
A01614,M. Disbrow
A01615,P. M. Kintner
A01616,M. Lessard
A01617,E. Lundberg
A01618,H. C. Stenbaek‐Nielsen
A01619,Motoharu Nowada
A01620,C.-H. Lin
A01621,Z.-Y. Pu
A01622,S.-Y. Fu
A01623,Qinghe Zhang
A01624,Ruiyuan Liu
A01625,Huigen Yang
A01626,Hongqiao Hu
A01627,Beichen Zhang
A01628,Yulia Bogdanova
A01629,Andrew Walsh
A01630,M. James
A01631,D. Y. Klimushkin
A01632,A. Z. Nedie
A01633,Heli Hietala
A01634,T. V. Laitinen
A01635,G. Facskó
A01636,H. E. J. Koskinen
A01637,E. A. Lucek
A01638,Mirko Piersanti
A01639,Umberto Villante
A01640,C. Waters
A01641,Justin H. Lee
A01642,Lunjin Chen
A01643,M. E. Usanova
A01644,J. Bortnik
A01645,L. Shao
A01646,Partamies N.
A01647,Gustavsson B.
A01648,Sangalli L.
A01649,Syrjäsuo M.
A01650,Donovan E.
A01651,Charrois D.
A01652,Ian G. Richardson
A01653,N. Buzulukova
A01654,M. G. Connors
A01655,M. A. Dayeh
A01656,H. O. Funsten
A01657,S. Fuselier
A01658,N. A. Schwadron
A01659,P. Valek
A01660,G. B. Burns
A01661,M. Kubitski
A01662,A. Odzimek
A01663,J. D. Gorin
A01664,J.-P. St. -Maurice
A01665,J. C. Green
A01666,John Bosco Habarulema
A01667,Lee-Anne McKinnell
A01668,Dalia Burešová
A01669,Yongliang Zhang
A01670,Gopi Seemala
A01671,Chigomezyo Ngwira
A01672,Jaroslav Chum
A01673,Ben Opperman
A01674,Marc R. Charest
A01675,Clinton P. Groth
A01676,G. Scoular
A01677,J. P. St.-Maurice
A01678,D. M. Miles
A01679,J. R. Bennest
A01680,D. K. Millling
A01681,Reza Ghoddousi-Fard
A01682,Gary Bust
A01683,Guozhu Li
A01684,Martin J. Jarvis
A01685,Jeffery Spaleta
A01686,Y. Shi
A01687,M. Gkioulidou
A01688,C.-P. Wang
A01689,S. K. Kristoffersen
A01690,S. Brown
A01691,L. Chen
A01692,J. B. Tao
A01693,David M. Miles
A01694,Steve R. Marple
A01695,Hasan Bahcivan
A01696,Gareth Perry
A01697,David Russel Themens
A01698,Maha Ashour-Abdalla
A01699,David Schriver
A01700,Mostafa El Alaoui
A01701,Robert Richard
A01702,Raymond Walker
A01703,Melvyn L. Goldstein
A01704,Meng Zhou
A01705,Evan G. Thomas
A01706,John C. Foster
A01707,Philip J. Erickson
A01708,Seth G. Claudepierre
A01709,J. F. Fennell
A01710,Alex Degeling
A01711,Harlan E. Spence
A01712,Reinhard H. W. Friedel
A01713,James M.K.
A01714,Yeoman T.K.
A01715,Mager P.N.
A01716,Klimushkin D.Y.
A01717,Liu E.X.
A01718,Hu H.Q.
A01719,Hosokawa K.
A01720,Liu R.Y.
A01721,Wu Z.S.
A01722,Xing Z.Y.
A01723,Anthea J. Coster
A01724,Endawoke Yizengaw
A01725,James Whittington
A01726,Edhem Custovic
A01727,Zama Thobeka Katamzi
A01728,Lee‐Anne McKinnell
A01729,S. Malinga
A01730,J. Grønne
A01731,D. Melnikov
A01732,I. Grigoryeva
A01733,Aleksandir Y. Ukhorskiy
A01734,François Lahaye
A01735,Bharat S. R. Kunduri
A01736,Nathan D. Smith
A01737,Gary S. Bust
A01738,A. Susanto
A01739,L. Ivan
A01740,H. De Sterck
A01741,C.P.T. Groth
A01742,H. Kawano
A01743,R. Tiwari
A01744,H.J. Strangeways
A01745,S. Tiwari
A01746,A. Ahmed
A01747,Marina V. Kubyshkina
A01748,Liou K.
A01749,Han D.
A01750,Yang H.
A01751,L. M. Joshi
A01752,A. K. Patra
A01753,S. V. B. Rao
A01754,J. Grant
A01755,B. Jackel
A01756,Martin O. Archer
A01757,T. S. Horbury
A01758,Georgios Balasis
A01759,Ioannis A. Daglis
A01760,Marina Georgiou
A01761,Constantinos Papadimitriou
A01762,Roger Haagmans
A01763,E. R. Dougal
A01764,Katariina Nykyri
A01765,T. W. Moore
A01766,Tomoko Matsuo
A01767,Arthur D. Richmond
A01768,Seiji Kawamura
A01769,Yasuhiro Murayama
A01770,E. Argyriadis
A01771,G.V. Haines
A01772,R.A.D. Fiori
A01773,Scott A. Northrup
A01774,Clinton P.T. Groth
A01775,F. Sigernes
A01776,M. G. Johnsen
A01777,J. L. Posch
A01778,M. D. Hartinger
A01779,C. Stolle
A01780,Ye-wen Wu
A01781,Bei-chen Zhang
A01782,Zhen-sen Wu
A01783,Shun-rong Zhang
A01784,Qing-he Zhang
A01785,Jun-ming Liu
A01786,Michael D. Hartinger
A01787,Darrell Elton
A01788,M. Mori
A01789,A.S. Potapov
A01790,T.N. Polyushkina
A01791,V.A. Pulyaev
A01792,I. Honkonen
A01793,L. Rastätter
A01794,A. Pulkkinen
A01795,M. Wiltberger
A01796,Kevin T. Sterne
A01797,Drew L. Turner
A01798,W. Li
A01799,Yuri Shprits
A01800,Roland T. Tsunoda
A01801,Smitha V. Thampi
A01802,Thu Trang Nguyen
A01803,Mamoru Yamamoto
A01804,Brian J. Jackel
A01805,Taylor Cameron
A01806,James M. Weygand
A01807,Michael Williamschen
A01808,T.D. Demissie
A01809,N.H. Kleinknecht
A01810,P.J. Espy
A01811,N.F. Blagoveshchenskaya
A01812,T.D. Borisova
A01813,M.T. Rietveld
A01814,I. Häggström
A01815,I.M. Ivanova
A01816,Jonathan Burchill
A01817,C. Blais
A01818,Ciarán D. Beggan
A01819,David Beamish
A01820,Andrew Richards
A01821,Gemma S. Kelly
A01822,Alan W. P. Thomson
A01823,Veettil Sreeja
A01824,M.J. Birch
A01825,J.K. Hargreaves
A01826,B.J.I. Bromage
A01827,F. Jiang
A01828,H. E. Spence
A01829,J. B. Blake
A01830,M. Bolton
A01831,S. Bourdarie
A01832,A. A. Chan
A01833,S. G. Claudepierre
A01834,J. H. Clemmons
A01835,J. P. Cravens
A01836,A. Guthrie
A01837,R. B. Horne
A01838,M. K. Hudson
A01839,J.-M. Jahn
A01840,S. G. Kanekal
A01841,B. W. Klatt
A01842,B. A. Larsen
A01843,E. A. MacDonald
A01844,J. Niehof
A01845,T. P. O’Brien
A01846,T. G. Onsager
A01847,D. Salvaggio
A01848,R. M. Skoug
A01849,S. S. Smith
A01850,L. L. Suther
A01851,R. M. Katus
A01852,M. W. Liemohn
A01853,Chi Wang
A01854,Qingmei Zhang
A01855,Chuanqi Li
A01856,D. R. Siddle
A01857,A. J. Stocker
A01858,E. M. Warrington
A01859,N. Y. Zaalov
A01860,M. J. Homam
A01861,H. Suzuki
A01862,M. K. Ejiri
A01863,M. Abo
A01864,T. D. Kawahara
A01865,Y. Tomikawa
A01866,M. Reno
A01867,L. I. Winkler
A01868,J. L. Cruz‐Abeyro
A01869,R. Dalrymple
A01870,B. Chen
A01871,J. P. Gibson
A01872,Yvonne Daabakk
A01873,Vineenzo Romano
A01874,S. A. Glauert
A01875,N. P. Meredith
A01876,D. Boscher
A01877,V. Maget
A01878,D. Heynderickx
A01879,D. Pitchford
A01880,F. Darrouzet
A01881,J. Kissinger
A01882,T.‐S. Hsu
A01883,Qian Song
A01884,Feng Ding
A01885,Weixing Wan
A01886,Libo Liu
A01887,Biqiang Zhao
A01888,Qiang Li
A01889,Rui Zhang
A01890,D. Wallis
A01891,A. Aasnes
A01892,T. Hiebert
A01893,Sneha Yadav
A01894,R.S. Dabas
A01895,Rupesh M. Das
A01896,A.K. Upadhayaya
A01897,A.K. Gwal
A01898,T. Ono
A01899,T. Takashima
A01900,Y. Kasaba
A01901,A. Matsuoka
A01902,H. Kojima
A01903,C.Z. Cheng
A01904,Y. Kazama
A01905,S. Kasahara
A01906,T. Mitani
A01907,H. Matsumoto
A01908,N. Higashio
A01909,A. Kumamoto
A01910,S. Yagitani
A01911,Y. Kasahara
A01912,K. Ishisaka
A01913,L. Blomberg
A01914,A. Fujimoto
A01915,Y. Omura
A01916,Y. Miyashita
A01917,Y.-M. Tanaka
A01918,T. T. Segawa
A01919,E. N. Fedorov
A01920,M. Teramoto
A01921,Jesper Gjerloev
A01922,Andy A. Kale
A01923,Farideh F. Honary
A01924,C. J. Bryers
A01925,J.-M. Liu
A01926,P. V. Ponomarenko
A01927,J. L. Roeder
A01928,James H. Clemmons
A01929,Herbert O. Funsten
A01930,Michael G. Henderson
A01931,W. S. Kurth
A01932,Robert J. Macdowall
A01933,John R. Wygant
A01934,S. Chatterjee
A01935,S. K. Chakraborty
A01936,B. Gallardo-Lacourt
A01937,Kathryn McWilliams
A01938,R. R. Van Zyl
A01939,D. F. Visser
A01940,P. J. Cilliers
A01941,Luiz Tobaldini Neto
A01942,Dmitry Shatskiy
A01943,Ludmila M. Kagan
A01944,Sumedha Gupta
A01945,Mea Simon Wedlund
A01946,Kathy Cresswell‐Moorcock
A01947,Donald Danskin
A01948,Juan V. Rodriguez
A01949,B. Veenadhari
A01950,S. Banola
A01951,David J. Knudsen
A01952,Emma L. Spanswick
A01953,C. Hansen
A01954,D. Keating
A01955,Stephanie Erion
A01956,N. R. Zelinsky
A01957,Iurii Cherniak
A01958,Irina Zakharenkova
A01959,Andrzej Krankowski
A01960,Michael J Kosch
A01961,Carl Bryers
A01962,Michael T Rietveld
A01963,Timothy K Yeoman
A01964,Ching-Chang Cheng
A01965,Ayumi Hashimoto
A01966,R. Burston
A01967,K. Hodges
A01968,I. Astin
A01969,R. A. Fallows
A01970,W. A. Coles
A01971,D. McKay-Bukowski
A01972,Juha Vierinen
A01973,I. I. Virtanen
A01974,M. Postila
A01975,Th. Ulich
A01976,C.-F. Enell
A01977,Antti Kero
A01978,T. Iinatti
A01979,M. Lehtinen
A01980,M. Orispää
A01981,L. Roininen
A01982,M. Brentjens
A01983,N. Ebbendorf
A01984,M. Gerbers
A01985,T. Grit
A01986,P. Gruppen
A01987,H. Meulman
A01988,M. J. Norden
A01989,J.-P. De Reijer
A01990,A. Schoenmakers
A01991,K. Stuurwold
A01992,Yongqing Su
A01993,Hao Liu
A01994,Jiguang Yue
A01995,Yunfan Yang
A01996,J. M. Holmes
A01997,Magnar G. Johnsen
A01998,C. S. Deehr
A01999,X.-Y. Zhou
A02000,Dag A. Lorentzen
A02001,E. S. Miller
A02002,J. P. Marini
A02003,M. Piersanti
A02004,E. Pietropaolo
A02005,Qianli Ma
A02006,S. K. Morley
A02007,C.-L. Huang
A02008,Harlan Spence
A02009,W. Kurth
A02010,Craig Kletzing
A02011,Robert G. Michell
A02012,Marilia Samara
A02013,Bea Gallardo-Lacourt
A02014,Chao Yue
A02015,Xin Cao
A02016,Chih‐Ping Wang
A02017,Larry Lyons
A02018,Sorin G. Zaharia
A02019,Michael Henderson
A02020,Ahmad S.N.A.
A02021,Jusoh M.H.
A02022,Shariff K.K.M.
A02023,Abdullah M.
A02024,Asillam M.F.
A02025,Veenadhari B.
A02026,Uozumi T.
A02027,Abe S.
A02028,Yoshikawa A.
A02029,Cardinal M.G.
A02030,Jøran Idar Moen
A02031,L. B. Clausen
A02032,Emma C. Bland
A02033,Xiangning Chu
A02034,Tung‐Shin Hsu
A02035,Zuyin Pu
A02036,James J. Weygand
A02037,Krishan Khurana
A02038,Jennifer Kissinger
A02039,Hui Zhang
A02040,S.S. Nikte
A02041,A.K. Sharma
A02042,D.P. Nade
A02043,M.V. Rokade
A02044,R.N. Ghodpage
A02045,P.T. Patil
A02046,R.V. Bhonsle
A02047,Alexei Kouznetsov
A02048,Alexander Drozdov
A02049,Ksenia Orlova
A02050,M. T. Robertson
A02051,S. A. Thaller
A02052,Robert Burston
A02053,Seebany Datta‐Barua
A02054,Todd Walter
A02055,William Wanner
A02056,M. Ghezelbash
A02057,Tobias Kersten
A02058,Sarah A. Glauert
A02059,Nigel P. Meredith
A02060,Brian J. Fraser
A02061,A. V. Nikolaev
A02062,M. V. Kubyshkina
A02063,N. A. Tsyganenko
A02064,J. V. Rodriguez
A02065,J. C. Coxon
A02066,Spencer Kuo
A02067,Arnold Snyder
A02068,M. C. Lee
A02069,Alison de Oliveira Moraes
A02070,Emanoel Costa
A02071,Eurico Rodrigues de Paula
A02072,Waldecir João Perrella
A02073,João Francisco Galera Monico
A02074,L. L. Lazutin
A02075,C. R. Hodgson
A02076,J. Marin
A02077,P. Vega
A02078,Najmafshar M.
A02079,Skone S.
A02080,Ghafoori F.
A02081,Christer Van Der Meeren
A02082,Dag Lorentzen
A02083,Yu Yokoyama
A02084,Sungeun Lee
A02085,Naoki Sunagawa
A02086,Mitsunori Ozaki
A02087,Kazumasa Ishizaka
A02088,Satoshi Yagitani
A02089,K. N. Yakymenko
A02090,Kyle Murphy
A02091,T. Karlsson
A02092,R. Mutel
A02093,Matthieu Berthomier
A02094,Y. Zhang
A02095,Haimeng Li
A02096,Shiyong Huang
A02097,Zheng Qiao
A02098,Zhenzhen Wang
A02099,H. Mezaoui
A02100,D.H. Boteler
A02101,A.V. Koustov
A02102,J.K. Burchill
A02103,P. G. Richards
A02104,Lindsay Goodwin
A02105,A. Eltrass
A02106,Alireza Mahmoudian
A02107,Wayne A. Scales
A02108,O. A. Oladipo
A02109,J. O. Adeniyi
A02110,A. O. Olawepo
A02111,P. H. Doherty
A02112,Octav Marghitu
A02113,Costel Bunescu
A02114,V. Constantinescu
A02115,M. Hamrin
A02116,Joshua Semeter
A02117,E. Sorbalo
A02118,Alex W. Degeling
A02119,O. Saka
A02120,D.Yu. Klimushkin
A02121,Pavel N. Mager
A02122,Nora H. Stray
A02123,Rosmarie J. De Wit
A02124,Patrick J. Espy
A02125,Robert E. Hibbins
A02126,Satoshi Kurita
A02127,Christopher M. Cully
A02128,Mitsuru Hikishima
A02129,Jue Liu
A02130,Yong Ai
A02131,Yange Zhang
A02132,Guoyuan Hu
A02133,Bo Xiong
A02134,Yao Chen
A02135,C. Yue
A02136,H. Breuillard
A02137,O. Agapitov
A02138,A. Artemyev
A02139,V. Krasnoselskikh
A02140,Y. Zaliznyak
A02141,G. Rolland
A02142,O. K. Cheremnykh
