paper_id,author_id,author_order
P00001,A00001,1
P00001,A00002,2
P00001,A00003,3
P00001,A00004,4
P00002,A00002,1
P00002,A00005,2
P00002,A00006,3
P00002,A00007,4
P00002,A00001,5
P00003,A00008,1
P00003,A00009,2
P00003,A00010,3
P00003,A00011,4
P00003,A00012,5
P00003,A00013,6
P00003,A00014,7
P00003,A00015,8
P00003,A00016,9
P00003,A00017,10
P00003,A00018,11
P00003,A00019,12
P00003,A00020,13
P00003,A00021,14
P00003,A00022,15
P00003,A00023,16
P00003,A00024,17
P00003,A00025,18
P00004,A00026,1
P00004,A00027,2
P00004,A00028,3
P00004,A00029,4
P00004,A00030,5
P00005,A00031,1
P00005,A00032,2
P00006,A00033,1
P00006,A00034,2
P00006,A00035,3
P00006,A00036,4
P00006,A00037,5
P00006,A00038,6
P00007,A00039,1
P00007,A00040,2
P00007,A00041,3
P00007,A00010,4
P00007,A00042,5
P00007,A00043,6
P00007,A00044,7
P00008,A00045,1
P00008,A00046,2
P00008,A00047,3
P00008,A00048,4
P00009,A00049,1
P00009,A00050,2
P00010,A00051,1
P00010,A00052,2
P00010,A00053,3
P00010,A00054,4
P00011,A00055,1
P00011,A00056,2
P00011,A00057,3
P00011,A00058,4
P00011,A00059,5
P00011,A00060,6
P00011,A00061,7
P00011,A00062,8
P00012,A00063,1
P00012,A00064,2
P00012,A00065,3
P00012,A00066,4
P00012,A00067,5
P00012,A00068,6
P00012,A00022,7
P00012,A00069,8
P00012,A00070,9
P00013,A00071,1
P00013,A00072,2
P00013,A00073,3
P00013,A00074,4
P00013,A00075,5
P00013,A00076,6
P00013,A00077,7
P00013,A00078,8
P00013,A00079,9
P00013,A00080,10
P00014,A00049,1
P00014,A00081,2
P00014,A00050,3
P00014,A00015,4
P00015,A00082,1
P00015,A00083,2
P00015,A00084,3
P00015,A00085,4
P00015,A00086,5
P00015,A00087,6
P00015,A00088,7
P00015,A00089,8
P00015,A00090,9
P00016,A00091,1
P00016,A00092,2
P00016,A00093,3
P00016,A00094,4
P00016,A00095,5
P00016,A00096,6
P00017,A00097,1
P00017,A00098,2
P00017,A00099,3
P00018,A00100,1
P00018,A00101,2
P00018,A00102,3
P00018,A00065,4
P00018,A00103,5
P00018,A00019,6
P00018,A00104,7
P00019,A00093,1
P00019,A00091,2
P00019,A00092,3
P00019,A00105,4
P00019,A00096,5
P00020,A00106,1
P00020,A00107,2
P00020,A00108,3
P00020,A00109,4
P00020,A00110,5
P00020,A00111,6
P00020,A00112,7
P00020,A00113,8
P00021,A00114,1
P00021,A00115,2
P00021,A00116,3
P00021,A00117,4
P00021,A00118,5
P00021,A00119,6
P00021,A00120,7
P00021,A00121,8
P00021,A00122,9
P00022,A00123,1
P00022,A00124,2
P00022,A00125,3
P00022,A00126,4
P00022,A00127,5
P00022,A00128,6
P00022,A00129,7
P00023,A00130,1
P00023,A00131,2
P00023,A00132,3
P00023,A00133,4
P00023,A00134,5
P00023,A00135,6
P00024,A00136,1
P00024,A00137,2
P00024,A00138,3
P00024,A00139,4
P00024,A00140,5
P00024,A00141,6
P00025,A00086,1
P00025,A00142,2
P00025,A00143,3
P00025,A00144,4
P00025,A00145,5
P00025,A00009,6
P00025,A00146,7
P00025,A00147,8
P00025,A00148,9
P00025,A00149,10
P00025,A00150,11
P00025,A00151,12
P00025,A00152,13
P00025,A00153,14
P00025,A00154,15
P00025,A00155,16
P00025,A00156,17
P00025,A00157,18
P00025,A00158,19
P00025,A00159,20
P00026,A00160,1
P00026,A00161,2
P00026,A00162,3
P00026,A00039,4
P00026,A00003,5
P00027,A00163,1
P00027,A00164,2
P00027,A00165,3
P00027,A00166,4
P00028,A00167,1
P00028,A00016,2
P00028,A00014,3
P00028,A00168,4
P00029,A00169,1
P00029,A00170,2
P00029,A00002,3
P00029,A00171,4
P00029,A00005,5
P00029,A00172,6
P00030,A00173,1
P00030,A00174,2
P00030,A00175,3
P00030,A00176,4
P00031,A00177,1
P00031,A00178,2
P00031,A00179,3
P00031,A00180,4
P00031,A00010,5
P00032,A00181,1
P00032,A00182,2
P00032,A00183,3
P00032,A00184,4
P00032,A00185,5
P00032,A00186,6
P00032,A00187,7
P00032,A00188,8
P00032,A00189,9
P00033,A00190,1
P00033,A00191,2
P00033,A00192,3
P00033,A00080,4
P00033,A00193,5
P00033,A00194,6
P00034,A00195,1
P00034,A00011,2
P00034,A00008,3
P00034,A00196,4
P00035,A00013,1
P00035,A00016,2
P00035,A00010,3
P00035,A00197,4
P00035,A00084,5
P00035,A00198,6
P00035,A00199,7
P00035,A00200,8
P00035,A00201,9
P00035,A00202,10
P00036,A00203,1
P00036,A00164,2
P00036,A00166,3
P00036,A00204,4
P00036,A00125,5
P00036,A00145,6
P00037,A00205,1
P00037,A00206,2
P00037,A00207,3
P00037,A00208,4
P00037,A00209,5
P00038,A00210,1
P00038,A00165,2
P00038,A00211,3
P00038,A00212,4
P00039,A00213,1
P00039,A00214,2
P00039,A00215,3
P00039,A00216,4
P00040,A00217,1
P00040,A00018,2
P00040,A00015,3
P00040,A00218,4
P00040,A00219,5
P00040,A00220,6
P00040,A00221,7
P00041,A00222,1
P00041,A00018,2
P00041,A00002,3
P00041,A00223,4
P00041,A00224,5
P00041,A00225,6
P00041,A00226,7
P00041,A00227,8
P00041,A00015,9
P00042,A00228,1
P00042,A00010,2
P00042,A00039,3
P00043,A00229,1
P00043,A00230,2
P00043,A00231,3
P00043,A00232,4
P00043,A00233,5
P00044,A00234,1
P00044,A00125,2
P00044,A00045,3
P00044,A00235,4
P00044,A00145,5
P00044,A00156,6
P00044,A00087,7
P00044,A00236,8
P00045,A00237,1
P00045,A00171,2
P00045,A00238,3
P00046,A00239,1
P00046,A00213,2
P00047,A00240,1
P00047,A00241,2
P00048,A00242,1
P00048,A00243,2
P00048,A00244,3
P00049,A00234,1
P00049,A00045,2
P00049,A00145,3
P00049,A00125,4
P00050,A00245,1
P00050,A00246,2
P00050,A00225,3
P00050,A00247,4
P00051,A00248,1
P00051,A00249,2
P00051,A00250,3
P00051,A00251,4
P00051,A00252,5
P00051,A00253,6
P00051,A00003,7
P00051,A00048,8
P00051,A00030,9
P00052,A00254,1
P00052,A00255,2
P00052,A00256,3
P00052,A00044,4
P00052,A00257,5
P00052,A00258,6
P00052,A00259,7
P00052,A00260,8
P00052,A00212,9
P00052,A00261,10
P00053,A00034,1
P00053,A00262,2
P00053,A00263,3
P00053,A00264,4
P00053,A00265,5
P00053,A00035,6
P00053,A00266,7
P00054,A00267,1
P00054,A00268,2
P00055,A00213,1
P00055,A00214,2
P00056,A00269,1
P00056,A00002,2
P00056,A00270,3
P00056,A00271,4
P00056,A00272,5
P00056,A00258,6
P00057,A00241,1
P00057,A00042,2
P00057,A00240,3
P00057,A00043,4
P00057,A00251,5
P00057,A00030,6
P00057,A00273,7
P00057,A00185,8
P00057,A00274,9
P00058,A00275,1
P00058,A00015,2
P00059,A00276,1
P00059,A00277,2
P00059,A00278,3
P00060,A00279,1
P00060,A00280,2
P00060,A00281,3
P00060,A00282,4
P00060,A00283,5
P00061,A00284,1
P00062,A00285,1
P00062,A00177,2
P00062,A00286,3
P00062,A00287,4
P00062,A00288,5
P00063,A00242,1
P00063,A00244,2
P00064,A00289,1
P00064,A00290,2
P00064,A00291,3
P00065,A00016,1
P00065,A00292,2
P00065,A00293,3
P00065,A00294,4
P00065,A00295,5
P00066,A00296,1
P00066,A00083,2
P00066,A00297,3
P00066,A00298,4
P00066,A00299,5
P00066,A00300,6
P00066,A00301,7
P00066,A00302,8
P00066,A00303,9
P00066,A00304,10
P00066,A00305,11
P00066,A00306,12
P00066,A00307,13
P00066,A00308,14
P00066,A00309,15
P00066,A00310,16
P00066,A00311,17
P00066,A00105,18
P00066,A00312,19
P00066,A00090,20
P00066,A00144,21
P00066,A00211,22
P00066,A00313,23
P00066,A00314,24
P00066,A00249,25
P00066,A00315,26
P00067,A00010,1
P00067,A00119,2
P00067,A00122,3
P00067,A00121,4
P00067,A00316,5
P00067,A00317,6
P00068,A00318,1
P00068,A00177,2
P00068,A00319,3
P00069,A00320,1
P00070,A00321,1
P00070,A00322,2
P00070,A00323,3
P00070,A00324,4
P00070,A00325,5
P00071,A00320,1
P00071,A00326,2
P00071,A00327,3
P00072,A00328,1
P00072,A00172,2
P00072,A00092,3
P00072,A00170,4
P00072,A00091,5
P00073,A00329,1
P00073,A00002,2
P00073,A00330,3
P00074,A00119,1
P00074,A00331,2
P00074,A00121,3
P00074,A00010,4
P00074,A00122,5
P00074,A00332,6
P00074,A00333,7
P00075,A00334,1
P00075,A00335,2
P00075,A00092,3
P00075,A00094,4
P00075,A00336,5
P00075,A00337,6
P00075,A00338,7
P00075,A00339,8
P00075,A00340,9
P00076,A00172,1
P00076,A00170,2
P00077,A00341,1
P00077,A00342,2
P00077,A00343,3
P00077,A00344,4
P00078,A00345,1
P00078,A00346,2
P00078,A00347,3
P00078,A00348,4
P00078,A00010,5
P00078,A00349,6
P00078,A00350,7
P00079,A00351,1
P00079,A00218,2
P00079,A00352,3
P00079,A00353,4
P00079,A00354,5
P00079,A00355,6
P00080,A00083,1
P00080,A00356,2
P00080,A00357,3
P00080,A00358,4
P00080,A00359,5
P00080,A00360,6
P00080,A00361,7
P00080,A00302,8
P00080,A00362,9
P00080,A00363,10
P00080,A00364,11
P00080,A00365,12
P00080,A00308,13
P00080,A00309,14
P00080,A00310,15
P00080,A00366,16
P00080,A00150,17
P00080,A00367,18
P00080,A00086,19
P00080,A00089,20
P00080,A00368,21
P00080,A00369,22
P00080,A00090,23
P00080,A00370,24
P00080,A00371,25
P00080,A00211,26
P00080,A00144,27
P00080,A00372,28
P00080,A00373,29
P00080,A00374,30
P00080,A00314,31
P00080,A00313,32
P00080,A00159,33
P00081,A00375,1
P00081,A00376,2
P00081,A00377,3
P00081,A00378,4
P00081,A00201,5
P00081,A00379,6
P00081,A00380,7
P00081,A00009,8
P00082,A00381,1
P00082,A00382,2
P00082,A00015,3
P00082,A00084,4
P00082,A00002,5
P00082,A00129,6
P00082,A00269,7
P00083,A00128,1
P00083,A00383,2
P00083,A00384,3
P00083,A00385,4
P00083,A00386,5
P00083,A00387,6
P00083,A00388,7
P00084,A00389,1
P00084,A00390,2
P00084,A00391,3
P00084,A00003,4
P00084,A00392,5
P00084,A00393,6
P00084,A00394,7
P00084,A00395,8
P00084,A00396,9
P00084,A00397,10
P00084,A00398,11
P00084,A00399,12
P00084,A00400,13
P00084,A00401,14
P00084,A00402,15
P00085,A00403,1
P00086,A00404,1
P00086,A00371,2
P00086,A00083,3
P00086,A00299,4
P00086,A00359,5
P00086,A00304,6
P00086,A00405,7
P00086,A00084,8
P00086,A00300,9
P00086,A00148,10
P00086,A00082,11
P00086,A00406,12
P00086,A00372,13
P00086,A00314,14
P00086,A00090,15
P00086,A00089,16
P00086,A00086,17
P00086,A00407,18
P00087,A00045,1
P00087,A00125,2
P00087,A00234,3
P00087,A00087,4
P00087,A00152,5
P00087,A00082,6
P00087,A00084,7
P00087,A00083,8
P00087,A00140,9
P00088,A00046,1
P00088,A00408,2
P00088,A00048,3
P00089,A00013,1
P00089,A00010,2
P00089,A00016,3
P00090,A00204,1
P00090,A00203,2
P00090,A00164,3
P00090,A00409,4
P00090,A00410,5
P00090,A00089,6
P00090,A00411,7
P00090,A00150,8
P00091,A00412,1
P00091,A00413,2
P00091,A00414,3
P00091,A00415,4
P00091,A00416,5
P00092,A00417,1
P00093,A00418,1
P00093,A00419,2
P00093,A00420,3
P00093,A00421,4
P00093,A00422,5
P00093,A00423,6
P00093,A00424,7
P00093,A00425,8
P00093,A00426,9
P00093,A00427,10
P00093,A00428,11
P00093,A00429,12
P00093,A00430,13
P00093,A00431,14
P00093,A00432,15
P00093,A00433,16
P00093,A00434,17
P00093,A00435,18
P00093,A00436,19
P00093,A00437,20
P00093,A00438,21
P00094,A00439,1
P00094,A00440,2
P00094,A00441,3
P00094,A00442,4
P00094,A00443,5
P00094,A00444,6
P00094,A00411,7
P00094,A00445,8
P00094,A00446,9
P00094,A00405,10
P00094,A00199,11
P00094,A00357,12
P00094,A00447,13
P00094,A00358,14
P00094,A00366,15
P00094,A00448,16
P00094,A00203,17
P00094,A00449,18
P00095,A00008,1
P00095,A00016,2
P00095,A00023,3
P00096,A00016,1
P00096,A00450,2
P00096,A00292,3
P00096,A00293,4
P00096,A00451,5
P00096,A00294,6
P00096,A00060,7
P00096,A00295,8
P00097,A00452,1
P00097,A00094,2
P00097,A00169,3
P00098,A00453,1
P00098,A00122,2
P00098,A00010,3
P00098,A00342,4
P00099,A00454,1
P00099,A00164,2
P00099,A00203,3
P00099,A00169,4
P00099,A00083,5
P00099,A00361,6
P00099,A00455,7
P00099,A00304,8
P00099,A00372,9
P00100,A00049,1
P00100,A00081,2
P00100,A00050,3
P00100,A00015,4
P00100,A00456,5
P00101,A00457,1
P00101,A00458,2
P00102,A00246,1
P00102,A00245,2
P00102,A00247,3
P00102,A00225,4
P00102,A00459,5
P00102,A00460,6
P00103,A00461,1
P00103,A00010,2
P00103,A00462,3
P00103,A00463,4
P00103,A00450,5
P00103,A00039,6
P00103,A00027,7
P00104,A00039,1
P00104,A00010,2
P00104,A00042,3
P00104,A00043,4
P00104,A00464,5
P00105,A00465,1
P00105,A00466,2
P00105,A00467,3
P00105,A00016,4
P00105,A00468,5
P00105,A00295,6
P00105,A00469,7
P00105,A00470,8
P00105,A00471,9
P00106,A00213,1
P00106,A00121,2
P00106,A00472,3
P00106,A00473,4
P00106,A00331,5
P00106,A00214,6
P00106,A00048,7
P00106,A00028,8
P00107,A00474,1
P00107,A00475,2
P00107,A00317,3
P00108,A00476,1
P00108,A00477,2
P00109,A00001,1
P00109,A00002,2
P00110,A00251,1
P00110,A00248,2
P00110,A00249,3
P00110,A00478,4
P00110,A00479,5
P00110,A00003,6
P00110,A00480,7
P00111,A00481,1
P00111,A00330,2
P00111,A00482,3
P00111,A00483,4
P00112,A00484,1
P00112,A00065,2
P00112,A00101,3
P00112,A00103,4
P00112,A00485,5
P00113,A00486,1
P00113,A00065,2
P00113,A00487,3
P00113,A00488,4
P00113,A00070,5
P00113,A00489,6
P00113,A00490,7
P00113,A00491,8
P00113,A00022,9
P00113,A00492,10
P00113,A00493,11
P00113,A00494,12
P00114,A00495,1
P00114,A00496,2
P00114,A00217,3
P00115,A00248,1
P00115,A00249,2
P00115,A00251,3
P00115,A00252,4
P00115,A00253,5
P00115,A00497,6
P00115,A00003,7
P00116,A00498,1
P00116,A00499,2
P00116,A00500,3
P00116,A00501,4
P00116,A00502,5
P00116,A00503,6
P00116,A00504,7
P00116,A00505,8
P00117,A00086,1
P00117,A00144,2
P00117,A00045,3
P00117,A00145,4
P00117,A00235,5
P00117,A00140,6
P00117,A00152,7
P00117,A00506,8
P00117,A00087,9
P00117,A00142,10
P00117,A00507,11
P00117,A00083,12
P00117,A00089,13
P00117,A00082,14
P00117,A00084,15
P00117,A00508,16
P00117,A00357,17
P00117,A00358,18
P00117,A00455,19
P00117,A00365,20
P00117,A00509,21
P00117,A00510,22
P00117,A00485,23
P00117,A00376,24
P00117,A00203,25
P00118,A00511,1
P00118,A00512,2
P00118,A00075,3
P00118,A00513,4
P00118,A00514,5
P00118,A00122,6
P00118,A00515,7
P00118,A00516,8
P00118,A00517,9
P00118,A00518,10
P00119,A00444,1
P00119,A00455,2
P00119,A00519,3
P00119,A00164,4
P00119,A00204,5
P00119,A00520,6
P00119,A00203,7
P00120,A00255,1
P00120,A00105,2
P00120,A00521,3
P00121,A00522,1
P00122,A00014,1
P00122,A00523,2
P00122,A00524,3
P00123,A00525,1
P00123,A00526,2
P00123,A00472,3
P00123,A00527,4
P00123,A00415,5
P00123,A00528,6
P00124,A00009,1
P00125,A00529,1
P00125,A00119,2
P00125,A00530,3
P00125,A00531,4
P00125,A00526,5
P00125,A00253,6
P00126,A00411,1
P00126,A00358,2
P00126,A00359,3
P00126,A00357,4
P00126,A00082,5
P00126,A00367,6
P00126,A00366,7
P00126,A00532,8
P00126,A00533,9
P00126,A00365,10
P00126,A00086,11
P00126,A00164,12
P00126,A00203,13
P00126,A00089,14
P00126,A00534,15
P00126,A00535,16
P00126,A00536,17
P00127,A00537,1
P00127,A00538,2
P00127,A00539,3
P00127,A00540,4
P00127,A00080,5
P00127,A00541,6
P00128,A00049,1
P00128,A00050,2
P00128,A00081,3
P00128,A00542,4
P00128,A00272,5
P00129,A00543,1
P00129,A00544,2
P00129,A00545,3
P00129,A00546,4
P00129,A00024,5
P00129,A00290,6
P00130,A00547,1
P00130,A00042,2
P00131,A00548,1
P00131,A00549,2
P00131,A00550,3
P00131,A00036,4
P00131,A00551,5
P00131,A00552,6
P00131,A00553,7
P00131,A00554,8
P00131,A00307,9
P00131,A00555,10
P00131,A00556,11
P00131,A00557,12
P00131,A00558,13
P00131,A00559,14
P00131,A00460,15
P00131,A00560,16
P00131,A00561,17
P00131,A00562,18
P00131,A00563,19
P00131,A00564,20
P00131,A00565,21
P00131,A00566,22
P00131,A00567,23
P00131,A00201,24
P00131,A00568,25
P00131,A00569,26
P00132,A00570,1
P00132,A00571,2
P00132,A00572,3
P00132,A00016,4
P00132,A00573,5
P00132,A00574,6
P00133,A00575,1
P00133,A00576,2
P00134,A00577,1
P00134,A00578,2
P00134,A00579,3
P00134,A00580,4
P00135,A00082,1
P00135,A00581,2
P00135,A00084,3
P00135,A00083,4
P00135,A00089,5
P00135,A00086,6
P00135,A00087,7
P00135,A00507,8
P00135,A00582,9
P00136,A00164,1
P00136,A00204,2
P00136,A00203,3
P00136,A00583,4
P00136,A00410,5
P00136,A00169,6
P00136,A00409,7
P00136,A00584,8
P00136,A00585,9
P00136,A00586,10
P00136,A00163,11
P00136,A00587,12
P00136,A00588,13
P00136,A00083,14
P00136,A00455,15
P00136,A00089,16
P00136,A00589,17
P00136,A00372,18
P00137,A00581,1
P00137,A00082,2
P00137,A00083,3
P00137,A00590,4
P00137,A00086,5
P00137,A00087,6
P00137,A00507,7
P00137,A00089,8
P00137,A00591,9
P00137,A00592,10
P00137,A00593,11
P00137,A00140,12
P00138,A00594,1
P00138,A00301,2
P00138,A00595,3
P00139,A00102,1
P00139,A00101,2
P00139,A00019,3
P00139,A00103,4
P00139,A00065,5
P00139,A00596,6
P00140,A00377,1
P00140,A00597,2
P00140,A00598,3
P00140,A00599,4
P00140,A00600,5
P00140,A00601,6
P00141,A00576,1
P00141,A00602,2
P00141,A00603,3
P00141,A00575,4
P00141,A00043,5
P00141,A00604,6
P00141,A00605,7
P00141,A00164,8
P00141,A00606,9
P00141,A00607,10
P00141,A00608,11
P00141,A00609,12
P00141,A00372,13
P00141,A00610,14
P00142,A00611,1
P00142,A00612,2
P00142,A00177,3
P00143,A00613,1
P00143,A00614,2
P00143,A00615,3
P00143,A00306,4
P00144,A00616,1
P00144,A00617,2
P00145,A00618,1
P00145,A00619,2
P00145,A00058,3
P00145,A00620,4
P00145,A00621,5
P00145,A00622,6
P00145,A00101,7
P00145,A00065,8
P00145,A00022,9
P00145,A00009,10
P00145,A00623,11
P00146,A00624,1
P00146,A00473,2
P00146,A00625,3
P00146,A00122,4
P00147,A00626,1
P00147,A00627,2
P00148,A00628,1
P00148,A00629,2
P00148,A00630,3
P00148,A00631,4
P00148,A00632,5
P00148,A00633,6
P00148,A00634,7
P00148,A00635,8
P00148,A00636,9
P00148,A00637,10
P00148,A00638,11
P00149,A00639,1
P00149,A00213,2
P00150,A00510,1
P00150,A00485,2
P00150,A00086,3
P00151,A00156,1
P00151,A00640,2
P00151,A00641,3
P00151,A00642,4
P00151,A00643,5
P00151,A00644,6
P00151,A00164,7
P00151,A00204,8
P00151,A00169,9
P00151,A00645,10
P00151,A00646,11
P00151,A00647,12
P00151,A00648,13
P00152,A00649,1
P00152,A00547,2
P00152,A00317,3
P00152,A00650,4
P00152,A00651,5
P00153,A00652,1
P00153,A00275,2
P00153,A00025,3
P00153,A00653,4
P00154,A00654,1
P00154,A00105,2
P00154,A00655,3
P00154,A00047,4
P00155,A00656,1
P00156,A00657,1
P00156,A00617,2
P00156,A00658,3
P00156,A00659,4
P00157,A00531,1
P00157,A00119,2
P00157,A00252,3
P00157,A00249,4
P00157,A00253,5
P00157,A00526,6
P00157,A00660,7
P00157,A00177,8
P00157,A00661,9
P00158,A00662,1
P00158,A00663,2
P00158,A00075,3
P00158,A00664,4
P00158,A00665,5
P00158,A00564,6
P00158,A00010,7
P00158,A00666,8
P00158,A00667,9
P00159,A00668,1
P00159,A00140,2
P00160,A00255,1
P00160,A00044,2
P00160,A00669,3
P00160,A00670,4
P00160,A00671,5
P00160,A00672,6
P00160,A00212,7
P00160,A00126,8
P00160,A00006,9
P00161,A00546,1
P00161,A00544,2
P00161,A00545,3
P00161,A00543,4
P00161,A00522,5
P00161,A00673,6
P00162,A00674,1
P00162,A00675,2
P00162,A00676,3
P00163,A00677,1
P00163,A00678,2
P00164,A00102,1
P00164,A00101,2
P00164,A00019,3
P00164,A00103,4
P00164,A00065,5
P00164,A00596,6
P00164,A00006,7
P00165,A00679,1
P00165,A00680,2
P00165,A00616,3
P00166,A00681,1
P00166,A00040,2
P00166,A00041,3
P00166,A00060,4
P00166,A00456,5
P00166,A00682,6
P00167,A00404,1
P00167,A00145,2
P00167,A00083,3
P00167,A00086,4
P00167,A00299,5
P00167,A00455,6
P00167,A00371,7
P00167,A00372,8
P00168,A00295,1
P00168,A00293,2
P00168,A00016,3
P00168,A00294,4
P00168,A00683,5
P00168,A00292,6
P00168,A00684,7
P00169,A00510,1
P00169,A00485,2
P00169,A00685,3
P00169,A00686,4
P00169,A00687,5
P00169,A00507,6
P00169,A00086,7
P00169,A00164,8
P00169,A00688,9
P00169,A00689,10
P00170,A00544,1
P00170,A00545,2
P00170,A00024,3
P00170,A00543,4
P00170,A00546,5
P00171,A00145,1
P00171,A00086,2
P00171,A00144,3
P00171,A00045,4
P00171,A00690,5
P00171,A00691,6
P00171,A00692,7
P00171,A00087,8
P00171,A00363,9
P00171,A00693,10
P00172,A00694,1
P00172,A00083,2
P00172,A00695,3
P00172,A00455,4
P00172,A00696,5
P00172,A00299,6
P00172,A00297,7
P00172,A00090,8
P00173,A00156,1
P00173,A00065,2
P00173,A00641,3
P00173,A00697,4
P00173,A00640,5
P00173,A00485,6
P00174,A00586,1
P00174,A00203,2
P00174,A00164,3
P00174,A00409,4
P00174,A00587,5
P00175,A00698,1
P00175,A00699,2
P00176,A00064,1
P00176,A00065,2
P00176,A00066,3
P00176,A00067,4
P00176,A00068,5
P00176,A00022,6
P00176,A00070,7
P00177,A00100,1
P00177,A00104,2
P00177,A00700,3
P00178,A00701,1
P00178,A00177,2
P00178,A00702,3
P00178,A00403,4
P00179,A00703,1
P00179,A00704,2
P00179,A00705,3
P00179,A00020,4
P00179,A00706,5
P00179,A00707,6
P00179,A00708,7
P00179,A00709,8
P00179,A00710,9
P00179,A00711,10
P00179,A00712,11
P00180,A00462,1
P00180,A00463,2
P00180,A00450,3
P00181,A00713,1
P00181,A00714,2
P00181,A00023,3
P00181,A00014,4
P00181,A00701,5
P00181,A00715,6
P00181,A00716,7
P00182,A00045,1
P00182,A00234,2
P00182,A00125,3
P00182,A00145,4
P00183,A00717,1
P00183,A00621,2
P00183,A00065,3
P00183,A00619,4
P00183,A00718,5
P00183,A00719,6
P00183,A00720,7
P00184,A00045,1
P00184,A00234,2
P00184,A00125,3
P00185,A00643,1
P00185,A00704,2
P00185,A00156,3
P00185,A00641,4
P00185,A00721,5
P00186,A00484,1
P00186,A00101,2
P00186,A00329,3
P00186,A00485,4
P00186,A00531,5
P00186,A00661,6
P00186,A00641,7
P00187,A00485,1
P00187,A00685,2
P00187,A00687,3
P00187,A00510,4
P00187,A00686,5
P00187,A00722,6
P00187,A00507,7
P00187,A00145,8
P00187,A00086,9
P00187,A00082,10
P00187,A00299,11
P00187,A00455,12
P00187,A00083,13
P00187,A00486,14
P00188,A00654,1
P00188,A00045,2
P00188,A00086,3
P00188,A00145,4
P00188,A00723,5
P00188,A00144,6
P00188,A00151,7
P00188,A00364,8
P00189,A00724,1
P00189,A00725,2
P00189,A00726,3
P00189,A00727,4
P00189,A00728,5
P00189,A00729,6
P00189,A00730,7
P00189,A00731,8
P00189,A00732,9
P00189,A00733,10
P00189,A00734,11
P00190,A00013,1
P00190,A00735,2
P00190,A00043,3
P00190,A00010,4
P00190,A00736,5
P00190,A00016,6
P00191,A00583,1
P00191,A00164,2
P00191,A00203,3
P00192,A00253,1
P00192,A00526,2
P00192,A00252,3
P00192,A00249,4
P00192,A00737,5
P00192,A00119,6
P00193,A00738,1
P00193,A00739,2
P00193,A00740,3
P00194,A00578,1
P00194,A00741,2
P00194,A00742,3
P00194,A00577,4
P00194,A00743,5
P00194,A00009,6
P00194,A00744,7
P00195,A00579,1
P00195,A00578,2
P00195,A00246,3
P00196,A00119,1
P00196,A00745,2
P00196,A00531,3
P00196,A00249,4
P00196,A00252,5
P00196,A00253,6
P00197,A00064,1
P00197,A00531,2
P00197,A00065,3
P00197,A00621,4
P00197,A00070,5
P00197,A00022,6
P00197,A00067,7
P00197,A00068,8
P00198,A00203,1
P00198,A00164,2
P00198,A00411,3
P00198,A00409,4
P00198,A00204,5
P00198,A00410,6
P00198,A00084,7
P00198,A00746,8
P00198,A00089,9
P00198,A00747,10
P00198,A00748,11
P00198,A00749,12
P00198,A00082,13
P00198,A00372,14
P00198,A00125,15
P00199,A00750,1
P00199,A00751,2
P00199,A00074,3
P00199,A00752,4
P00199,A00183,5
P00200,A00753,1
P00200,A00361,2
P00200,A00363,3
P00200,A00086,4
P00200,A00371,5
P00200,A00754,6
P00200,A00755,7
P00200,A00756,8
P00200,A00083,9
P00200,A00299,10
P00200,A00455,11
P00200,A00090,12
P00201,A00216,1
P00202,A00757,1
P00202,A00758,2
P00202,A00759,3
P00202,A00760,4
P00203,A00761,1
P00203,A00547,2
P00203,A00317,3
P00204,A00762,1
P00204,A00763,2
P00204,A00764,3
P00204,A00765,4
P00205,A00766,1
P00205,A00081,2
P00205,A00767,3
P00205,A00049,4
P00205,A00015,5
P00205,A00542,6
P00205,A00017,7
P00205,A00768,8
P00206,A00177,1
P00206,A00318,2
P00206,A00403,3
P00206,A00769,4
P00207,A00770,1
P00207,A00771,2
P00207,A00772,3
P00207,A00773,4
P00207,A00774,5
P00207,A00775,6
P00207,A00776,7
P00207,A00777,8
P00207,A00778,9
P00207,A00779,10
P00207,A00780,11
P00207,A00781,12
P00207,A00342,13
P00207,A00782,14
P00207,A00783,15
P00207,A00784,16
P00208,A00785,1
P00208,A00247,2
P00208,A00268,3
P00208,A00786,4
P00208,A00787,5
P00208,A00016,6
P00208,A00788,7
P00209,A00789,1
P00209,A00790,2
P00209,A00791,3
P00209,A00792,4
P00209,A00793,5
P00210,A00169,1
P00210,A00170,2
P00210,A00002,3
P00210,A00794,4
P00210,A00795,5
P00210,A00317,6
P00211,A00796,1
P00211,A00797,2
P00211,A00798,3
P00211,A00799,4
P00211,A00800,5
P00211,A00801,6
P00211,A00802,7
P00211,A00803,8
P00211,A00541,9
P00212,A00804,1
P00212,A00805,2
P00212,A00806,3
P00212,A00807,4
P00212,A00372,5
P00212,A00127,6
P00212,A00749,7
P00213,A00808,1
P00213,A00809,2
P00213,A00810,3
P00214,A00811,1
P00214,A00308,2
P00214,A00812,3
P00214,A00813,4
P00214,A00814,5
P00214,A00815,6
P00214,A00816,7
P00214,A00083,8
P00214,A00224,9
P00214,A00817,10
P00214,A00594,11
P00214,A00818,12
P00214,A00455,13
P00214,A00696,14
P00214,A00299,15
P00214,A00300,16
P00214,A00297,17
P00214,A00301,18
P00214,A00306,19
P00214,A00312,20
P00214,A00105,21
P00214,A00090,22
