paper_id,instrument_id,instrument_status
P00793,I00021,uses
P00793,I00003,uses
P00793,I00004,uses
P00794,I00003,uses
P00794,I00021,uses
P00794,I00004,uses
P00795,I00021,uses
P00796,I00021,uses
P00797,I00021,uses
P00798,I00021,uses
P00799,I00021,uses
P00800,I00021,uses
P00801,I00021,uses
P00802,I00021,uses
P00803,I00021,uses
P00804,I00021,uses
P00805,I00021,uses
P00805,I00003,uses
P00805,I00004,uses
P00806,I00021,uses
P00807,I00021,uses
P00808,I00021,uses
P00809,I00021,uses
P00810,I00021,uses
P00811,I00021,uses
P00811,I00024,uses
P00812,I00021,uses
P00812,I00004,uses
P00813,I00021,uses
P00814,I00021,uses
P00814,I00004,uses
P00815,I00021,uses
P00815,I00024,uses
P00816,I00021,uses
P00817,I00021,uses
P00818,I00021,uses
P00819,I00021,uses
P00820,I00021,uses
P00821,I00021,uses
P00822,I00021,uses
P00823,I00021,uses
P00824,I00021,uses
P00825,I00021,uses
P00826,I00021,uses
P00827,I00021,uses
P00828,I00021,uses
P00828,I00004,uses
P00829,I00021,uses
P00830,I00021,uses
P00831,I00021,uses
P00832,I00021,uses
P00833,I00021,uses
P00833,I00024,uses
P00834,I00021,uses
P00835,I00021,uses
P00835,I00004,uses
P00836,I00021,uses
P00837,I00021,uses
P00837,I00004,uses
P00838,I00021,uses
P00839,I00021,uses
P00839,I00004,uses
P00839,I00011,uses
P00840,I00021,uses
P00840,I00003,uses
P00840,I00004,uses
P00841,I00021,uses
P00842,I00021,uses
P00842,I00004,uses
P00843,I00021,uses
P00844,I00021,uses
P00844,I00004,uses
P00845,I00021,uses
P00845,I00003,uses
P00845,I00004,uses
P00846,I00021,uses
P00847,I00021,uses
P00847,I00003,uses
P00847,I00004,uses
P00848,I00021,uses
P00849,I00021,uses
P00849,I00003,uses
P00849,I00004,uses
P00850,I00021,uses
P00851,I00021,uses
P00851,I00004,uses
P00852,I00021,uses
P00853,I00021,uses
P00854,I00021,uses
P00855,I00021,uses
P00855,I00004,uses
P00856,I00021,uses
P00856,I00004,uses
P00857,I00021,uses
P00858,I00021,uses
P00858,I00024,uses
P00859,I00021,uses
P00860,I00021,uses
P00860,I00004,uses
P00861,I00021,uses
P00862,I00021,uses
P00863,I00026,uses
P00863,I00021,uses
P00863,I00024,uses
P00864,I00021,uses
P00865,I00021,uses
P00865,I00024,uses
P00866,I00021,uses
P00867,I00021,uses
P00868,I00021,uses
P00869,I00021,uses
P00870,I00021,uses
P00870,I00003,uses
P00870,I00004,uses
P00871,I00021,uses
P00872,I00021,uses
P00873,I00021,uses
P00874,I00021,uses
P00875,I00021,uses
P00875,I00024,uses
P00876,I00021,uses
P00877,I00021,uses
P00878,I00021,uses
P00878,I00003,uses
P00878,I00004,uses
P00878,I00022,uses
P00878,I00011,uses
P00879,I00021,uses
P00880,I00021,uses
P00880,I00004,uses
P00881,I00021,uses
P00882,I00021,uses
P00883,I00021,uses
P00884,I00021,uses
P00885,I00021,uses
P00886,I00021,uses
P00887,I00021,uses
P00888,I00021,uses
P00889,I00021,uses
P00889,I00004,uses
P00890,I00021,uses
P00891,I00021,uses
P00892,I00021,uses
P00893,I00021,uses
P00894,I00021,uses
P00894,I00003,uses
P00894,I00004,uses
P00895,I00021,uses
P00896,I00021,uses
P00897,I00021,uses
P00898,I00021,uses
P00899,I00021,uses
P00900,I00021,uses
P00901,I00021,uses
P00902,I00021,uses
P00902,I00004,uses
P00903,I00021,uses
P00904,I00021,uses
P00905,I00021,uses
P00906,I00021,uses
P00907,I00021,uses
P00908,I00021,uses
P00909,I00021,uses
P00910,I00021,uses
P00910,I00004,uses
P00911,I00021,uses
P00912,I00021,uses
P00913,I00021,uses
P00914,I00021,uses
P00915,I00024,uses
P00915,I00021,uses
P00916,I00021,uses
P00916,I00024,uses
P00917,I00021,uses
P00918,I00021,uses
P00919,I00021,uses
P00919,I00024,uses
P00920,I00021,uses
P00920,I00024,uses
P00921,I00021,uses
P00921,I00024,uses
P00922,I00021,uses
P00922,I00024,uses
P00923,I00021,uses
P00923,I00024,uses
P00924,I00021,uses
P00925,I00021,uses
P00925,I00024,uses
P00926,I00021,uses
P00927,I00021,uses
P00928,I00021,uses
P00928,I00024,uses
P00928,I00004,uses
P00929,I00021,uses
P00930,I00021,uses
P00931,I00021,uses
P00931,I00024,uses
P00932,I00021,uses
P00932,I00024,uses
P00933,I00021,uses
P00934,I00021,uses
P00934,I00024,uses
P00934,I00003,uses
P00934,I00004,uses
P00934,I00022,uses
P00934,I00011,uses
P00935,I00021,uses
P00936,I00021,uses
P00936,I00003,uses
P00936,I00004,uses
P00937,I00021,uses
P00937,I00004,uses
P00938,I00021,uses
P00938,I00011,uses
P00939,I00021,uses
P00940,I00021,uses
P00941,I00021,uses
P00942,I00021,uses
P00942,I00011,uses
P00943,I00021,uses
P00944,I00021,uses
P00945,I00021,uses
P00946,I00021,uses
P00947,I00021,uses
P00948,I00021,uses
P00949,I00021,uses
P00950,I00021,uses
P00951,I00024,uses
P00951,I00021,uses
P00952,I00021,uses
P00953,I00021,uses
P00954,I00021,uses
P00955,I00021,uses
P00956,I00021,uses
P00957,I00021,uses
P00958,I00021,uses
P00959,I00021,uses
P00959,I00004,uses
P00960,I00021,uses
P00961,I00021,uses
P00962,I00021,uses
P00963,I00021,uses
P00964,I00021,uses
P00965,I00021,uses
P00966,I00021,uses
P00967,I00021,uses
P00967,I00024,uses
P00967,I00017,uses
P00968,I00021,uses
P00969,I00021,uses
P00970,I00021,uses
P00971,I00021,uses
P00972,I00021,uses
P00973,I00021,uses
P00973,I00004,uses
P00974,I00021,uses
P00975,I00021,uses
P00976,I00021,uses
P00977,I00021,uses
P00978,I00021,uses
P00979,I00021,uses
P00980,I00021,uses
P00981,I00021,uses
P00982,I00022,uses
P00982,I00021,uses
P00982,I00003,uses
P00982,I00004,uses
P00982,I00011,uses
P00983,I00021,uses
P00983,I00004,uses
P00984,I00021,uses
P00985,I00021,uses
P00986,I00021,uses
P00986,I00003,uses
P00986,I00004,uses
P00987,I00021,uses
P00988,I00021,uses
P00989,I00021,uses
P00990,I00021,uses
P00991,I00021,uses
P00991,I00003,uses
P00991,I00004,uses
P00992,I00021,uses
P00993,I00021,uses
P00993,I00004,uses
P00994,I00021,uses
P00994,I00024,uses
P00995,I00022,uses
P00995,I00021,uses
P00996,I00021,uses
P00997,I00021,uses
P00997,I00003,uses
P00997,I00004,uses
P00998,I00024,uses
P00998,I00021,uses
P00999,I00021,uses
P00999,I00024,uses
P01000,I00021,uses
P01001,I00021,uses
P01001,I00024,uses
P01002,I00021,uses
P01002,I00024,uses
P01003,I00021,uses
P01003,I00024,uses
P01004,I00024,uses
P01004,I00021,uses
P01005,I00024,uses
P01005,I00021,uses
P01006,I00024,uses
P01006,I00021,uses
P01007,I00024,uses
P01007,I00021,uses
P01008,I00024,uses
P01008,I00021,uses
P01009,I00024,uses
P01009,I00021,uses
P01010,I00024,uses
P01010,I00021,uses
P01011,I00024,uses
P01011,I00021,uses
P01012,I00024,uses
P01012,I00021,uses
P01013,I00024,uses
P01013,I00021,uses
P01014,I00024,uses
P01014,I00021,uses
P01015,I00024,uses
P01015,I00021,uses
P01016,I00024,uses
P01016,I00021,uses
P01017,I00024,uses
P01017,I00021,uses
P01018,I00024,uses
P01018,I00021,uses
P01019,I00024,uses
P01019,I00021,uses
P01020,I00024,uses
P01020,I00021,uses
P01021,I00024,uses
P01021,I00021,uses
P01022,I00003,uses
P01022,I00024,uses
P01022,I00021,uses
P01022,I00004,uses
P01023,I00024,uses
P01023,I00021,uses
P01024,I00024,uses
P01024,I00021,uses
P01025,I00024,uses
P01025,I00021,uses
P01026,I00024,uses
P01026,I00021,uses
P01027,I00024,uses
P01027,I00021,uses
P01028,I00024,uses
P01028,I00021,uses
P01029,I00024,uses
P01029,I00021,uses
P01030,I00024,uses
P01030,I00021,uses
P01031,I00024,uses
P01031,I00021,uses
P01032,I00024,uses
P01032,I00021,uses
P01033,I00024,uses
P01033,I00021,uses
P01034,I00021,uses
P01035,I00021,uses
P01036,I00021,uses
P01037,I00021,uses
P01037,I00004,uses
P01038,I00021,uses
P01039,I00021,uses
P01039,I00004,uses
P01040,I00021,uses
P01041,I00021,uses
P01042,I00021,uses
P01043,I00003,uses
P01043,I00004,uses
P01044,I00003,uses
P01044,I00004,uses
P01045,I00003,uses
P01045,I00004,uses
P01046,I00003,uses
P01046,I00004,uses
P01047,I00003,uses
P01047,I00004,uses
P01048,I00003,uses
P01048,I00004,uses
P01049,I00003,uses
P01049,I00004,uses
P01050,I00003,uses
P01050,I00004,uses
P01051,I00003,uses
P01051,I00004,uses
P01052,I00003,uses
P01052,I00004,uses
P01053,I00003,uses
P01053,I00004,uses
P01054,I00003,uses
P01054,I00004,uses
P01055,I00003,uses
P01055,I00004,uses
P01056,I00003,uses
P01056,I00004,uses
P01057,I00003,uses
P01057,I00004,uses
P01058,I00003,uses
P01058,I00004,uses
P01059,I00003,uses
P01059,I00004,uses
P01060,I00003,uses
P01060,I00004,uses
P01061,I00003,uses
P01061,I00004,uses
P01062,I00003,uses
P01062,I00004,uses
P01063,I00003,uses
P01063,I00004,uses
P01064,I00003,uses
P01064,I00004,uses
P01065,I00003,uses
P01065,I00004,uses
P01066,I00003,uses
P01066,I00004,uses
P01067,I00003,uses
P01067,I00004,uses
P01068,I00003,uses
P01068,I00004,uses
P01069,I00003,uses
P01069,I00004,uses
P01070,I00003,uses
P01070,I00004,uses
P01071,I00003,uses
P01071,I00004,uses
P01072,I00003,uses
P01072,I00004,uses
P01073,I00003,uses
P01073,I00004,uses
P01073,I00011,uses
P01074,I00003,uses
P01074,I00004,uses
P01075,I00003,uses
P01075,I00004,uses
P01076,I00003,uses
P01076,I00004,uses
P01077,I00003,uses
P01077,I00004,uses
P01078,I00003,uses
P01078,I00004,uses
P01079,I00003,uses
P01079,I00004,uses
P01080,I00003,uses
P01080,I00004,uses
P01081,I00003,uses
P01081,I00004,uses
P01081,I00011,uses
P01082,I00003,uses
P01082,I00004,uses
P01083,I00003,uses
P01083,I00004,uses
P01084,I00003,uses
P01084,I00004,uses
P01085,I00003,uses
P01085,I00004,uses
P01086,I00003,uses
P01086,I00004,uses
P01087,I00003,uses
P01087,I00004,uses
P01088,I00003,uses
P01088,I00004,uses
P01089,I00003,uses
P01089,I00004,uses
P01090,I00003,uses
P01090,I00004,uses
P01091,I00003,uses
P01091,I00004,uses
P01092,I00003,uses
P01092,I00004,uses
P01093,I00003,uses
P01093,I00004,uses
P01094,I00003,uses
P01094,I00004,uses
P01095,I00003,uses
P01095,I00004,uses
P01096,I00003,uses
P01096,I00004,uses
P01097,I00003,uses
P01097,I00004,uses
P01098,I00003,uses
P01098,I00004,uses
P01099,I00003,uses
P01099,I00004,uses
P01100,I00003,uses
P01100,I00004,uses
P01101,I00003,uses
P01101,I00004,uses
P01102,I00003,uses
P01102,I00004,uses
P01103,I00003,uses
P01103,I00004,uses
P01104,I00003,uses
P01104,I00004,uses
P01105,I00003,uses
P01105,I00004,uses
P01106,I00003,uses
P01106,I00004,uses
P01107,I00003,uses
P01107,I00004,uses
P01108,I00003,uses
P01108,I00004,uses
P01109,I00003,uses
P01109,I00004,uses
P01110,I00003,uses
P01110,I00004,uses
P01111,I00003,uses
P01111,I00004,uses
P01112,I00003,uses
P01112,I00004,uses
P01113,I00003,uses
P01113,I00004,uses
P01114,I00003,uses
P01114,I00004,uses
P01115,I00003,uses
P01115,I00004,uses
P01116,I00003,uses
P01116,I00004,uses
P01117,I00003,uses
P01117,I00004,uses
P01118,I00003,uses
P01118,I00004,uses
P01119,I00003,uses
P01119,I00004,uses
P01120,I00003,uses
P01120,I00004,uses
P01121,I00003,uses
P01121,I00004,uses
P01122,I00003,uses
P01122,I00004,uses
P01123,I00003,uses
P01123,I00004,uses
P01124,I00003,uses
P01124,I00004,uses
P01125,I00003,uses
P01125,I00004,uses
P01126,I00003,uses
P01126,I00004,uses
P01127,I00003,uses
P01127,I00004,uses
P01128,I00003,uses
P01128,I00004,uses
P01129,I00003,uses
P01129,I00004,uses
P01130,I00003,uses
P01130,I00004,uses
P01131,I00003,uses
P01131,I00004,uses
P01132,I00003,uses
P01132,I00004,uses
P01132,I00011,uses
P01133,I00003,uses
P01133,I00004,uses
P01134,I00003,uses
P01134,I00004,uses
P01135,I00003,uses
P01135,I00004,uses
P01136,I00003,uses
P01136,I00004,uses
P01137,I00003,uses
P01137,I00004,uses
P01138,I00003,uses
P01138,I00004,uses
P01139,I00003,uses
P01139,I00004,uses
P01140,I00003,uses
P01140,I00004,uses
P01141,I00003,uses
P01141,I00004,uses
P01142,I00003,uses
P01142,I00004,uses
P01143,I00003,uses
P01143,I00004,uses
P01144,I00003,uses
P01144,I00004,uses
P01145,I00003,uses
P01145,I00004,uses
P01146,I00003,uses
P01146,I00004,uses
P01147,I00003,uses
P01147,I00004,uses
P01148,I00003,uses
P01148,I00004,uses
P01149,I00003,uses
P01149,I00004,uses
P01150,I00003,uses
P01150,I00004,uses
P01151,I00003,uses
P01151,I00004,uses
P01152,I00003,uses
P01152,I00004,uses
P01153,I00003,uses
P01153,I00004,uses
P01154,I00003,uses
P01154,I00004,uses
P01155,I00003,uses
P01155,I00004,uses
P01156,I00003,uses
P01156,I00004,uses
P01157,I00003,uses
P01157,I00004,uses
P01158,I00003,uses
P01158,I00004,uses
P01159,I00003,uses
P01159,I00004,uses
P01160,I00003,uses
P01160,I00004,uses
P01161,I00003,uses
P01161,I00004,uses
P01162,I00003,uses
P01162,I00004,uses
P01162,I00017,uses
P01163,I00003,uses
P01163,I00004,uses
P01164,I00003,uses
P01164,I00004,uses
P01165,I00003,uses
P01165,I00004,uses
P01166,I00003,uses
P01166,I00004,uses
P01167,I00003,uses
P01167,I00004,uses
P01168,I00003,uses
P01168,I00004,uses
P01169,I00003,uses
P01169,I00004,uses
P01170,I00003,uses
P01170,I00004,uses
P01171,I00003,uses
P01171,I00004,uses
P01171,I00011,uses
P01172,I00003,uses
P01172,I00004,uses
P01173,I00003,uses
P01173,I00004,uses
P01174,I00003,uses
P01174,I00004,uses
P01175,I00003,uses
P01175,I00004,uses
P01176,I00003,uses
P01176,I00004,uses
P01177,I00003,uses
P01177,I00004,uses
P01178,I00003,uses
P01178,I00004,uses
P01179,I00003,uses
P01179,I00004,uses
P01180,I00003,uses
P01180,I00004,uses
P01181,I00003,uses
P01181,I00004,uses
P01182,I00003,uses
P01182,I00004,uses
P01183,I00003,uses
P01183,I00004,uses
P01184,I00003,uses
P01184,I00004,uses
P01185,I00003,uses
P01185,I00004,uses
P01185,I00011,uses
P01186,I00003,uses
P01186,I00004,uses
P01187,I00003,uses
P01187,I00004,uses
P01188,I00003,uses
P01188,I00004,uses
P01189,I00003,uses
P01189,I00004,uses
P01190,I00003,uses
P01190,I00004,uses
P01191,I00003,uses
P01191,I00004,uses
P01191,I00011,uses
P01192,I00003,uses
P01192,I00004,uses
P01193,I00003,uses
P01193,I00004,uses
P01194,I00003,uses
P01194,I00004,uses
P01195,I00003,uses
P01195,I00004,uses
P01196,I00003,uses
P01196,I00004,uses
P01197,I00003,uses
P01197,I00004,uses
P01197,I00011,uses
P01198,I00003,uses
P01198,I00004,uses
P01199,I00003,uses
P01199,I00004,uses
P01200,I00003,uses
P01200,I00004,uses
P01201,I00003,uses
P01201,I00004,uses
P01202,I00003,uses
P01202,I00004,uses
P01203,I00003,uses
P01203,I00004,uses
P01204,I00003,uses
P01204,I00004,uses
P01205,I00003,uses
P01205,I00004,uses
P01206,I00003,uses
P01206,I00004,uses
P01207,I00003,uses
P01207,I00004,uses
P01208,I00003,uses
P01208,I00004,uses
P01209,I00003,uses
P01209,I00004,uses
P01210,I00003,uses
P01210,I00004,uses
P01211,I00003,uses
P01211,I00004,uses
P01212,I00003,uses
P01212,I00004,uses
P01213,I00003,uses
P01213,I00004,uses
P01214,I00004,uses
P01214,I00003,uses
P01215,I00003,uses
P01215,I00004,uses
P01216,I00022,uses
P01216,I00003,uses
P01216,I00004,uses
P00771,I00021,uses
P00771,I00004,uses
P00772,I00021,uses
P00773,I00021,uses
P00774,I00021,uses
P00775,I00021,uses
P00776,I00021,uses
P00777,I00021,uses
P00778,I00021,uses
P00779,I00021,uses
P00780,I00021,uses
P00781,I00021,uses
P00782,I00021,uses
P00783,I00021,uses
P00784,I00021,uses
P00785,I00021,uses
P00786,I00021,uses
P00787,I00021,uses
P00788,I00021,uses
P00789,I00021,uses
P00789,I00004,uses
P00790,I00021,uses
P00791,I00021,uses
P00792,I00021,uses
P00792,I00003,uses
P00792,I00004,uses
P00793,I00021,uses
P00793,I00003,uses
P00793,I00004,uses
P00794,I00021,uses
P00794,I00004,uses
P00795,I00021,uses
P00796,I00021,uses
P00797,I00021,uses
P00798,I00021,uses
P00799,I00021,uses
P00800,I00021,uses
P00801,I00021,uses
P00802,I00021,uses
P00803,I00021,uses
P00804,I00021,uses
P00805,I00021,uses
P00805,I00003,uses
P00805,I00004,uses
P00806,I00021,uses
P00807,I00021,uses
P00808,I00021,uses
P00809,I00021,uses
P00810,I00021,uses
P00811,I00021,uses
P00811,I00024,uses
P00812,I00021,uses
P00812,I00004,uses
P00813,I00021,uses
P00814,I00021,uses
P00814,I00004,uses
P00815,I00021,uses
P00815,I00024,uses
P00816,I00021,uses
P00817,I00021,uses
P00818,I00021,uses
P00819,I00021,uses
P00820,I00021,uses
P00821,I00021,uses
P00822,I00021,uses
P00823,I00021,uses
P00825,I00021,uses
P00826,I00021,uses
P00827,I00021,uses
P00828,I00021,uses
P00828,I00004,uses
P00829,I00021,uses
P00830,I00021,uses
P00831,I00021,uses
P00832,I00021,uses
P00833,I00021,uses
P00833,I00024,uses
P00834,I00021,uses
P00835,I00021,uses
P00835,I00004,uses
P00836,I00021,uses
P00837,I00021,uses
P00837,I00004,uses
P00838,I00021,uses
P00839,I00021,uses
P00839,I00004,uses
P00839,I00011,uses
P00840,I00021,uses
P00840,I00003,uses
P00840,I00004,uses
P00841,I00021,uses
P00842,I00004,uses
P00843,I00021,uses
P00844,I00021,uses
P00844,I00004,uses
P00845,I00021,uses
P00845,I00003,uses
P00845,I00004,uses
P00846,I00021,uses
P00847,I00021,uses
P00847,I00003,uses
P00847,I00004,uses
P00848,I00021,uses
P00849,I00003,uses
P00849,I00004,uses
P00850,I00021,uses
P00851,I00021,uses
P00851,I00004,uses
P00852,I00021,uses
P00853,I00021,uses
P00854,I00021,uses
P00855,I00021,uses
P00855,I00004,uses
P00856,I00021,uses
P00856,I00004,uses
P00857,I00021,uses
P00858,I00021,uses
P00858,I00024,uses
P00859,I00021,uses
P00860,I00021,uses
P00860,I00004,uses
P00861,I00021,uses
P00862,I00021,uses
P00863,I00021,uses
P00863,I00024,uses
P00864,I00021,uses
P00865,I00021,uses
P00865,I00024,uses
P00866,I00021,uses
P00867,I00021,uses
P00868,I00021,uses
P00869,I00021,uses
P00870,I00021,uses
P00870,I00003,uses
P00870,I00004,uses
P00871,I00021,uses
P00872,I00021,uses
P00873,I00021,uses
P00874,I00021,uses
P00875,I00021,uses
P00875,I00024,uses
P00876,I00021,uses
P00877,I00021,uses
P00878,I00021,uses
P00878,I00003,uses
P00878,I00004,uses
P00878,I00022,uses
P00878,I00011,uses
P00879,I00021,uses
P00880,I00021,uses
P00880,I00004,uses
P00882,I00021,uses
P00883,I00021,uses
P00884,I00021,uses
P00885,I00021,uses
P00886,I00021,uses
P00887,I00021,uses
P00888,I00021,uses
P00889,I00021,uses
P00889,I00004,uses
P00890,I00021,uses
P00891,I00021,uses
P00892,I00021,uses
P00893,I00021,uses
P00894,I00021,uses
P00894,I00003,uses
P00894,I00004,uses
P00895,I00021,uses
P00896,I00021,uses
P00897,I00021,uses
P00898,I00021,uses
P00899,I00021,uses
P00900,I00021,uses
P00901,I00021,uses
P00902,I00021,uses
P00902,I00004,uses
P00903,I00021,uses
P00904,I00021,uses
P00905,I00021,uses
P00906,I00021,uses
P00907,I00021,uses
P00908,I00021,uses
P00909,I00021,uses
P00910,I00021,uses
P00910,I00004,uses
P00911,I00021,uses
P00912,I00021,uses
P00913,I00021,uses
P00914,I00021,uses
P00915,I00021,uses
P00916,I00021,uses
P00916,I00024,uses
P00917,I00021,uses
P00918,I00021,uses
P00919,I00021,uses
P00919,I00024,uses
P00920,I00021,uses
P00920,I00024,uses
P00921,I00021,uses
P00921,I00024,uses
P00922,I00021,uses
P00922,I00024,uses
P00923,I00021,uses
P00923,I00024,uses
P00924,I00021,uses
P00925,I00021,uses
P00925,I00024,uses
P00926,I00021,uses
P00927,I00021,uses
P00928,I00021,uses
P00928,I00024,uses
P00928,I00004,uses
P00929,I00021,uses
P00930,I00021,uses
P00931,I00021,uses
P00931,I00024,uses
P00932,I00021,uses
P00932,I00024,uses
P00933,I00021,uses
P00934,I00021,uses
P00934,I00024,uses
P00934,I00003,uses
P00934,I00004,uses
P00934,I00022,uses
P00934,I00011,uses
P00935,I00021,uses
P00936,I00021,uses
P00936,I00003,uses
P00936,I00004,uses
P00937,I00021,uses
P00937,I00004,uses
P00938,I00021,uses
P00938,I00011,uses
P00939,I00021,uses
P00940,I00021,uses
P00941,I00021,uses
P00942,I00021,uses
P00942,I00011,uses
P00943,I00021,uses
P00944,I00021,uses
P00945,I00021,uses
P00946,I00021,uses
P00947,I00021,uses
P00948,I00021,uses
P00949,I00021,uses
P00950,I00021,uses
P00951,I00021,uses
P00952,I00021,uses
P00953,I00021,uses
P00954,I00021,uses
P00955,I00021,uses
P00956,I00021,uses
P00957,I00021,uses
P00958,I00021,uses
P00959,I00021,uses
P01219,I00003,uses
P01219,I00004,uses
P01220,I00003,uses
P01220,I00004,uses
P01221,I00003,uses
P01221,I00004,uses
P01222,I00003,uses
P01222,I00004,uses
P01223,I00003,uses
P01223,I00004,uses
P01224,I00003,uses
P01224,I00004,uses
P01225,I00003,uses
P01225,I00004,uses
P01226,I00003,uses
P01226,I00004,uses
P01227,I00003,uses
P01227,I00004,uses
P01228,I00003,uses
P01228,I00004,uses
P01229,I00003,uses
P01229,I00004,uses
P01230,I00003,uses
P01230,I00004,uses
P01231,I00003,uses
P01231,I00004,uses
P01232,I00003,uses
P01232,I00004,uses
P01233,I00003,uses
P01233,I00004,uses
P01234,I00003,uses
P01234,I00004,uses
P01235,I00003,uses
P01235,I00004,uses
P01236,I00003,uses
P01236,I00004,uses
P01237,I00003,uses
P01237,I00004,uses
P01238,I00003,uses
P01238,I00004,uses
P01239,I00003,uses
P01239,I00004,uses
P01240,I00003,uses
P01240,I00004,uses
P01241,I00003,uses
P01241,I00004,uses
P01242,I00003,uses
P01242,I00004,uses
P01243,I00003,uses
P01243,I00004,uses
P01244,I00003,uses
P01244,I00004,uses
P01245,I00003,uses
P01245,I00004,uses
P01246,I00003,uses
P01246,I00004,uses
P01247,I00003,uses
P01247,I00004,uses
P01248,I00003,uses
P01248,I00004,uses
P01249,I00003,uses
P01249,I00004,uses
P01250,I00003,uses
P01250,I00004,uses
P01250,I00011,uses
P01251,I00003,uses
P01252,I00003,uses
P01252,I00004,uses
P01253,I00003,uses
P01253,I00004,uses
P01254,I00003,uses
P01254,I00004,uses
P01255,I00003,uses
P01255,I00004,uses
P01256,I00003,uses
P01256,I00004,uses
P01257,I00004,uses
P01258,I00003,uses
P01258,I00004,uses
P01259,I00003,uses
P01259,I00004,uses
P01260,I00003,uses
P01260,I00004,uses
P01261,I00003,uses
P01261,I00004,uses
P01262,I00003,uses
P01262,I00004,uses
P01263,I00003,uses
P01263,I00004,uses
P01264,I00003,uses
P01264,I00004,uses
P01265,I00003,uses
P01265,I00004,uses
P01266,I00003,uses
P01266,I00004,uses
P01267,I00003,uses
P01267,I00004,uses
P01268,I00003,uses
P01268,I00004,uses
P01269,I00003,uses
P01269,I00004,uses
P01270,I00003,uses
P01270,I00004,uses
P01271,I00003,uses
P01271,I00004,uses
P01272,I00003,uses
P01272,I00004,uses
P01273,I00003,uses
P01273,I00004,uses
P01274,I00003,uses
P01274,I00004,uses
P01275,I00003,uses
P01275,I00004,uses
P01276,I00003,uses
P01277,I00003,uses
P01277,I00004,uses
P01278,I00003,uses
P01278,I00004,uses
P01278,I00011,uses
P01279,I00003,uses
P01280,I00003,uses
P01281,I00003,uses
P01282,I00003,uses
P01282,I00004,uses
P01282,I00011,uses
P01283,I00003,uses
P01284,I00003,uses
P01285,I00003,uses
P01286,I00003,uses
P01287,I00003,uses
P01288,I00003,uses
P01289,I00004,uses
P01290,I00004,uses
P01291,I00004,uses
P01292,I00004,uses
P01293,I00004,uses
P01294,I00004,uses
P00959,I00004,uses
P00960,I00021,uses
P00961,I00021,uses
P00962,I00021,uses
P00963,I00021,uses
P00964,I00021,uses
P00965,I00021,uses
P00966,I00021,uses
P00967,I00021,uses
P00967,I00024,uses
P00967,I00017,uses
P00968,I00021,uses
P00969,I00021,uses
P00970,I00021,uses
P00971,I00021,uses
P00972,I00021,uses
P00973,I00021,uses
P00973,I00004,uses
P00974,I00021,uses
P00975,I00021,uses
P00976,I00021,uses
P00977,I00021,uses
P00978,I00021,uses
P00979,I00021,uses
P00980,I00021,uses
P00981,I00021,uses
P00982,I00021,uses
P00982,I00003,uses
P00982,I00004,uses
P00982,I00011,uses
P00983,I00021,uses
P00983,I00004,uses
P00984,I00021,uses
P00985,I00021,uses
P00986,I00021,uses
P00986,I00003,uses
P00986,I00004,uses
P00987,I00021,uses
P00988,I00021,uses
P00989,I00021,uses
P00990,I00021,uses
P00991,I00021,uses
P00991,I00003,uses
P00991,I00004,uses
P00992,I00021,uses
P00993,I00021,uses
P00993,I00004,uses
P00994,I00024,uses
P00995,I00021,uses
P00997,I00021,uses
P00997,I00003,uses
P00997,I00004,uses
P00998,I00021,uses
P00999,I00021,uses
P00999,I00024,uses
P01000,I00021,uses
P01001,I00021,uses
P01001,I00024,uses
P01002,I00021,uses
P01002,I00024,uses
P01003,I00021,uses
P01003,I00024,uses
P01004,I00024,uses
P01004,I00021,uses
P01005,I00024,uses
P01005,I00021,uses
P01006,I00024,uses
P01006,I00021,uses
P01007,I00024,uses
P01007,I00021,uses
P01008,I00024,uses
P01008,I00021,uses
P01009,I00024,uses
P01009,I00021,uses
P01010,I00024,uses
P01010,I00021,uses
P01011,I00024,uses
P01011,I00021,uses
P01012,I00024,uses
P01012,I00021,uses
P01013,I00024,uses
P01013,I00021,uses
P01014,I00024,uses
P01014,I00021,uses
P01015,I00024,uses
P01015,I00021,uses
P01016,I00024,uses
P01016,I00021,uses
P01017,I00024,uses
P01017,I00021,uses
P01018,I00024,uses
P01018,I00021,uses
P01019,I00024,uses
P01019,I00021,uses
P01020,I00024,uses
P01020,I00021,uses
P01021,I00024,uses
P01021,I00021,uses
P01022,I00024,uses
P01022,I00021,uses
P01022,I00004,uses
P01023,I00024,uses
P01023,I00021,uses
P01024,I00024,uses
P01024,I00021,uses
P01025,I00024,uses
P01025,I00021,uses
P01026,I00024,uses
P01026,I00021,uses
P01027,I00024,uses
P01027,I00021,uses
P01028,I00024,uses
P01028,I00021,uses
P01029,I00024,uses
P01029,I00021,uses
P01030,I00024,uses
P01030,I00021,uses
P01031,I00024,uses
P01031,I00021,uses
P01032,I00024,uses
P01032,I00021,uses
P01033,I00024,uses
P01033,I00021,uses
P01035,I00021,uses
P01036,I00021,uses
P01037,I00021,uses
P01037,I00004,uses
P01038,I00021,uses
P01039,I00021,uses
P01039,I00004,uses
P01040,I00021,uses
P01041,I00021,uses
P01042,I00021,uses
P01043,I00003,uses
P01043,I00004,uses
P01044,I00003,uses
P01044,I00004,uses
P01045,I00003,uses
P01045,I00004,uses
P01046,I00003,uses
P01046,I00004,uses
P01047,I00003,uses
P01047,I00004,uses
P01048,I00003,uses
P01048,I00004,uses
