paper_id,instrument_id,instrument_status
P01986,I00007,uses
P01987,I00007,uses
P01988,I00001,uses
P01989,I00005,uses
P01989,I00006,uses
P01990,I00006,uses
P01991,I00016,uses
P01992,I00001,uses
P01993,I00003,uses
P01993,I00004,uses
P01993,I00001,uses
P01994,I00008,uses
P01995,I00001,uses
P01996,I00006,uses
P01997,I00005,uses
P01998,I00016,uses
P01998,I00008,uses
P01999,I00001,uses
P02000,I00003,uses
P02000,I00004,uses
P02000,I00001,uses
P02001,I00018,uses
P02002,I00005,uses
P02003,I00005,uses
P02004,I00005,uses
P02005,I00001,uses
P02006,I00001,uses
P02007,I00003,uses
P02007,I00004,uses
P02007,I00001,uses
P02007,I00006,uses
P02008,I00007,uses
P02009,I00006,uses
P02010,I00005,uses
P02011,I00016,uses
P02011,I00003,uses
P02011,I00004,uses
P02011,I00001,uses
P02012,I00001,uses
P02013,I00005,uses
P02014,I00002,uses
P02015,I00005,uses
P02016,I00005,uses
P02016,I00002,uses
P02017,I00007,uses
P02018,I00017,uses
P02018,I00015,uses
P02018,I00006,uses
P02019,I00003,uses
P02019,I00004,uses
P02019,I00001,uses
P02020,I00006,uses
P02021,I00006,uses
P02022,I00016,uses
P02023,I00005,uses
P02024,I00016,uses
P02025,I00006,uses
P02026,I00001,uses
P02027,I00013,uses
P02027,I00005,uses
P02028,I00001,uses
P02029,I00006,uses
P02030,I00002,uses
P02030,I00018,uses
P02031,I00006,uses
P02032,I00003,uses
P02032,I00004,uses
P02032,I00001,uses
P02033,I00005,uses
P02034,I00005,uses
P02035,I00005,uses
P02036,I00005,uses
P02037,I00007,uses
P02038,I00018,uses
P02039,I00007,uses
P02040,I00013,uses
P02040,I00005,uses
P02041,I00001,uses
P02042,I00001,uses
P02043,I00003,uses
P02043,I00001,uses
P02043,I00006,uses
P02044,I00007,uses
P02045,I00008,uses
P02046,I00006,uses
P02047,I00007,uses
P02047,I00003,uses
P02048,I00006,uses
P02049,I00001,uses
P02050,I00006,uses
P02051,I00005,uses
P02052,I00001,uses
P02053,I00002,uses
P02054,I00001,uses
P02055,I00003,uses
P02056,I00007,uses
P02057,I00003,uses
P02057,I00004,uses
P02057,I00001,uses
P02058,I00003,uses
P02059,I00007,uses
P02060,I00001,uses
P02061,I00001,uses
P02062,I00007,uses
P02063,I00001,uses
P02064,I00016,uses
P02065,I00015,uses
P02066,I00006,uses
P02067,I00001,uses
P02068,I00001,uses
P02069,I00016,uses
P02069,I00017,uses
P02069,I00015,uses
P02070,I00017,uses
P02070,I00015,uses
P02070,I00006,uses
P02071,I00007,uses
P02072,I00003,uses
P02072,I00001,uses
P02072,I00018,uses
P02073,I00008,uses
P02073,I00019,uses
P02073,I00003,uses
P02074,I00005,uses
P02075,I00007,uses
P02076,I00001,uses
P02077,I00016,uses
P02078,I00016,uses
P02078,I00007,uses
P02079,I00005,uses
P02080,I00003,uses
P02080,I00004,uses
P02080,I00001,uses
P02081,I00009,uses
P02082,I00008,uses
P02083,I00001,uses
P02084,I00007,uses
P02085,I00001,uses
P02086,I00016,uses
P02087,I00016,uses
P02088,I00016,uses
P02089,I00005,uses
P02090,I00016,uses
P02091,I00016,uses
P02092,I00006,uses
P02093,I00018,uses
P02094,I00018,uses
P02095,I00007,uses
P02096,I00010,uses
P02097,I00002,uses
P02098,I00006,uses
P02099,I00006,uses
P02100,I00016,uses
P02101,I00007,uses
P02102,I00001,uses
P02103,I00005,uses
P02104,I00016,uses
P02104,I00003,uses
P02104,I00004,uses
P02104,I00001,uses
P02105,I00006,uses
P02106,I00003,uses
P02106,I00004,uses
P02107,I00001,uses
P02108,I00001,uses
P02109,I00007,uses
P02110,I00011,uses
P02110,I00006,uses
P02111,I00001,uses
P02112,I00018,uses
P02113,I00016,uses
P02114,I00002,uses
P02115,I00001,uses
P02116,I00017,uses
P02116,I00015,uses
P02117,I00005,uses
P02118,I00001,uses
P02119,I00001,uses
P02120,I00007,uses
P02120,I00017,uses
P02121,I00001,uses
P02122,I00007,uses
P02123,I00003,uses
P02123,I00004,uses
P02123,I00006,uses
P02124,I00016,uses
P02125,I00003,uses
P02126,I00001,uses
P02126,I00006,uses
P02127,I00003,uses
P02127,I00004,uses
P02127,I00001,uses
P02128,I00001,uses
P02129,I00006,uses
P02130,I00003,uses
P02131,I00001,uses
P02132,I00005,uses
P02132,I00006,uses
P02133,I00001,uses
P02134,I00007,uses
P02135,I00013,uses
P02136,I00001,uses
P02137,I00002,uses
P02138,I00002,uses
P02139,I00007,uses
P02140,I00001,uses
P02141,I00002,uses
P02142,I00007,uses
P02142,I00017,uses
P02142,I00015,uses
P02142,I00003,uses
P02143,I00017,uses
P02143,I00015,uses
P02144,I00007,uses
P02145,I00006,uses
P02146,I00018,uses
P02147,I00016,uses
P02148,I00007,uses
P02149,I00005,uses
P02149,I00003,uses
P02150,I00001,uses
P02151,I00006,uses
P02152,I00016,uses
P02152,I00008,uses
P02153,I00005,uses
P02154,I00006,uses
P02155,I00005,uses
P02155,I00003,uses
P02155,I00004,uses
P02155,I00001,uses
P02156,I00001,uses
P02157,I00006,uses
P02158,I00001,uses
P02159,I00007,uses
P02160,I00001,uses
P02161,I00016,uses
P02161,I00008,uses
P02162,I00001,uses
P02163,I00001,uses
P02164,I00001,uses
P02165,I00006,uses
P02166,I00016,uses
P02167,I00001,uses
P02168,I00001,uses
P02169,I00006,uses
P02170,I00001,uses
P02171,I00016,uses
P02171,I00001,uses
P02172,I00007,uses
P02173,I00005,uses
P02174,I00001,uses
P02175,I00001,uses
P02176,I00001,uses
P02177,I00016,uses
P02178,I00005,uses
P02179,I00016,uses
P02180,I00001,uses
P02181,I00001,uses
P02182,I00013,uses
P02182,I00005,uses
P02183,I00013,uses
P02184,I00007,uses
P02185,I00001,uses
P02186,I00003,uses
P02186,I00006,uses
P02187,I00003,uses
P02188,I00016,uses
P02188,I00007,uses
P02189,I00003,uses
P02189,I00001,uses
P02190,I00001,uses
P02191,I00007,uses
P02192,I00007,uses
P02193,I00007,uses
P02193,I00006,uses
P02194,I00001,uses
P02195,I00001,uses
P02196,I00001,uses
P02197,I00005,uses
P02198,I00005,uses
P02199,I00002,uses
P02200,I00005,uses
P02200,I00008,uses
P02201,I00006,uses
P02202,I00001,uses
P02203,I00001,uses
P02204,I00001,uses
P02205,I00005,uses
P02206,I00005,uses
P02207,I00001,uses
P02208,I00005,uses
P02209,I00001,uses
P02210,I00001,uses
P02211,I00016,uses
P02212,I00016,uses
P02213,I00001,uses
P02214,I00007,uses
P02215,I00007,uses
P02215,I00003,uses
P02216,I00003,uses
P02216,I00004,uses
P02216,I00001,uses
P02217,I00001,uses
P02218,I00001,uses
P02219,I00008,uses
P02220,I00007,uses
P02221,I00016,uses
P02222,I00016,uses
P02223,I00007,uses
P02224,I00013,uses
P02224,I00003,uses
P02224,I00004,uses
P02224,I00001,uses
P02225,I00005,uses
P02226,I00002,uses
P02226,I00006,uses
P02227,I00007,uses
P02228,I00008,uses
P02228,I00015,uses
P02228,I00006,uses
P02228,I00018,uses
P02229,I00018,uses
P02230,I00018,uses
P02231,I00006,uses
P02232,I00003,uses
P02232,I00004,uses
P02232,I00001,uses
P02233,I00001,uses
P02234,I00007,uses
P02235,I00001,uses
P02236,I00001,uses
P02237,I00005,uses
P02238,I00007,uses
P02238,I00017,uses
P02238,I00015,uses
P02239,I00016,uses
P02240,I00007,uses
P02241,I00016,uses
P02242,I00003,uses
P02242,I00001,uses
P02243,I00010,uses
P02244,I00016,uses
P02245,I00005,uses
P02246,I00005,uses
P02247,I00013,uses
P02247,I00005,uses
P02247,I00007,uses
P02247,I00003,uses
P02247,I00004,uses
P02247,I00001,uses
P02248,I00006,uses
P02249,I00001,uses
P02250,I00002,uses
P02251,I00003,uses
P02251,I00004,uses
P02251,I00001,uses
P02252,I00006,uses
P02253,I00003,uses
P02254,I00005,uses
P02254,I00003,uses
P02254,I00004,uses
P02254,I00001,uses
P02255,I00003,uses
P02255,I00004,uses
P02255,I00001,uses
P02256,I00006,uses
P02257,I00005,uses
P02258,I00006,uses
P02259,I00005,uses
P02260,I00002,uses
P02260,I00003,uses
P02260,I00006,uses
P02261,I00003,uses
P02261,I00001,uses
P02261,I00006,uses
P02262,I00001,uses
P02263,I00001,uses
P02264,I00001,uses
P02265,I00006,uses
P02266,I00005,uses
P02267,I00006,uses
P02268,I00003,uses
P02268,I00004,uses
P02268,I00001,uses
P02269,I00001,uses
P02270,I00005,uses
P02271,I00005,uses
P02272,I00005,uses
P02273,I00001,uses
P02273,I00006,uses
P02274,I00001,uses
P02275,I00003,uses
P02275,I00001,uses
P02276,I00007,uses
P02276,I00003,uses
P02277,I00006,uses
P02278,I00005,uses
P02279,I00013,uses
P02279,I00003,uses
P02280,I00001,uses
P02281,I00016,uses
P02282,I00003,uses
P02282,I00006,uses
P02283,I00018,uses
P02284,I00018,uses
P02285,I00018,uses
P02286,I00003,uses
P02287,I00005,uses
P02288,I00003,uses
P02288,I00004,uses
P02288,I00001,uses
P02289,I00016,uses
P02290,I00016,uses
P02291,I00016,uses
P02292,I00016,uses
P02293,I00001,uses
P02294,I00001,uses
P02295,I00016,uses
P02296,I00001,uses
P02297,I00016,uses
P02298,I00007,uses
P02299,I00003,uses
P02300,I00016,uses
P02301,I00007,uses
P02302,I00002,uses
P02303,I00016,uses
P02304,I00002,uses
P02305,I00013,uses
P02306,I00001,uses
P02307,I00016,uses
P02308,I00002,uses
P02308,I00006,uses
P02308,I00018,uses
P02309,I00001,uses
P02310,I00003,uses
P02310,I00004,uses
P02310,I00001,uses
P02311,I00006,uses
P02312,I00002,uses
P02313,I00006,uses
P02314,I00001,uses
P02314,I00006,uses
P02315,I00007,uses
P02316,I00016,uses
P02316,I00007,uses
P02317,I00001,uses
P02318,I00001,uses
P02319,I00006,uses
P02320,I00016,uses
P02321,I00006,uses
P02322,I00005,uses
P02323,I00001,uses
P02323,I00006,uses
P02324,I00006,uses
P02325,I00007,uses
P02326,I00007,uses
P02327,I00015,uses
P02327,I00002,uses
P02327,I00018,uses
P02328,I00002,uses
P02329,I00001,uses
P02330,I00005,uses
P02331,I00001,uses
P02332,I00001,uses
P02333,I00016,uses
P02334,I00001,uses
P02335,I00002,uses
P02335,I00003,uses
P02335,I00004,uses
P02335,I00001,uses
P02335,I00006,uses
P02335,I00018,uses
P02336,I00016,uses
P02337,I00016,uses
P02338,I00006,uses
P02339,I00007,uses
P02340,I00003,uses
P02341,I00002,uses
P02342,I00016,uses
P02343,I00001,uses
P02344,I00001,uses
P02345,I00001,uses
P02345,I00006,uses
P02346,I00008,uses
P02347,I00001,uses
P02348,I00001,uses
P02349,I00001,uses
P02350,I00016,uses
P02351,I00018,uses
P02352,I00001,uses
P02353,I00007,uses
P02354,I00007,uses
P02355,I00001,uses
P02355,I00006,uses
P02356,I00013,uses
P02356,I00005,uses
P02357,I00007,uses
P02358,I00015,uses
P02358,I00002,uses
P02358,I00018,uses
P02359,I00016,uses
P02360,I00007,uses
P02361,I00005,uses
P02362,I00007,uses
P02363,I00016,uses
P02364,I00003,uses
P02364,I00004,uses
P02364,I00001,uses
P02365,I00001,uses
P02365,I00006,uses
P02366,I00001,uses
P02367,I00018,uses
P02368,I00018,uses
P02369,I00016,uses
P02369,I00001,uses
P02370,I00006,uses
P02371,I00007,uses
P02372,I00001,uses
P02373,I00008,uses
P02374,I00006,uses
P02375,I00013,uses
P02376,I00007,uses
P02377,I00001,uses
P02378,I00001,uses
P02379,I00016,uses
P02379,I00001,uses
P02380,I00003,uses
P02381,I00005,uses
P02382,I00005,uses
P02383,I00016,uses
P02384,I00007,uses
P02385,I00006,uses
P02386,I00016,uses
P02387,I00005,uses
P02387,I00008,uses
P02388,I00002,uses
P02389,I00001,uses
P02390,I00016,uses
P02390,I00007,uses
P02391,I00007,uses
