author_id,author_name
A13944,Giovanni Ferrami
A13945,Lukas J. Furtak
A13946,Hansung B. Gim
A13947,Alex Griffiths
A13948,Heidi B. Hammel
A13949,Kevin C. Harrington
A13950,Rachel Honor
A13951,Jia-Sheng Huang
A13952,Minhee Hyun
A13953,Bhavin A. Joshi
A13954,Patrick S. Kamieneski
A13955,Patrick Kelly
A13956,Juno Li
A13957,Jeremy Lim
A13958,Zhiyuan Ma
A13959,Peter Maksym
A13960,Giorgio Manzoni
A13961,Ashish Kumar Meena
A13962,Stefanie N. Milam
A13963,Mario Nonino
A13964,Massimo Pascale
A13965,Andreea Petric
A13966,Justin D. R. Pierel
A13967,Maria del Carmen Polletta
A13968,Huub J. A. Röttgering
A13969,Michael J. Rutkowski
A13970,Louis-Gregory Strolger
A13971,Andi Swirbul
A13972,James A. A. Trussler
A13973,Brian Welch
A13974,J. Stuart B. Wyithe
A13975,Erik Zackrisson
A13976,Jiashuo Zhang
A13977,Xiurui Zhao
A13978,Erica J. Nelson
A13979,Katherine A. Suess
A13980,Rachel Bezanson
A13981,Sedona H. Price
A13982,Joel Leja
A13983,Bingjie 冰洁 Wang 王
A13984,Ivo Labbé
A13985,Daniel J. Eisenstein
A13986,Justus Gibson
A13987,Abigail I. Hartley
A13988,Benjamin D. Johnson
A13989,Kasper E. Heintz
A13990,Elijah Mathews
A13991,Tim B. Miller
A13992,Pascal A. Oesch
A13993,David J. Setton
A13994,Joshua S. 佳士 Speagle 沈
A13995,John. R. Weaver
A13996,Amol Kishore
A13997,Sergii V. Panasenko
A13998,Kateryna D. Aksonova
A13999,Oleksandr V. Bogomaz
A14000,Taras G. Zhivolup
A14001,Oleksandr V. Koloskov
A14002,Jacqueline E. McCleary
A14003,Spencer W. Everett
A14004,Mohamed M. Shaaban
A14005,Ajay S. Gill
A14006,Georgios N. Vassilakis
A14007,Eric M. Huff
A14008,Richard J. Massey
A14009,Anthony M. Brown
A14010,Paul Clark
A14011,Bradley Holder
A14012,Aurelien A. Fraisse
A14013,Mathilde Jauzac
A14014,William C. Jones
A14015,David Lagattuta
A14016,Jason S.-Y. Leung
A14017,Lun Li
A14018,Thuy Vy T. Luu
A14019,Johanna M. Nagy
A14020,Emaad Paracha
A14021,Susan F. Redmond
A14022,Jason D. Rhodes
A14023,Jürgen Schmoll
A14024,Ellen Sirks
A14025,Sut Ieng Tam
A14026,Rif Miles Olsen
A14027,Gareth Dorrian
A14028,Richard Fallows
A14029,Ben Boyde
A14030,Mario Bisi
A14031,Bartosz Dąbrowski
A14032,Christian Vocks
A14033,Mikhail Vokhmyanin
A14034,Antti Salminen
A14035,Kalevi Mursula
A14036,Qiong Tang
A14037,Huixin Liu
A14038,Yi Liu
A14039,Jiaqi Zhao
A14040,Zhibin Yu
A14041,Xueshang Feng
A14042,Fei Liu
A14043,S. Coyle
A14044,Matina Gkioulidou
A14045,Slava Merkin
A14046,Margaret W. Chen
A14047,Amy Keesee
A14048,Anthony Tat Yin Lui
A14049,Cheng Sheng
A14050,Mary Hudson
A14051,Stephen Roland Kaeppler
A14052,Kareem Sorathia
A14053,Jun Zhong
A14054,Lou‐Chuang Lee
A14055,Danny Gasman
A14056,Ewine F. van Dishoeck
A14057,Sierra L. Grant
A14058,Milou Temmink
A14059,Benoît Tabone
A14060,Thomas Henning
A14061,Inga Kamp
A14062,Manuel Güdel
A14063,Pierre-Olivier Lagage
A14064,Giulia Perotti
A14065,Valentin Christiaens
A14066,Matthias Samland
A14067,Aditya M. Arabhavi
A14068,Ioannis Argyriou
A14069,Olivier Absil
A14070,David Barrado
A14071,Anthony Boccaletti
A14072,Jeroen Bouwman
A14073,Alessio Caratti o Garatti
A14074,Vincent Geers
A14075,Adrian M. Glauser
A14076,Rodrigo Guadarrama
A14077,Hyerin Jang
A14078,Jayatee Kanwar
A14079,Fred Lahuis
A14080,Maria Morales-Calderón
A14081,Michael Mueller
A14082,Cyrine Nehmé
A14083,Göran Olofsson
A14084,Éric Pantin
A14085,Nicole Pawellek
A14086,Tom P. Ray
A14087,Donna Rodgers-Lee
A14088,Silvia Scheithauer
A14089,Jürgen Schreiber
A14090,Kamber Schwarz
A14091,Bart Vandenbussche
A14092,Marissa Vlasblom
A14093,Rens L. B. F. M. Waters
A14094,Gillian Wright
A14095,Luis Colina
A14096,Thomas R. Greve
A14097,Göran Östlin
A14098,Igor V. Belokonov
A14099,Elisei Boltov
A14100,Igor Lomaka
A14101,Nikolay Elisov
A14102,Stepan Shafran
A14103,Leonid Sinitsin
A14104,Mikhail Tsherbakov
A14105,Petr Nikolaev
A14106,Pralay Raj Vaggu
A14107,Aurora López Rubio
A14108,K. Kawai
A14109,S. Nakamura
A14110,A. Gololobov
A14111,Y. Inaba
A14112,H. K. Sangha
A14113,J. Malone-Leigh
A14114,Duan Zhang
A14115,Guo-Jun Li
A14116,Xiang-Yu Wang
A14117,Kiszely Márta
A14118,Jan Rusz
A14119,Jan Zedník
A14120,Wang Ping
A14121,Han Bing
A14122,Ge Daohui
A14123,P. N. Appleton
A14124,P. Guillard
A14125,Bjorn Emonts
A14126,William T. Reach
A14127,Kathleen Alatalo
A14128,M. Cluver
A14129,T. Diaz Santos
A14130,P.-A. Duc
A14131,S. Gallagher
A14132,P. Ogle
A14133,E. O’Sullivan
A14134,K. Voggel
A14135,C. K. Xu
A14136,S. Yadav
A14137,R. A. Wolf
A14138,Nikolay Mazur
A14139,L. K. Dewangan
A14140,A. K. Maity
A14141,Y. D. Mayya
A14142,N. K. Bhadari
A14143,Suman Bhattacharyya
A14144,Saurabh Sharma
A14145,Gourav Banerjee
A14146,Sai Krishanth Pulikesi Mannan
A14147,Ewan Douglas
A14148,Justin Hom
A14149,Ramya M. Anche
A14150,John Debes
A14151,Isabel Rebollido
A14152,Bin B. Ren
A14153,D. Smittarello
A14154,R. Grandin
A14155,M. Jaspard
A14156,D. Derauw
A14157,N. d'Oreye
A14158,T. Shreve
A14159,M. Debret
A14160,N. Theys
A14161,H. Brenot
A14162,A. P. Nickolaenko
A14163,A. V. Shvets
A14164,Yu. P. Galuk
A14165,A. Yu. Schekotov
A14166,M. Hayakawa
A14167,R. Romero
A14168,J. Izutsu
A14169,I. G. Kudintseva
A14170,B. Mmame
A14171,Theodoros Leontiou
A14172,V. A. Panchenko
A14173,O.A. Oladipo
A14174,A.O. Olawepo
A14175,I.A. Adimula
A14176,P.H. Doherty
A14177,J. Faden
A14178,Jensen Lawrence
A14179,Dori Blakely
A14180,Mosé Giordano
A14181,Timothy Brandt
A14182,S. Mark Ammons
A14183,Katie A. Crotts
A14184,Eileen C. Gonzales
A14185,Malena Rice
A14186,Edith Yeung
A14187,David B. Northeast
A14188,Patrick Laferrière
A14189,Marek Korkusinski
A14190,Philip J. Poole
A14191,Robin L. Williams
A14192,Dan Dalacu
A14193,Nina Kristine Eriksen
A14194,Tim Yeoman
A14195,K. Greene
A14196,C. T. Hansen
A14197,James A A Trussler
A14198,Nathan J Adams
A14199,Tom Harvey
A14200,"University of New Brunswick, Fredericton, New Brunswick, E3B5A3, Canada"
A14201,O. Koloskov
A14202,"State Institution National Antarctic Scientific Center, Ministry of Education and Science of Ukraine, Kyiv, 01601, Ukraine"
A14203,"Institute of Radio Astronomy of the National Academy of Sciences of Ukraine, Kharkiv, 61002, Ukraine"
A14204,Julie L. Currie
A14205,Suelynn Choy
A14206,Phil Wilkinson
A14207,Phillip Maher
A14208,Richard Marshall
A14209,Nimalan Swarnalingam
A14210,Dong L. Wu
A14211,Robert Gardiner-Garden
A14212,Christopher Reynolds
A14213,Erin Kara
A14214,Richard F. Mushotzky
A14215,Andrew Ptak
A14216,Michael J. Koss
A14217,Brian J. Williams
A14218,Steven W. Allen
A14219,Franz E. Bauer
A14220,Marshall Bautz
A14221,Arash Bogadhee
A14222,Kevin B. Burdge
A14223,Nico Cappelluti
A14224,Brad Cenko
A14225,George Chartas
A14226,Kai-Wing Chan
A14227,Lia Corrales
A14228,Tansu Daylan
A14229,Abe D. Falcone
A14230,Adi Foord
A14231,Catherine E. Grant
A14232,Melanie Habouzit
A14233,Daryl Haggard
A14234,Sven Herrmann
A14235,Edmund Hodges-Kluck
A14236,Oleg Kargaltsev
A14237,George W. King
A14238,Marina Kounkel
A14239,Laura A. Lopez
A14240,Stefano Marchesi
A14241,Michael McDonald
A14242,Eileen Meyer
A14243,Eric D. Miller
A14244,Melania Nynka
A14245,Takashi Okajima
A14246,Fabio Pacucci
A14247,Helen R. Russell
A14248,Keivan G. Strassun
A14249,Anna Trindade Falcão
A14250,Stephen A. Walker
A14251,Mihoko Yukita
A14252,William Zhang
A14253,S. Mainella
A14254,Emanuele Pica
A14255,Y.-X. Hao
A14256,J.-S. He
A14257,H.-H. Wu
A14258,Rafael Ortiz
A14259,Rachana Bhatawdekar
A14260,F. Civano
A14261,W. Cotton
A14262,Satoshi Kikuta
A14263,K. E. Nyland
A14264,W. M. Peters
A14265,T. Shimwell
A14266,Min S. Yun
A14267,Oleg V. Egorov
A14268,Kathryn Kreckel
A14269,Karin M. Sandstrom
A14270,Adam K. Leroy
A14271,Simon C. O. Glover
A14272,Brent Groves
A14273,J. M. Diederik Kruijssen
A14274,Ashley. T. Barnes
A14275,Guillermo A. Blanc
A14276,Médéric Boquien
A14277,Yixian Cao
A14278,Jérémy Chastenet
A14279,Mélanie Chevance
A14280,Enrico Congiu
A14281,Daniel A. Dale
A14282,Eric Emsellem
A14283,Kathryn Grasha
A14284,Ralf S. Klessen
A14285,Hsi-An Pan
A14286,Ismael Pessa
A14287,Jérôme Pety
A14288,Erik Rosolowsky
A14289,Fabian Scheuermann
A14290,Eva Schinnerer
A14291,Jessica Sutter
A14292,David A. Thilker
A14293,Elizabeth J. Watkins
A14294,Thomas G. Williams
A14295,M. Jimena Rodríguez
A14296,Janice C. Lee
A14297,B. C. Whitmore
A14298,Daniel Maschmann
A14299,Rupali Chandar
A14300,Sinan Deger
A14301,Hwihyun Kim
A14302,Mattia C. Sormani
A14303,Jaeyeon Kim
A14304,Gagandeep S. Anand
A14305,Hamid Hassani
A14306,Christopher M. Faesi
A14307,Rémy Indebetouw
A14308,Toshiki Saito
A14309,Annie Hughes
A14310,Bradley C. Whitmore
A14311,Matthew Floyd
A14312,Angus Mok
A14313,Kiana F. Henny
A14314,Stephen Hannon
A14315,Richard L. White
A14316,Ashley T. Barnes
A14317,Jonathan D. Henshaw
A14318,Sharon E. Meidt
A14319,Jiayi Sun
A14320,Robin G. Treß
A14321,Frank Bigiel
A14322,Jakob den Brok
A14323,Cosima Eibensteiner
A14324,Sarah Jeffreson
A14325,María J. Jiménez-Donaire
A14326,Benjamin W. Keller
A14327,Eric W. Koch
A14328,Jing Li
A14329,Lukas Neumann
A14330,Francesca Pinna
A14331,Miguel Querejeta
A14332,Florent Renaud
A14333,Sumit K. Sarbadhicary
A14334,Amy Sardone
A14335,Rowan J. Smith
A14336,Sophia K. Stuber
A14337,Antonio Usero
A14338,Adam Leroy
A14339,Alberto D. Bolatto
A14340,Yu-Hsuan Teng
A14341,Ivana Bešlić
A14342,Jakob S. den Brok
A14343,Karin Sandstrom
A14344,Eric Koch
A14345,Ryan A. Lessing
A14346,I-Da 宜達 Chiang 江
A14347,I-Da 宜 達 Chiang 江
A14348,Ryan J. Rickards Vaught
A14349,M. Griggio
A14350,D. Nardiello
A14351,L. R. Bedin
A14352,Patrick Laferriére
A14353,Sofiane Haffouz
A14354,Liz Scott
A14355,Dorian Leger
A14356,David Borncamp
A14357,Scot Bryson
A14358,Peter E. Corwin
A14359,Maxwell C. Sissman
A14360,Ross Centers
A14361,LiteBIRD Collaboration
A14362,E Allys
A14363,K Arnold
A14364,J Aumont
A14365,R Aurlien
A14366,S Azzoni
A14367,C Baccigalupi
A14368,A J Banday
A14369,R Banerji
A14370,R B Barreiro
A14371,N Bartolo
A14372,L Bautista
A14373,D Beck
A14374,S Beckman
A14375,M Bersanelli
A14376,F Boulanger
A14377,M Brilenkov
A14378,M Bucher
A14379,E Calabrese
A14380,P Campeti
A14381,A Carones
A14382,F J Casas
A14383,A Catalano
A14384,V Chan
A14385,K Cheung
A14386,Y Chinone
A14387,S E Clark
A14388,F Columbro
A14389,G D’Alessandro
A14390,P de Bernardis
A14391,T de Haan
A14392,E de la Hoz
A14393,M De Petris
A14394,S Della Torre
A14395,P Diego-Palazuelos
A14396,M Dobbs
A14397,T Dotani
A14398,J M Duval
A14399,T Elleflot
A14400,H K Eriksen
A14401,J Errard
A14402,T Essinger-Hileman
A14403,F Finelli
A14404,R Flauger
A14405,C Franceschet
A14406,U Fuskeland
A14407,M Galloway
A14408,K Ganga
A14409,M Gerbino
A14410,M Gervasi
A14411,R T Génova-Santos
A14412,T Ghigna
A14413,S Giardiello
A14414,E Gjerløw
A14415,J Grain
A14416,F Grupp
A14417,A Gruppuso
A14418,J E Gudmundsson
A14419,N W Halverson
A14420,P Hargrave
A14421,T Hasebe
A14422,M Hasegawa
A14423,M Hazumi
A14424,S Henrot-Versillé
A14425,B Hensley
A14426,L T Hergt
A14427,D Herman
A14428,E Hivon
A14429,R A Hlozek
A14430,A L Hornsby
A14431,Y Hoshino
A14432,J Hubmayr
A14433,K Ichiki
A14434,T Iida
A14435,H Imada
A14436,H Ishino
A14437,G Jaehnig
A14438,N Katayama
A14439,A Kato
A14440,R Keskitalo
A14441,T Kisner
A14442,Y Kobayashi
A14443,A Kogut
A14444,K Kohri
A14445,E Komatsu
A14446,K Komatsu
A14447,K Konishi
A14448,N Krachmalnicoff
A14449,C L Kuo
A14450,L Lamagna
A14451,M Lattanzi
A14452,A T Lee
A14453,C Leloup
A14454,F Levrier
A14455,E Linder
A14456,G Luzzi
A14457,J Macias-Perez
A14458,T Maciaszek
A14459,B Maffei
A14460,D Maino
A14461,S Mandelli
A14462,E Martínez-González
A14463,S Masi
A14464,M Massa
A14465,S Matarrese
A14466,F T Matsuda
A14467,T Matsumura
A14468,L Mele
A14469,M Migliaccio
A14470,Y Minami
A14471,A Moggi
A14472,J Montgomery
A14473,L Montier
A14474,G Morgante
A14475,B Mot
A14476,Y Nagano
A14477,T Nagasaki
A14478,R Nagata
A14479,R Nakano
A14480,T Namikawa
A14481,F Nati
A14482,P Natoli
A14483,S Nerval
A14484,F Noviello
A14485,K Odagiri
A14486,S Oguri
A14487,H Ohsaki
A14488,L Pagano
A14489,A Paiella
A14490,D Paoletti
A14491,A Passerini
A14492,G Patanchon
A14493,F Piacentini
A14494,M Piat
A14495,G Pisano
A14496,G Polenta
A14497,D Poletti
A14498,T Prouvé
A14499,G Puglisi
A14500,D Rambaud
A14501,C Raum
A14502,S Realini
A14503,M Reinecke
A14504,M Remazeilles
A14505,A Ritacco
A14506,G Roudil
A14507,J A Rubino-Martin
A14508,M Russell
A14509,H Sakurai
A14510,Y Sakurai
A14511,M Sasaki
A14512,D Scott
A14513,Y Sekimoto
A14514,K Shinozaki
A14515,M Shiraishi
A14516,P Shirron
A14517,G Signorelli
A14518,F Spinella
A14519,S Stever
A14520,R Stompor
A14521,S Sugiyama
A14522,R M Sullivan
A14523,A Suzuki
A14524,T L Svalheim
A14525,E Switzer
A14526,R Takaku
A14527,H Takakura
A14528,Y Takase
A14529,A Tartari
A14530,Y Terao
A14531,J Thermeau
A14532,H Thommesen
A14533,K L Thompson
A14534,M Tomasi
A14535,M Tominaga
A14536,M Tristram
A14537,M Tsuji
A14538,M Tsujimoto
A14539,L Vacher
A14540,P Vielva
A14541,N Vittorio
A14542,W Wang
A14543,K Watanuki
A14544,I K Wehus
A14545,J Weller
A14546,B Westbrook
A14547,J Wilms
A14548,B Winter
A14549,E J Wollack
A14550,J Yumoto
A14551,M Zannoni
A14552,Ksenia F. Sigaeva
A14553,Pavel A. Klimov
A14554,Sergey A. Sharakin
A14555,Nikhil Pailoor
A14556,David Richardson
A14557,Vijay Harid
A14558,P. Aschenbrenner
A14559,N. Przybilla
A14560,K. Butler
A14561,M. Hajoš
A14562,B. Bezděková
A14563,A. Kashcheyev
A14564,Ali Mohandesi
A14565,Norman T. O'Neill
A14566,Keyvan Ranjbar
A14567,Liviu Ivănescu
A14568,Thomas F. Eck
A14569,Jeffrey S. Reid
A14570,David M. Giles
A14571,Daniel Pérez-Ramírez
A14572,Jai Prakash Chaubey
A14573,Kalpana Patel
A14574,Claudia Ferro
A14575,Bruno Andò
A14576,Carlo Trigona
A14577,Adi R. Bulsara
A14578,Salvatore Baglio
A14579,Valery Armandovich Martines-Bedenko
A14580,Vyacheslav Anatolievich Pilipenko
A14581,Viktoria Alexandrovna Kasimova
A14582,C. A. O. B. Figueiredo
A14583,S. L. Vadas
A14584,E. Becker
A14585,C. M. Wrasse
A14586,P. K. Nyassor
A14587,Laurianne Palin
A14588,Mike G. Henderson
A14589,Maria Hamrin
A14590,Max Van de Kamp
A14591,A. Ellery
A14592,Yuri Uno
A14593,Ingrid Mann
A14594,Wojciech Miloch
A14595,A. Schillings
A14596,S. Nesbit‐Östman
A14597,E. Krämer
A14598,J. Araújo
A14599,H. Gunell
A14600,T. Pitkänen
A14601,András Gáspár
A14602,Schuyler Grace Wolff
A14603,George H. Rieke
A14604,Jarron M. Leisenring
A14605,Jane Morrison
A14606,Kate Y. L. Su
A14607,Kimberly Ward-Duong
A14608,Jorge Llop-Sayson
A14609,Geoffrey Bryden
A14610,Abdurro’uf
A14611,Paola Dimauro
A14612,Angela Adamo
A14613,Xinfeng Xu
A14614,Namrata Roy
A14615,Celia R. Mulcahey
A14616,Jerry W. Manweiler
A14617,Matthias Bolten
A14618,S. Sidhu
A14619,T. Kareta
A14620,Vital Fernández
A14621,Ricardo O. Amorín
A14622,Romeel Davé
A14623,Avishai Dekel
A14624,Santosh Harish
A14625,Bahram Mobasher
A14626,Caitlin Rose
A14627,Nicholas Vieira
A14628,John J. Ruan
A14629,Nicole Ford
A14630,Maria R. Drout
A14631,Rodrigo Fernández
A14632,N. R. Badnell
A14633,Sunna Withers
A14634,Kartheik Iyer
A14635,A. Oplištilová
A14636,P. Mayer
A14637,P. Harmanec
A14638,M. Brož
A14639,H. Božić
A14640,P. Zasche
A14641,M. Šlechta
A14642,P. A. Kołaczek-Szymański
A14643,C. C. Lovekin
A14644,Rakesh Pandey
A14645,T. Baug
A14646,C. Eswaraiah
A14647,Yanqiang Wang
A14648,Biyun Zhang
A14649,Zhengyi Chen
A14650,Zeyu Chen
A14651,Samuel Kristoffersen
A14652,Junjie Chen
A14653,M. G. Finley
A14654,A. Koval
A14655,Cyril Simon Wedlund
A14656,David Mautner
A14657,Sebastián Rojas Mata
A14658,Gabriella Stenberg Wieser
A14659,Yoshifumi Futaana
A14660,Christian Mazelle
A14661,Diana Rojas-Castillo
A14662,César Bertucci
A14663,Karl Laundal
A14664,Jone Reistad
A14665,Spencer Hatch
A14666,Scott Gleason
A14667,Douglas Freesland
A14668,Alexander Krimchansky
A14669,Joel McCorkel
A14670,Graeme Ramsey
A14671,Jim Chapel
A14672,C. Martinez‐Calderon
A14673,J. K. Manninen
A14674,J. T. Manninen
A14675,Ashley T Barnes
A14676,Janice C Lee
A14677,Rebecca Minsley
A14678,Guillermo A Blanc
A14679,Daniel A Dale
A14680,Oleg V Egorov
A14681,Simon C O Glover
A14682,Sarah M R Jeffreson
A14683,Ralf S Klessen
A14684,J M Diederik Kruijssen
A14685,Kirsten L Larson
A14686,Adam K Leroy
A14687,Laura A Lopez
A14688,Patricia Sánchez-Blázquez
A14689,Francesco Santoro
A14690,David A Thilker
A14691,Bradley C Whitmore
A14692,Elizabeth J Watkins
A14693,Thomas G Williams
A14694,I. J. Kelley
A14695,Peidong Wang
A14696,Susan Solomon
A14697,Kane Stone
A14698,Chenhao Zhang
A14699,Yiming Zhang
A14700,Xuhong Wang
A14701,Hongyan Meng
A14702,Ivan Lavygin
A14703,Simon Shepherd
A14704,Bantayehu Aderaw
A14705,Prantik Nandi
A14706,Arka Chatterjee
A14707,Arghajit Jana
A14708,Sandip K. Chakrabarti
A14709,Hsiang-Kuang Chang
A14710,Brittany Main
A14711,Braden Smeda
A14712,Will Kochtitzky
A14713,Jonathan Dudley
A14714,Mark Skidmore
A14715,Christine Dow
A14716,Dorota Medrzycka
A14717,Eric Higgs
A14718,Laurent Mingo
A14719,G. D. Berland
A14720,R. A. Marshall
A14721,C. Martin
A14722,J. Buescher
A14723,R. A. Kohnert
A14724,S. Boyajian
A14725,M. P. McCarthy
A14726,D. Weßmayer
A14727,A. Ebenbichler
A14728,Lynn Kistler
A14729,Patrick Daly
A14730,Elena Kronberg
A14731,Amin Farhang
A14732,Jonathan Smoker
A14733,Nick L. J. Cox
A14734,Harold Linnartz
A14735,Jacco Th. van Loon
A14736,Martin A. Cordiner
A14737,Peter J. Sarre
A14738,Habib G. Khosroshahi
A14739,Pascale Ehrenfreund
A14740,Bernard H. Foing
A14741,Lex Kaper
A14742,Mike Laverick
A14743,K. Garcia‐Sage
A14744,Robert F. Arritt
A14745,Anton V. Afanasiev
A14746,Hao Fu
A14747,Francesco Shankar
A14748,Stefania Amodeo
A14749,Daniel Stern
A14750,Elizabeth A. Cooke
A14751,Anthony H. Gonzalez
A14752,Alessandro Rettura
A14753,Nina A. Hatch
A14754,Spencer A. Stanford
A14755,D J McLeod
A14756,C T Donnan
A14757,R J McLure
A14758,J S Dunlop
A14759,D Magee
A14760,R Begley
A14761,A C Carnall
A14762,F Cullen
A14763,R S Ellis
A14764,M L Hamadouche
A14765,T M Stanton
A14766,S. Choy
A14767,P. Maher
A14768,K. Harima
A14769,M. Le Huy
A14770,T. Nguyen Chien
A14771,T. Nguyen Ha
A14772,John C. Mather
A14773,Randy Abbott
A14774,James S. Abell
A14775,Mark Abernathy
A14776,Faith E. Abney
A14777,John G. Abraham
A14778,Yasin M. Abul-Huda
A14779,Scott Acton
A14780,Cynthia K. Adams
A14781,Evan Adams
A14782,David S. Adler
A14783,Maarten Adriaensen
A14784,Jonathan Albert Aguilar
A14785,Mansoor Ahmed
A14786,Nasif S. Ahmed
A14787,Tanjira Ahmed
A14788,Rüdeger Albat
A14789,Loïc Albert
A14790,Stacey Alberts
A14791,David Aldridge
A14792,Mary Marsha Allen
A14793,Shaune S. Allen
A14794,Martin Altenburg
A14795,Serhat Altunc
A14796,Jose Lorenzo Alvarez
A14797,Javier Álvarez-Márquez
A14798,Catarina Alves de Oliveira
A14799,Leslie L. Ambrose
A14800,Satya M. Anandakrishnan
A14801,Gregory C. Andersen
A14802,Harry James Anderson
A14803,Jay Anderson
A14804,Kristen Anderson
A14805,Sara M. Anderson
A14806,Julio Aprea
A14807,Benita J. Archer
A14808,Jonathan W. Arenberg
A14809,Amanda Rose Arvai
A14810,Paul Atcheson
A14811,Charles B. Atkinson
A14812,Jesse Averbukh
A14813,Cagatay Aymergen
A14814,John J. Bacinski
A14815,Wayne E. Baggett
A14816,Giorgio Bagnasco
A14817,Lynn L. Baker
A14818,Vicki Ann Balzano
A14819,Kimberly A. Banks
A14820,David A. Baran
A14821,Elizabeth A. Barker
A14822,Larry K. Barrett
A14823,Bruce O. Barringer
A14824,Allison Barto
A14825,William Bast
A14826,Pierre Baudoz
A14827,Stefi Baum
A14828,Thomas G. Beatty
A14829,Mathilde Beaulieu
A14830,Kathryn Bechtold
A14831,Tracy Beck
A14832,Megan M. Beddard
A14833,Larry Bellagama
A14834,Pierre Bely
A14835,Timothy W. Berger
A14836,Louis E. Bergeron
A14837,Antoine-Darveau Bernier
A14838,Maria D. Bertch
A14839,Charlotte Beskow
A14840,Laura E. Betz
A14841,Carl P. Biagetti
A14842,Stephan Birkmann
A14843,Kurt F. Bjorklund
A14844,James D. Blackwood
A14845,Ronald Paul Blazek
A14846,Stephen Blossfeld
A14847,Marcel Bluth
A14848,Martin E. Boegner Jr
A14849,Ralph C. Bohlin
A14850,John Joseph Boia
A14851,N. Bonaventura
A14852,Nicholas A. Bond
A14853,Kari Ann Bosley
A14854,Rene A. Boucarut
A14855,Patrice Bouchet
A14856,Gary Bower
A14857,Ariel S. Bowers
A14858,Charles W. Bowers
A14859,Leslye A. Boyce
A14860,Christine T. Boyer
A14861,Michael Boyer
A14862,Robert Boyer
A14863,Gregory R. Brady
A14864,Bernhard R. Brandl
A14865,Judith L. Brannen
A14866,David Breda
A14867,Harold G. Bremmer
A14868,David Brennan
A14869,Pamela A. Bresnahan
A14870,Stacey N. Bright
A14871,Brian J. Broiles
A14872,Asa Bromenschenkel
A14873,Brian H. Brooks
A14874,Keira J. Brooks
A14875,Bob Brown
A14876,Bruce Brown
A14877,Thomas M. Brown
A14878,Barry W. Bruce
A14879,Jonathan G. Bryson
A14880,Edwin D. Bujanda
A14881,Blake M. Bullock
A14882,A. J. Bunker
A14883,Rafael Bureo
A14884,Irving J. Burt
A14885,James Aaron Bush
A14886,Howard A. Bushouse
A14887,Marie C. Bussman
A14888,Olivier Cabaud
A14889,Steven Cale
A14890,Charles D. Calhoon
A14891,Humberto Calvani
A14892,Alicia M. Canipe
A14893,Francis M. Caputo
A14894,Mihai Cara
A14895,Larkin Carey
A14896,Michael Eli Case
A14897,Thaddeus Cesari
A14898,Lee D. Cetorelli
A14899,Don R. Chance
A14900,Lynn Chandler
A14901,Dave Chaney
A14902,George N. Chapman
A14903,S. Charlot
A14904,Jeffrey I. Cheezum
A14905,Bin Chen
A14906,Christine H. Chen
A14907,Brian Cherinka
A14908,Sarah C. Chichester
A14909,Zachary S. Chilton
A14910,Dharini Chittiraibalan
A14911,Mark Clampin
A14912,Kerry W. Clark
A14913,Stephanie M. Clark
A14914,Edward E. Claybrooks
A14915,Keith A. Cleveland
A14916,Andrew L. Cohen
A14917,Lester M. Cohen
A14918,Knicole D. Colón
A14919,Benee L. Coleman
A14920,Brian J. Comber
A14921,Thomas M. Comeau
A14922,Thomas Comer
A14923,Alain Conde Reis
A14924,Dennis C. Connolly
A14925,Kyle E. Conroy
A14926,Adam R. Contos
A14927,James Contreras
A14928,Neil J. Cook
A14929,James L. Cooper
A14930,Rachel Aviva Cooper
A14931,Michael F. Correia
A14932,Christophe Cossou
A14933,Brian F. Costanza
A14934,Alain Coulais
A14935,Colin R. Cox
A14936,Ray T. Coyle
A14937,Misty M. Cracraft
A14938,Keith A. Crew
A14939,Gary J. Curtis
A14940,Bianca Cusveller
A14941,Cleyciane Da Costa Maciel
A14942,Christopher T. Dailey
A14943,Frédéric Daugeron
A14944,Greg S. Davidson
A14945,James E. Davies
A14946,Katherine Anne Davis
A14947,Michael S. Davis
A14948,Ratna Day
A14949,Daniel de Chambure
A14950,Pauline de Jong
A14951,Bruce H. Dean
A14952,John E. Decker
A14953,Amy S. Delisa
A14954,Lawrence C. Dell
A14955,Gail Dellagatta
A14956,Franciszka Dembinska
A14957,Sandor Demosthenes
A14958,Nadezhda M. Dencheva
A14959,Philippe Deneu
A14960,William W. DePriest
A14961,Jeremy Deschenes
A14962,Nathalie Dethienne
A14963,Örs Hunor Detre
A14964,Rosa Izela Diaz
A14965,Audrey S. DiFelice
A14966,Matthew Dillman
A14967,Maureen O. Disharoon
A14968,Jesse B. Doggett
A14969,Keisha L. Dominguez
A14970,Thomas S. Donaldson
A14971,Cristina M. Doria-Warner
A14972,Tony Dos Santos
A14973,Heather Doty
A14974,"Robert E. Douglas, Jr"
A14975,Alan Dressler
A14976,Jennifer Driggers
A14977,Phillip A. Driggers
A14978,Jamie L. Dunn
A14979,Kimberly C. DuPrie
A14980,Jean Dupuis
A14981,John Durning
A14982,Sanghamitra B. Dutta
A14983,Nicholas M. Earl
A14984,Paul Eccleston
A14985,Pascal Ecobichon
A14986,Ralf Ehrenwinkler
A14987,Jonathan D. Eisenhamer
A14988,Michael Eisenhower
A14989,Zaky El Hamel
A14990,Michelle L. Elie
A14991,James Elliott
A14992,Kyle Wesley Elliott
