paper_id,instrument_id,instrument_status
P01232,I00001,uses
P01232,I00011,uses
P01233,I00002,uses
P01233,I00001,uses
P01234,I00004,uses
P01235,I00002,uses
P01235,I00001,uses
P01235,I00005,uses
P01236,I00002,uses
P01236,I00010,uses
P01236,I00001,uses
P01236,I00008,uses
P01236,I00011,uses
P01236,I00003,uses
P01237,I00002,uses
P01237,I00005,uses
P01238,I00007,uses
P01239,I00007,uses
P01239,I00002,uses
P01239,I00003,uses
P01240,I00002,uses
P01240,I00001,uses
P01241,I00002,uses
P01241,I00001,uses
P01242,I00002,uses
P01242,I00010,uses
P01243,I00002,uses
P01243,I00001,uses
P01244,I00002,uses
P01245,I00002,uses
P01245,I00001,uses
P01246,I00002,uses
P01246,I00001,uses
P01247,I00002,uses
P01247,I00001,uses
P01248,I00002,uses
P01248,I00005,uses
P01249,I00002,uses
P01249,I00001,uses
P01249,I00003,uses
P01250,I00002,uses
P01250,I00001,uses
P01250,I00011,uses
P01251,I00002,uses
P01251,I00005,uses
P01252,I00002,uses
P01252,I00003,uses
P01253,I00002,uses
P01253,I00005,uses
P01254,I00002,uses
P01254,I00001,uses
P01255,I00002,uses
P01255,I00001,uses
P01256,I00002,uses
P01256,I00003,uses
P01257,I00002,uses
P01257,I00001,uses
P01258,I00007,uses
P01259,I00002,uses
P01259,I00001,uses
P01260,I00002,uses
P01260,I00001,uses
P01260,I00003,uses
P01261,I00002,uses
P01262,I00002,uses
P01262,I00001,uses
P01263,I00002,uses
P01263,I00005,uses
P01264,I00002,uses
P01264,I00001,uses
P01264,I00003,uses
P01265,I00002,uses
P01265,I00001,uses
P01265,I00003,uses
P01266,I00002,uses
P01266,I00001,uses
P01267,I00002,uses
P01267,I00001,uses
P01268,I00002,uses
P01268,I00001,uses
P01269,I00002,uses
P01269,I00001,uses
P01270,I00007,uses
P01271,I00002,uses
P01271,I00001,uses
P01272,I00004,uses
P01273,I00002,uses
P01273,I00001,uses
P01274,I00002,uses
P01274,I00005,uses
P01275,I00002,uses
P01275,I00001,uses
P01276,I00002,uses
P01276,I00001,uses
P01276,I00005,uses
P01277,I00002,uses
P01277,I00001,uses
P01278,I00002,uses
P01278,I00005,uses
P01279,I00002,uses
P01279,I00003,uses
P01280,I00002,uses
P01280,I00003,uses
P01281,I00002,uses
P01281,I00003,uses
P01282,I00002,uses
P01282,I00005,uses
P01283,I00002,uses
P01283,I00005,uses
P01284,I00002,uses
P01284,I00001,uses
P01284,I00008,uses
P01285,I00002,uses
P01285,I00001,uses
P01286,I00002,uses
P01286,I00001,uses
P01287,I00004,uses
P01288,I00002,uses
P01288,I00001,uses
P01289,I00002,uses
P01289,I00005,uses
P01290,I00007,uses
P01290,I00002,uses
P01290,I00001,uses
P01291,I00002,uses
P01291,I00003,uses
P01292,I00002,uses
P01292,I00008,uses
P01293,I00002,uses
P01293,I00001,uses
P01294,I00002,uses
P01294,I00003,uses
P01295,I00002,uses
P01295,I00005,uses
P01296,I00002,uses
P01296,I00010,uses
P01297,I00002,uses
P01297,I00001,uses
P01298,I00002,uses
P01298,I00001,uses
P01298,I00003,uses
P01299,I00002,uses
P01299,I00005,uses
P01300,I00002,uses
P01300,I00011,uses
P01301,I00002,uses
P01301,I00001,uses
P01301,I00003,uses
P01302,I00002,uses
P01302,I00001,uses
P01303,I00002,uses
P01303,I00008,uses
P01304,I00002,uses
P01304,I00001,uses
P01305,I00002,uses
P01306,I00002,uses
P01306,I00003,uses
P01307,I00002,uses
P01307,I00003,uses
P01308,I00002,uses
P01308,I00001,uses
P01308,I00011,uses
P01308,I00003,uses
P01309,I00004,uses
P01310,I00002,uses
P01310,I00008,uses
P01311,I00002,uses
P01311,I00005,uses
P01312,I00004,uses
P01313,I00002,uses
P01313,I00005,uses
P01314,I00002,uses
P01315,I00004,uses
P01316,I00002,uses
P01316,I00001,uses
P01316,I00005,uses
P01317,I00002,uses
P01317,I00001,uses
P01317,I00009,uses
P01318,I00002,uses
P01318,I00005,uses
P01319,I00002,uses
P01319,I00005,uses
P01320,I00002,uses
P01320,I00005,uses
P01321,I00002,uses
P01321,I00001,uses
P01322,I00002,uses
P01322,I00001,uses
P01323,I00002,uses
P01323,I00003,uses
P01324,I00002,uses
P01324,I00001,uses
P01325,I00002,uses
P01325,I00008,uses
P01326,I00002,uses
P01326,I00003,uses
P01327,I00004,uses
P01327,I00002,uses
P01327,I00005,uses
P01328,I00002,uses
P01328,I00011,uses
P01328,I00012,uses
P01329,I00002,uses
P01329,I00001,uses
P01330,I00002,uses
P01330,I00005,uses
P01331,I00002,uses
P01331,I00005,uses
P01331,I00003,uses
P01332,I00002,uses
P01332,I00011,uses
P01333,I00002,uses
P01333,I00001,uses
P01334,I00002,uses
P01334,I00003,uses
P01335,I00002,uses
P01335,I00011,uses
P01336,I00002,uses
P01336,I00001,uses
P01337,I00007,uses
P01337,I00002,uses
P01338,I00007,uses
P01338,I00002,uses
P01338,I00001,uses
P01339,I00002,uses
P01339,I00003,uses
P01340,I00002,uses
P01340,I00003,uses
P01341,I00002,uses
P01341,I00001,uses
P01341,I00009,uses
P01342,I00002,uses
P01342,I00005,uses
P01343,I00002,uses
P01343,I00001,uses
P01344,I00002,uses
P01344,I00001,uses
P01345,I00002,uses
P01345,I00001,uses
P01346,I00002,uses
P01346,I00001,uses
P01347,I00002,uses
P01347,I00001,uses
P01347,I00009,uses
P01348,I00002,uses
P01348,I00001,uses
P01349,I00002,uses
P01349,I00001,uses
P01350,I00002,uses
P01350,I00003,uses
P01351,I00002,uses
P01351,I00008,uses
P01352,I00004,uses
P01353,I00002,uses
P01353,I00005,uses
P01354,I00002,uses
P01354,I00001,uses
P01355,I00002,uses
P01355,I00010,uses
P01356,I00002,uses
P01356,I00005,uses
P01357,I00002,uses
P01357,I00001,uses
P01358,I00002,uses
P01358,I00001,uses
P01359,I00002,uses
P01359,I00001,uses
P01360,I00002,uses
P01360,I00005,uses
P01360,I00003,uses
P01361,I00002,uses
P01361,I00001,uses
P01361,I00005,uses
P01361,I00003,uses
P01362,I00002,uses
P01362,I00001,uses
P01363,I00002,uses
P01363,I00001,uses
P01363,I00008,uses
P01364,I00002,uses
P01364,I00001,uses
P01364,I00003,uses
P01365,I00002,uses
P01365,I00008,uses
P01366,I00002,uses
P01366,I00001,uses
P01367,I00004,uses
P01367,I00002,uses
P01367,I00001,uses
P01368,I00002,uses
P01368,I00001,uses
P01369,I00002,uses
P01369,I00003,uses
P01370,I00002,uses
P01370,I00001,uses
P01371,I00002,uses
P01371,I00003,uses
P01372,I00002,uses
P01372,I00001,uses
P01372,I00003,uses
P01373,I00002,uses
P01373,I00010,uses
P01374,I00002,uses
P01374,I00005,uses
P01375,I00004,uses
P01376,I00002,uses
P01376,I00010,uses
P01377,I00002,uses
P01377,I00010,uses
P01378,I00002,uses
P01378,I00005,uses
P01379,I00002,uses
P01379,I00005,uses
P01379,I00003,uses
P01380,I00002,uses
P01380,I00001,uses
P01380,I00011,uses
P01381,I00002,uses
P01381,I00001,uses
P01382,I00002,uses
P01382,I00005,uses
P01383,I00002,uses
P01384,I00002,uses
P01384,I00003,uses
P01385,I00002,uses
P01385,I00003,uses
P01386,I00007,uses
P01386,I00002,uses
P01387,I00004,uses
P01388,I00004,uses
P01389,I00002,uses
P01389,I00008,uses
P01390,I00002,uses
P01390,I00001,uses
P01391,I00004,uses
P01391,I00002,uses
P01391,I00001,uses
P01391,I00003,uses
P01392,I00002,uses
P01392,I00005,uses
P01393,I00002,uses
P01393,I00003,uses
P01394,I00002,uses
P01394,I00010,uses
P01395,I00002,uses
P01395,I00001,uses
P01396,I00004,uses
P01397,I00004,uses
P01398,I00002,uses
P01398,I00012,uses
P01399,I00002,uses
P01399,I00010,uses
P01400,I00004,uses
P01401,I00002,uses
P01401,I00001,uses
P01401,I00003,uses
P01402,I00002,uses
P01402,I00001,uses
P01403,I00002,uses
P01403,I00001,uses
P01404,I00002,uses
P01404,I00001,uses
P01405,I00002,uses
P01405,I00001,uses
P01406,I00002,uses
P01406,I00005,uses
P01407,I00002,uses
P01407,I00003,uses
P01408,I00002,uses
P01408,I00001,uses
P01408,I00008,uses
P01408,I00005,uses
P01409,I00002,uses
P01409,I00005,uses
P01410,I00004,uses
P01411,I00002,uses
P01411,I00005,uses
P01412,I00002,uses
P01412,I00001,uses
P01413,I00004,uses
P01414,I00002,uses
P01414,I00001,uses
P01415,I00004,uses
P01415,I00002,uses
P01415,I00001,uses
P01416,I00002,uses
P01417,I00002,uses
P01417,I00001,uses
P01418,I00002,uses
P01418,I00003,uses
P01419,I00002,uses
P01419,I00005,uses
P01420,I00007,uses
P01420,I00002,uses
P01421,I00007,uses
P01421,I00002,uses
P01422,I00002,uses
P01422,I00003,uses
P01423,I00004,uses
P01424,I00004,uses
P01425,I00004,uses
P01426,I00002,uses
P01426,I00005,uses
P01427,I00002,uses
P01427,I00003,uses
P01428,I00002,uses
P01428,I00003,uses
P01429,I00002,uses
P01429,I00005,uses
P01430,I00002,uses
P01430,I00005,uses
P01431,I00002,uses
P01431,I00005,uses
P01432,I00002,uses
P01432,I00001,uses
P01432,I00005,uses
P01432,I00003,uses
P01433,I00002,uses
P01433,I00001,uses
P01434,I00002,uses
P01434,I00001,uses
P01435,I00004,uses
P01436,I00004,uses
P01437,I00002,uses
P01437,I00001,uses
P01438,I00002,uses
P01438,I00001,uses
P01439,I00002,uses
P01439,I00001,uses
P01440,I00002,uses
P01440,I00001,uses
P01441,I00002,uses
P01442,I00007,uses
P01442,I00002,uses
P01442,I00001,uses
P01443,I00002,uses
P01443,I00001,uses
P01444,I00002,uses
P01444,I00001,uses
P01445,I00002,uses
P01445,I00001,uses
P01445,I00003,uses
P01446,I00002,uses
P01446,I00001,uses
P01447,I00002,uses
P01447,I00005,uses
P01448,I00002,uses
P01448,I00005,uses
P01449,I00002,uses
P01449,I00001,uses
P01449,I00003,uses
P01450,I00002,uses
P01450,I00001,uses
P01451,I00002,uses
P01451,I00010,uses
P01451,I00008,uses
P01452,I00002,uses
P01452,I00005,uses
P01453,I00002,uses
P01453,I00001,uses
P01454,I00002,uses
P01454,I00005,uses
P01455,I00002,uses
P01455,I00001,uses
P01455,I00003,uses
P01456,I00002,uses
P01456,I00001,uses
P01456,I00003,uses
P01457,I00002,uses
P01457,I00005,uses
P01458,I00002,uses
P01458,I00005,uses
P01459,I00002,uses
P01459,I00001,uses
P01460,I00002,uses
P01460,I00001,uses
P01461,I00002,uses
P01462,I00002,uses
P01462,I00003,uses
P01463,I00002,uses
P01463,I00001,uses
P01463,I00011,uses
P01463,I00003,uses
P01464,I00007,uses
P01464,I00002,uses
P01464,I00001,uses
P01465,I00002,uses
P01465,I00001,uses
P01466,I00002,uses
P01466,I00001,uses
P01467,I00002,uses
P01467,I00005,uses
P01468,I00002,uses
P01468,I00005,uses
P01469,I00002,uses
P01469,I00001,uses
P01470,I00004,uses
P01470,I00002,uses
P01470,I00001,uses
P01471,I00002,uses
P01471,I00001,uses
P01472,I00002,uses
P01472,I00011,uses
P01473,I00004,uses
P01473,I00002,uses
P01473,I00001,uses
P01474,I00002,uses
P01474,I00005,uses
P01475,I00002,uses
P01475,I00001,uses
P01476,I00002,uses
P01476,I00001,uses
P01477,I00002,uses
P01477,I00010,uses
P01478,I00002,uses
P01479,I00002,uses
P01479,I00003,uses
P01480,I00002,uses
P01480,I00003,uses
P01481,I00002,uses
P01481,I00001,uses
P01481,I00008,uses
P01482,I00002,uses
P01482,I00001,uses
P01483,I00002,uses
P01483,I00001,uses
P01484,I00002,uses
P01484,I00005,uses
P01485,I00004,uses
P01485,I00002,uses
P01485,I00001,uses
P01486,I00002,uses
P01486,I00001,uses
P01487,I00002,uses
P01487,I00005,uses
P01488,I00002,uses
P01488,I00005,uses
P01489,I00007,uses
P01489,I00002,uses
P01489,I00001,uses
P01490,I00002,uses
P01490,I00005,uses
P01491,I00002,uses
P01491,I00001,uses
P01492,I00002,uses
P01492,I00008,uses
P01493,I00006,uses
P01493,I00002,uses
P01494,I00004,uses
P01494,I00002,uses
P01494,I00001,uses
P01495,I00002,uses
P01495,I00001,uses
P01496,I00002,uses
P01496,I00010,uses
P01497,I00002,uses
P01497,I00001,uses
P01498,I00002,uses
P01498,I00003,uses
P01499,I00002,uses
P01499,I00010,uses
P01500,I00004,uses
P01500,I00002,uses
P01500,I00010,uses
P01500,I00001,uses
P01500,I00008,uses
P01500,I00011,uses
P01500,I00003,uses
P01501,I00002,uses
P01501,I00010,uses
P01502,I00002,uses
P01502,I00001,uses
P01503,I00002,uses
P01503,I00001,uses
P01503,I00003,uses
P01504,I00002,uses
P01504,I00001,uses
P01505,I00002,uses
P01505,I00005,uses
P01506,I00002,uses
P01506,I00001,uses
P01507,I00002,uses
P01507,I00010,uses
P01508,I00002,uses
P01508,I00003,uses
P01509,I00002,uses
P01509,I00005,uses
P01510,I00002,uses
P01510,I00001,uses
P01511,I00002,uses
P01511,I00001,uses
P01512,I00002,uses
P01512,I00008,uses
P01513,I00002,uses
P01513,I00001,uses
P01514,I00002,uses
P01514,I00001,uses
P01515,I00002,uses
P01515,I00003,uses
P01516,I00002,uses
P01516,I00005,uses
P01517,I00002,uses
P01517,I00001,uses
P01518,I00004,uses
P01519,I00004,uses
P01520,I00002,uses
P01520,I00005,uses
P01521,I00002,uses
P01521,I00005,uses
P01522,I00004,uses
P01523,I00004,uses
P01524,I00002,uses
P01524,I00003,uses
P01525,I00002,uses
P01525,I00001,uses
P01526,I00002,uses
P01526,I00001,uses
P01527,I00004,uses
P01527,I00002,uses
P01527,I00001,uses
P01528,I00002,uses
P01528,I00005,uses
P01528,I00003,uses
P01529,I00002,uses
P01529,I00011,uses
P01530,I00002,uses
P01530,I00005,uses
P01531,I00002,uses
P01531,I00001,uses
P01532,I00002,uses
P01532,I00005,uses
P01533,I00004,uses
P01534,I00002,uses
P01534,I00005,uses
P01535,I00002,uses
P01535,I00001,uses
P01536,I00004,uses
P01536,I00002,uses
P01536,I00003,uses
P01537,I00002,uses
P01537,I00003,uses
P01538,I00002,uses
P01538,I00003,uses
P01539,I00002,uses
P01539,I00005,uses
P01540,I00002,uses
P01540,I00005,uses
P01541,I00002,uses
P01541,I00001,uses
P01542,I00002,uses
P01542,I00008,uses
P01543,I00004,uses
P01544,I00002,uses
P01544,I00001,uses
P01545,I00002,uses
P01545,I00001,uses
P01546,I00002,uses
P01546,I00001,uses
P01547,I00002,uses
P01547,I00001,uses
P01548,I00002,uses
P01548,I00001,uses
P01549,I00002,uses
P01549,I00005,uses
P01550,I00002,uses
P01550,I00005,uses
P01551,I00002,uses
P01551,I00001,uses
P01552,I00004,uses
P01552,I00002,uses
P01552,I00005,uses
P01553,I00004,uses
P01554,I00002,uses
P01554,I00001,uses
P01555,I00002,uses
P01555,I00010,uses
P01555,I00001,uses
P01556,I00002,uses
P01556,I00011,uses
P01556,I00005,uses
P01557,I00002,uses
P01557,I00001,uses
P01558,I00002,uses
P01558,I00001,uses
P01559,I00002,uses
P01559,I00005,uses
P01560,I00002,uses
P01560,I00010,uses
P01561,I00004,uses
P01561,I00002,uses
P01561,I00001,uses
P01562,I00002,uses
P01562,I00001,uses
P01563,I00004,uses
P01564,I00002,uses
P01564,I00001,uses
P01565,I00002,uses
P01565,I00001,uses
P01566,I00004,uses
P01567,I00002,uses
P01567,I00003,uses
P01568,I00002,uses
P01568,I00001,uses
P01569,I00002,uses
P01569,I00005,uses
P01570,I00002,uses
P01570,I00003,uses
P01571,I00002,uses
P01571,I00010,uses
P01572,I00002,uses
P01572,I00005,uses
P01573,I00002,uses
P01573,I00003,uses
P01574,I00002,uses
P01574,I00005,uses
P01575,I00004,uses
P01576,I00002,uses
P01576,I00001,uses
P01576,I00003,uses
P01577,I00002,uses
P01577,I00005,uses
P01578,I00002,uses
P01578,I00001,uses
P01579,I00002,uses
P01579,I00003,uses
P01580,I00002,uses
P01580,I00001,uses
P01581,I00004,uses
P01582,I00004,uses
P01582,I00002,uses
P01582,I00001,uses
P01582,I00003,uses
P01583,I00002,uses
P01583,I00005,uses
P01584,I00002,uses
P01584,I00008,uses
P01585,I00002,uses
P01586,I00002,uses
P01586,I00001,uses
P01587,I00002,uses
P01587,I00001,uses
P01587,I00011,uses
P01588,I00007,uses
P01588,I00002,uses
P01588,I00001,uses
P01589,I00002,uses
P01589,I00005,uses
P01590,I00007,uses
P01590,I00002,uses
P01590,I00001,uses
P01591,I00002,uses
P01591,I00008,uses
P01592,I00004,uses
P01593,I00002,uses
P01593,I00001,uses
P01593,I00003,uses
P01594,I00002,uses
P01594,I00001,uses
P01595,I00002,uses
P01595,I00003,uses
P01596,I00002,uses
P01596,I00003,uses
P01597,I00002,uses
P01597,I00001,uses
P01598,I00002,uses
P01598,I00001,uses
P01599,I00002,uses
P01599,I00003,uses
P01600,I00002,uses
P01600,I00003,uses
P01601,I00007,uses
P01601,I00002,uses
P01601,I00005,uses
P01602,I00004,uses
P01603,I00002,uses
P01603,I00001,uses
P01603,I00011,uses
P01603,I00003,uses
P01604,I00002,uses
P01604,I00001,uses
P01604,I00003,uses
P01605,I00002,uses
P01605,I00003,uses
P01606,I00002,uses
P01606,I00001,uses
P01607,I00002,uses
P01607,I00005,uses
P01608,I00002,uses
P01608,I00001,uses
P01608,I00003,uses
P01609,I00004,uses
P01610,I00002,uses
P01610,I00010,uses
P01611,I00002,uses
P01611,I00001,uses
P01612,I00002,uses
P01612,I00008,uses
P01613,I00004,uses
P01614,I00002,uses
P01614,I00001,uses
P01614,I00003,uses
P01615,I00002,uses
P01615,I00005,uses
P01616,I00004,uses
P01617,I00002,uses
P01617,I00001,uses
P01618,I00002,uses
P01618,I00001,uses
P01619,I00004,uses
P01620,I00002,uses
P01620,I00008,uses
P01621,I00002,uses
P01621,I00008,uses
P01622,I00002,uses
P01622,I00008,uses
P01623,I00002,uses
P01623,I00001,uses
P01623,I00011,uses
P01624,I00002,uses
P01624,I00008,uses
P01625,I00002,uses
P01625,I00011,uses
P01626,I00002,uses
P01626,I00001,uses
P01627,I00002,uses
P01628,I00004,uses
P01628,I00002,uses
P01628,I00001,uses
P01628,I00008,uses
P01629,I00002,uses
P01629,I00001,uses
P01630,I00002,uses
P01630,I00010,uses
P01631,I00002,uses
P01631,I00003,uses
P01632,I00004,uses
P01632,I00002,uses
P01632,I00001,uses
P01632,I00003,uses
P01633,I00002,uses
P01633,I00001,uses
P01634,I00002,uses
P01634,I00010,uses
P01635,I00002,uses
P01635,I00005,uses
P01636,I00002,uses
P01636,I00001,uses
P01636,I00003,uses
P01637,I00004,uses
P01638,I00002,uses
P01638,I00001,uses
P01639,I00002,uses
P01639,I00001,uses
P01640,I00002,uses
P01640,I00001,uses
P01641,I00002,uses
P01641,I00001,uses
P01642,I00002,uses
P01642,I00001,uses
P01643,I00002,uses
P01643,I00010,uses
P01643,I00001,uses
P01644,I00004,uses
P01645,I00002,uses
P01646,I00002,uses
P01646,I00001,uses
P01647,I00007,uses
P01647,I00002,uses
P01647,I00009,uses
P01648,I00004,uses
P01649,I00002,uses
P01649,I00005,uses
P01650,I00004,uses
P01650,I00002,uses
P01650,I00001,uses
P01651,I00002,uses
P01652,I00002,uses
P01652,I00003,uses
P01653,I00002,uses
P01653,I00001,uses
P01654,I00002,uses
P01654,I00003,uses
P01655,I00002,uses
P01655,I00001,uses
P01656,I00002,uses
P01656,I00001,uses
P01656,I00005,uses
P01657,I00002,uses
P01657,I00003,uses
P01658,I00002,uses
P01658,I00001,uses
P01659,I00002,uses
P01659,I00003,uses
P01660,I00002,uses
P01660,I00001,uses
P01660,I00005,uses
P01661,I00004,uses
P01662,I00004,uses
P01663,I00002,uses
P01663,I00005,uses
P01664,I00002,uses
P01664,I00001,uses
P01664,I00003,uses
P01665,I00002,uses
P01665,I00011,uses
P01666,I00002,uses
P01666,I00001,uses
P01667,I00002,uses
P01667,I00001,uses
P01668,I00002,uses
P01668,I00001,uses
P01669,I00002,uses
P01669,I00001,uses
P01670,I00002,uses
P01670,I00001,uses
P01671,I00002,uses
P01671,I00003,uses
P01672,I00002,uses
P01672,I00001,uses
P01672,I00008,uses
P01672,I00005,uses
P01673,I00002,uses
P01673,I00003,uses
P01674,I00002,uses
P01674,I00003,uses
P01675,I00004,uses
P01676,I00002,uses
P01676,I00003,uses
P01677,I00002,uses
P01678,I00002,uses
P01678,I00005,uses
P01679,I00002,uses
P01679,I00001,uses
P01680,I00002,uses
P01680,I00003,uses
P01681,I00002,uses
P01681,I00010,uses
P01682,I00002,uses
P01683,I00004,uses
P01684,I00004,uses
P01684,I00002,uses
P01684,I00001,uses
P01685,I00002,uses
P01685,I00005,uses
P01686,I00002,uses
P01686,I00011,uses
P01687,I00004,uses
P01688,I00004,uses
P01689,I00002,uses
P01689,I00003,uses
P01690,I00002,uses
P01690,I00005,uses
P01691,I00002,uses
P01691,I00010,uses
P01692,I00002,uses
P01692,I00005,uses
P01693,I00002,uses
P01693,I00001,uses
P01694,I00004,uses
P01694,I00002,uses
P01694,I00001,uses
P01694,I00011,uses
P01695,I00002,uses
P01695,I00001,uses
P01696,I00002,uses
P01696,I00005,uses
P01697,I00004,uses
P01698,I00002,uses
P01698,I00005,uses
P01699,I00002,uses
P01699,I00001,uses
P01700,I00002,uses
P01700,I00001,uses
P01701,I00002,uses
P01701,I00010,uses
P01701,I00003,uses
P01702,I00002,uses
P01702,I00001,uses
P01702,I00011,uses
P01702,I00003,uses
P01703,I00002,uses
P01703,I00005,uses
P01704,I00002,uses
P01704,I00001,uses
P01705,I00004,uses
P01705,I00002,uses
P01706,I00002,uses
P01706,I00005,uses
P01707,I00002,uses
P01707,I00005,uses
P01708,I00002,uses
P01708,I00005,uses
P01709,I00004,uses
P01709,I00002,uses
P01709,I00001,uses
P01709,I00005,uses
P01710,I00002,uses
P01710,I00001,uses
P01711,I00002,uses
P01711,I00003,uses
P01712,I00002,uses
P01712,I00001,uses
P01713,I00002,uses
P01713,I00010,uses
P01714,I00002,uses
P01714,I00003,uses
P01715,I00004,uses
P01716,I00002,uses
P01717,I00002,uses
P01717,I00005,uses
P01718,I00002,uses
P01718,I00001,uses
P01719,I00002,uses
P01719,I00001,uses
P01720,I00004,uses
P01720,I00002,uses
P01720,I00003,uses
P01721,I00002,uses
P01721,I00005,uses
P01722,I00002,uses
P01722,I00003,uses
P01723,I00002,uses
P01723,I00005,uses
P01724,I00002,uses
P01724,I00001,uses
P01725,I00002,uses
P01725,I00001,uses
P01726,I00002,uses
P01726,I00001,uses
P01727,I00002,uses
P01728,I00002,uses
P01728,I00005,uses
P01729,I00002,uses
P01729,I00001,uses
P01730,I00002,uses
P01730,I00005,uses
P01731,I00004,uses
P01732,I00002,uses
P01732,I00001,uses
P01733,I00002,uses
P01733,I00005,uses
P01734,I00002,uses
P01734,I00001,uses
P01735,I00004,uses
P01736,I00002,uses
P01736,I00010,uses
P01736,I00001,uses
P01737,I00002,uses
P01737,I00010,uses
P01738,I00004,uses
P01738,I00002,uses
P01738,I00001,uses
P01739,I00002,uses
P01739,I00001,uses
P01740,I00002,uses
P01740,I00010,uses
P01741,I00004,uses
P01742,I00002,uses
P01742,I00003,uses
P01743,I00002,uses
P01743,I00005,uses
P01744,I00002,uses
P01744,I00001,uses
P01744,I00003,uses
P01745,I00004,uses
P01746,I00004,uses
P01747,I00002,uses
P01747,I00005,uses
P01748,I00002,uses
P01748,I00001,uses
P01748,I00008,uses
P01748,I00005,uses
P01749,I00002,uses
P01749,I00003,uses
P01750,I00002,uses
P01750,I00003,uses
P01751,I00002,uses
P01751,I00003,uses
P01752,I00002,uses
P01752,I00005,uses
P01753,I00002,uses
P01753,I00001,uses
P01753,I00003,uses
P01754,I00002,uses
P01754,I00005,uses
P01755,I00002,uses
P01755,I00005,uses
P01756,I00002,uses
P01756,I00008,uses
P01757,I00002,uses
P01757,I00005,uses
P01758,I00002,uses
P01758,I00001,uses
P01758,I00005,uses
P01759,I00002,uses
P01759,I00005,uses
P01760,I00002,uses
P01760,I00003,uses
P01761,I00002,uses
P01761,I00005,uses
P01762,I00002,uses
P01762,I00001,uses
P01762,I00003,uses
P01763,I00002,uses
P01763,I00001,uses
P01764,I00002,uses
P01765,I00004,uses
P01766,I00002,uses
P01766,I00001,uses
P01767,I00002,uses
P01767,I00001,uses
P01768,I00002,uses
P01768,I00005,uses
P01769,I00004,uses
P01770,I00004,uses
P01771,I00004,uses
P01772,I00002,uses
P01772,I00001,uses
P01773,I00004,uses
P01774,I00002,uses
P01774,I00001,uses
P01774,I00011,uses
P01775,I00002,uses
P01775,I00003,uses
P01776,I00002,uses
P01776,I00010,uses
P01776,I00008,uses
P01777,I00002,uses
P01777,I00003,uses
P01778,I00002,uses
P01778,I00005,uses
P01779,I00002,uses
P01779,I00001,uses
P01780,I00002,uses
P01780,I00001,uses
P01781,I00002,uses
P01781,I00001,uses
P01782,I00002,uses
P01782,I00001,uses
P01783,I00002,uses
P01783,I00001,uses
P01784,I00002,uses
P01784,I00003,uses
P01785,I00002,uses
P01786,I00002,uses
P01786,I00001,uses
P01786,I00003,uses
P01787,I00002,uses
P01787,I00001,uses
P01788,I00002,uses
P01788,I00010,uses
P01789,I00004,uses
P01789,I00002,uses
P01789,I00003,uses
P01790,I00002,uses
P01790,I00005,uses
P01790,I00003,uses
P01791,I00004,uses
P01792,I00002,uses
P01792,I00003,uses
P01793,I00002,uses
P01794,I00002,uses
P01794,I00001,uses
P01795,I00002,uses
P01795,I00001,uses
P01796,I00002,uses
P01796,I00005,uses
P01797,I00004,uses
P01798,I00002,uses
P01798,I00001,uses
P01799,I00002,uses
P01799,I00011,uses
P01800,I00002,uses
P01800,I00001,uses
P01800,I00003,uses
P01801,I00004,uses
P01801,I00002,uses
P01801,I00005,uses
P01802,I00002,uses
P01802,I00001,uses
P01803,I00002,uses
P01803,I00005,uses
P01804,I00002,uses
P01804,I00001,uses
P01805,I00004,uses
P01806,I00002,uses
P01806,I00005,uses
P01807,I00002,uses
P01807,I00001,uses
P01807,I00011,uses
P01808,I00002,uses
P01808,I00001,uses
P01809,I00002,uses
P01810,I00002,uses
P01810,I00001,uses
P01810,I00008,uses
P01811,I00002,uses
P01811,I00003,uses
P01812,I00002,uses
P01812,I00001,uses
P01813,I00002,uses
P01813,I00008,uses
P01814,I00002,uses
P01814,I00010,uses
P01815,I00002,uses
P01815,I00005,uses
P01816,I00002,uses
P01816,I00010,uses
P01817,I00004,uses
P01818,I00002,uses
P01818,I00005,uses
P01818,I00003,uses
P01819,I00002,uses
P01819,I00005,uses
P01820,I00002,uses
P01820,I00005,uses
P01821,I00002,uses
P01821,I00005,uses
P01822,I00002,uses
P01822,I00005,uses
P01823,I00002,uses
P01823,I00001,uses
P01824,I00002,uses
P01824,I00005,uses
P01825,I00002,uses
P01825,I00001,uses
P01826,I00002,uses
P01826,I00003,uses
P01827,I00002,uses
P01827,I00010,uses
P01828,I00002,uses
P01828,I00005,uses
P01829,I00002,uses
P01829,I00001,uses
P01830,I00004,uses
P01830,I00002,uses
P01830,I00001,uses
P01831,I00002,uses
P01831,I00011,uses
P01832,I00002,uses
P01832,I00005,uses
P01833,I00002,uses
P01833,I00005,uses
P01834,I00002,uses
P01834,I00005,uses
P01835,I00004,uses
P01836,I00002,uses
P01836,I00008,uses
P01837,I00007,uses
P01838,I00002,uses
P01838,I00001,uses
P01839,I00002,uses
P01839,I00010,uses
P01840,I00002,uses
P01840,I00005,uses
P01841,I00004,uses
P01841,I00002,uses
P01841,I00003,uses
P01842,I00004,uses
P01842,I00002,uses
P01842,I00003,uses
P01843,I00002,uses
P01844,I00004,uses
P01845,I00007,uses
P01845,I00002,uses
P01845,I00010,uses
P01845,I00001,uses
P01845,I00008,uses
P01845,I00011,uses
P01845,I00003,uses
